,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o,ksat2_f,thetar3_o,lambda2_f,lambda1_o,thetas1_o,lambda3_o,lambda1,ksat2,thetas1,thetas2_o,ksat1,genua3_o,genua2,genua2_f,thetas1_f,ksat3_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,genua1,thetas3_f,ksat3,lambda3_f,genua2_o,thetas2_f,thetar2_o,lambda2,thetar3_f,thetar1_f
2057,121.605,121.604,121.604,121.604,121.637,121.499,121.604,121.604,121.604,121.604,121.604,121.604,121.783,121.604,135.483,121.604,121.604,121.604,122.966,137.456,1151.83,121.731,121.611,121.604,121.604,121.604,121.638,121.614,121.603,121.579,121.604,121.604,123.482,121.579,121.704,121.604,121.575,8611.15,121.604,121.603,121.604,121.603,121.604,202.343,122.008,121.622,121.604,12831.6,121.604,121.604,121.604,121.604,121.61,121.604,120.286,121.604,121.604,121.604,121.604,119.583,121.604,121.604,121.604,121.605,112.749,121.604,121.604,121.544,121.604,121.604,121.605,121.604,121.604,121.604,121.783,121.604,121.604,6.51634,121.604,121.604,121.604,121.604
2058,121.579,121.578,121.578,121.578,121.636,121.483,121.578,121.578,121.578,121.578,121.578,121.578,121.755,121.578,135.454,121.578,121.578,121.578,122.947,137.441,1151.8,121.706,121.585,121.578,121.578,121.578,121.609,121.589,121.578,121.555,121.578,121.578,122.958,121.556,121.666,121.578,121.554,61801.7,121.578,121.577,121.578,121.578,121.578,202.294,121.983,121.597,121.578,12831.5,121.578,121.578,121.578,121.578,121.584,121.578,120.76,121.578,121.578,121.578,121.578,119.571,121.578,121.578,121.578,121.582,112.747,121.578,121.575,121.518,121.578,121.578,121.577,121.578,121.578,121.578,121.758,121.578,121.578,6.49872,121.578,121.578,121.578,121.578
2059,121.553,121.552,121.552,121.552,121.595,121.461,121.552,121.552,121.552,121.552,121.552,121.552,121.724,121.552,135.431,121.552,121.552,121.552,122.925,137.424,1151.78,121.683,121.559,121.552,121.552,121.552,121.586,121.563,121.552,121.531,121.552,121.552,122.711,121.531,121.633,121.552,121.531,8603.97,121.552,121.551,121.552,121.552,121.552,202.27,121.957,121.571,121.552,12831.5,121.552,121.552,121.552,121.552,121.562,121.552,120.256,121.552,121.552,121.552,121.552,119.555,121.552,121.552,121.552,121.554,112.581,121.552,121.553,121.492,121.552,121.552,121.553,121.552,121.552,121.552,121.731,121.552,121.552,6.4844,121.552,121.552,121.552,121.552
2060,128.309,128.462,128.436,128.41,128.372,132.29,128.462,128.47,128.461,128.462,128.462,128.462,125.597,128.462,142.341,128.462,128.462,128.462,128.506,142.699,1158.43,127.881,128.469,128.462,128.462,128.462,128.492,128.472,128.461,128.053,128.462,128.461,281.344,128.053,127.773,128.444,127.938,61800.8,128.462,128.46,128.462,128.461,128.462,208.987,128.866,128.48,128.462,12833.3,128.462,128.462,128.462,128.462,128.081,128.462,124.12,128.462,128.462,128.462,128.462,122.776,128.462,128.462,128.462,128.454,119.658,128.462,128.459,128.402,128.462,128.462,128.46,128.462,128.462,128.462,128.641,128.462,128.461,12.5244,128.462,128.462,128.462,128.462
2061,129.99,130.039,130.031,130.024,130.016,130.296,130.039,130.041,130.039,130.039,130.039,130.039,128.922,130.039,143.837,130.039,130.039,130.039,130.779,145.051,1160.1,129.697,130.081,130.039,130.039,130.039,130.073,130.054,130.039,129.747,130.039,130.039,228.561,129.747,129.609,130.027,129.183,8609.03,130.039,130.038,130.039,130.039,130.039,215.597,130.723,130.099,130.039,12856.3,130.039,130.039,130.039,130.039,129.778,130.039,126.876,130.039,130.039,130.039,130.039,125.529,130.039,130.039,130.039,130.034,120.27,130.039,130.04,129.92,130.039,130.039,130.04,130.039,130.039,130.039,130.295,130.039,130.039,10.2997,130.039,130.039,130.039,130.039
2062,161.853,162.549,162.431,162.313,162.639,175.452,162.549,162.588,162.545,162.549,162.549,162.549,145.904,162.549,176.468,162.549,162.549,162.549,161.058,174.505,1192.04,158.209,162.556,162.549,162.549,162.549,162.579,162.559,162.549,160.477,162.549,162.549,763.01,160.77,157.728,162.458,160.086,61799.5,162.549,162.548,162.549,162.548,162.549,235.644,162.955,162.568,162.549,12840.7,162.549,162.549,162.549,162.549,160.522,162.549,151.187,162.549,162.549,162.549,162.549,147.36,162.549,162.549,162.549,162.531,154.365,162.549,162.546,162.489,162.549,162.549,162.548,162.549,162.549,162.549,162.728,162.549,162.549,45.7311,162.549,162.549,162.549,162.549
2063,195.204,195.924,195.805,195.686,193.517,204.338,195.924,195.964,195.92,195.924,195.924,195.924,177.185,195.924,209.615,195.924,195.924,195.924,194.044,207.031,1225.46,189.206,195.97,195.924,195.924,195.924,195.958,195.939,195.924,192.724,195.924,195.924,1051.79,193.341,189.932,195.812,191.881,8606.24,195.924,195.923,195.924,195.924,195.924,283.887,196.631,195.988,195.924,12925.2,195.924,195.924,195.924,195.924,192.874,195.924,182.043,195.924,195.924,195.924,195.924,175.671,195.924,195.924,195.924,195.901,184.814,195.924,195.925,195.799,195.924,195.924,195.926,195.924,195.924,195.924,196.186,195.924,195.924,64.9294,195.924,195.924,195.924,195.924
2064,160.553,159.873,159.992,160.108,158.699,154.467,159.873,159.833,159.877,159.873,159.873,159.873,158.479,159.873,173.551,159.873,159.873,159.873,160.246,174.141,1189.86,157.043,159.918,159.873,159.873,159.873,159.903,159.888,159.872,158.326,159.873,159.873,456.369,158.716,158.255,159.832,157.651,61801.7,159.873,159.872,159.873,159.872,159.873,252.902,160.579,159.937,159.873,12911.0,159.873,159.873,159.873,159.873,158.355,159.873,154.529,159.873,159.873,159.873,159.873,151.002,159.873,159.873,159.873,159.864,148.652,159.873,159.87,159.747,159.873,159.873,159.871,159.873,159.873,159.873,160.135,159.873,159.873,31.2323,159.873,159.873,159.873,159.873
2065,133.701,133.09,133.191,133.292,132.738,128.368,133.09,133.057,133.094,133.09,133.09,133.09,135.68,133.09,147.009,133.09,133.09,133.09,134.071,148.296,1163.05,132.012,133.097,133.09,133.09,133.09,133.124,133.101,133.09,132.231,133.09,133.09,181.087,132.488,132.403,133.072,132.068,8598.05,133.09,133.089,133.09,133.09,133.09,211.105,133.496,133.109,133.09,12833.1,133.09,133.09,133.09,133.09,132.24,133.09,129.765,133.09,133.09,133.09,133.09,129.114,133.09,133.09,133.09,133.087,124.563,133.09,133.091,133.03,133.09,133.09,133.091,133.09,133.09,133.09,133.27,133.09,133.09,18.2172,133.09,133.09,133.09,133.09
2066,128.364,128.224,128.244,128.266,128.398,124.816,128.224,128.217,128.224,128.224,128.224,128.224,131.664,128.224,142.132,128.224,128.224,128.224,129.422,143.786,1158.32,128.009,128.231,128.224,128.224,128.224,128.254,128.234,128.223,127.699,128.224,128.224,148.869,127.876,127.922,128.215,127.606,61792.0,128.224,128.223,128.224,128.223,128.224,207.285,128.629,128.242,128.224,12832.3,128.224,128.224,128.224,128.224,127.703,128.224,126.39,128.224,128.224,128.224,128.224,125.317,128.224,128.224,128.224,128.225,119.514,128.224,128.221,128.164,128.224,128.224,128.222,128.224,128.224,128.224,128.403,128.224,128.223,13.4769,128.224,128.224,128.224,128.224
2067,125.852,125.786,125.797,125.807,126.821,123.326,125.786,125.783,125.786,125.786,125.786,125.786,129.198,125.786,139.692,125.786,125.786,125.786,127.077,141.507,1155.95,126.028,125.793,125.786,125.786,125.786,125.82,125.797,125.786,125.443,125.786,125.786,136.319,125.569,125.645,125.781,125.388,8611.14,125.786,125.785,125.786,125.786,125.786,205.41,126.192,125.805,125.786,12832.0,125.786,125.786,125.786,125.786,125.453,125.786,123.925,125.786,125.786,125.786,125.786,123.333,125.786,125.786,125.786,125.788,117.301,125.786,125.787,125.726,125.786,125.786,125.787,125.786,125.786,125.786,125.966,125.786,125.786,11.0584,125.786,125.786,125.786,125.786
2068,124.453,124.416,124.422,124.428,125.212,122.6,124.416,124.414,124.416,124.416,124.416,124.416,127.548,124.416,138.314,124.416,124.416,124.416,125.751,140.216,1154.61,124.898,124.423,124.416,124.416,124.416,124.446,124.426,124.415,124.18,124.416,124.416,130.446,124.272,124.351,124.413,124.147,61798.4,124.416,124.414,124.416,124.415,124.416,204.362,124.821,124.434,124.416,12831.8,124.416,124.416,124.416,124.416,124.19,124.416,123.283,124.416,124.416,124.416,124.416,122.182,124.416,124.416,124.416,124.42,115.751,124.416,124.413,124.355,124.416,124.416,124.414,124.416,124.416,124.416,124.595,124.416,124.415,9.6698,124.416,124.416,124.416,124.416
2069,123.593,123.57,123.573,123.577,124.089,122.189,123.57,123.568,123.57,123.57,123.57,123.57,126.37,123.57,137.468,123.57,123.57,123.57,124.929,139.413,1153.79,124.183,123.577,123.57,123.57,123.57,123.604,123.58,123.569,123.401,123.57,123.57,127.313,123.47,123.545,123.568,123.381,8599.91,123.57,123.569,123.57,123.569,123.57,203.72,123.975,123.588,123.57,12831.5,123.57,123.57,123.57,123.57,123.417,123.57,122.08,123.57,123.57,123.57,123.57,121.452,123.57,123.57,123.57,123.573,114.707,123.57,123.57,123.51,123.57,123.57,123.571,123.57,123.57,123.57,123.749,123.57,123.57,8.8041,123.57,123.57,123.57,123.57
2070,123.189,123.176,123.178,123.18,123.454,122.152,123.176,123.175,123.176,123.176,123.176,123.176,125.616,123.176,137.065,123.176,123.176,123.176,124.505,138.959,1153.37,123.808,123.183,123.176,123.176,123.176,123.206,123.186,123.175,123.051,123.176,123.176,135.964,123.103,123.342,123.175,123.025,61803.7,123.176,123.175,123.176,123.175,123.176,203.729,123.581,123.194,123.176,12831.6,123.176,123.176,123.176,123.176,123.066,123.176,122.179,123.176,123.176,123.176,123.176,121.038,123.176,123.176,123.176,123.181,114.576,123.176,123.173,123.116,123.176,123.176,123.174,123.176,123.176,123.176,123.355,123.176,123.176,8.3153,123.176,123.176,123.176,123.176
2071,132.421,132.629,132.594,132.558,132.693,135.949,132.629,132.641,132.628,132.629,132.629,132.629,131.313,132.629,146.532,132.629,132.629,132.629,132.451,146.472,1162.54,132.286,132.637,132.629,132.629,132.629,132.664,132.64,132.629,131.909,132.629,132.629,331.134,131.95,131.664,132.625,131.758,8620.97,132.629,132.629,132.629,132.629,132.629,212.693,133.138,132.648,132.629,12834.0,132.629,132.629,132.629,132.629,131.93,132.629,127.007,132.629,132.629,132.629,132.629,125.727,132.629,132.629,132.629,132.623,124.532,132.629,132.63,132.569,132.629,132.629,132.631,132.629,132.629,132.629,132.815,132.629,132.629,16.699,132.629,132.629,132.629,132.629
2072,157.493,158.054,157.96,157.866,157.543,165.628,158.054,158.085,158.051,158.054,158.054,158.054,149.494,158.054,171.88,158.054,158.054,158.054,156.582,169.932,1187.61,155.594,158.096,158.054,158.054,158.054,158.085,158.069,158.054,156.02,158.054,158.054,654.04,156.232,154.318,158.026,155.331,61797.4,158.054,158.053,158.054,158.054,158.054,239.912,158.738,158.114,158.054,12866.4,158.054,158.054,158.054,158.054,156.203,158.054,148.335,158.054,158.054,158.054,158.054,143.31,158.054,158.054,158.054,158.039,148.736,158.054,158.051,157.934,158.054,158.054,158.053,158.054,158.054,158.054,158.31,158.054,158.054,36.4709,158.054,158.054,158.054,158.054
2073,150.416,150.287,150.312,150.335,149.552,149.214,150.287,150.278,150.288,150.287,150.287,150.287,148.712,150.287,164.029,150.287,150.287,150.287,149.482,162.952,1179.92,148.917,150.329,150.287,150.287,150.287,150.321,150.302,150.287,148.768,150.287,150.287,447.956,148.926,148.924,150.272,148.12,8600.31,150.287,150.286,150.287,150.287,150.287,240.852,150.983,150.347,150.287,12888.1,150.287,150.287,150.287,150.287,148.97,150.287,142.97,150.287,150.287,150.287,150.287,140.106,150.287,150.287,150.287,150.266,139.519,150.287,150.288,150.167,150.287,150.287,150.288,150.287,150.287,150.287,150.543,150.287,150.287,24.3617,150.287,150.287,150.287,150.287
2074,133.514,133.131,133.195,133.26,132.748,130.425,133.131,133.109,133.133,133.131,133.131,133.131,134.749,133.131,146.996,133.131,133.131,133.131,133.508,147.381,1162.91,132.777,133.167,133.131,133.131,133.131,133.161,133.146,133.13,132.247,133.131,133.131,237.075,132.367,132.889,133.124,131.821,61801.1,133.131,133.13,133.131,133.13,133.131,215.13,133.763,133.185,133.131,12843.3,133.131,133.131,133.131,133.131,132.346,133.131,129.355,133.131,133.131,133.131,133.131,127.648,133.131,133.131,133.131,133.121,124.285,133.131,133.128,133.021,133.131,133.131,133.129,133.131,133.131,133.131,133.371,133.131,133.131,15.4889,133.131,133.131,133.131,133.131
2075,127.414,127.266,127.289,127.313,127.092,124.87,127.266,127.259,127.267,127.266,127.266,127.266,129.818,127.266,141.164,127.266,127.266,127.266,128.163,142.331,1157.24,127.514,127.296,127.266,127.266,127.266,127.3,127.281,127.266,126.703,127.266,127.266,164.209,126.796,127.18,127.262,126.573,8609.53,127.266,127.265,127.266,127.266,127.266,207.594,127.862,127.314,127.266,12832.6,127.266,127.266,127.266,127.266,126.768,127.266,124.421,127.266,127.266,127.266,127.266,123.632,127.266,127.266,127.266,127.261,118.83,127.266,127.267,127.165,127.266,127.266,127.267,127.266,127.266,127.266,127.498,127.266,127.266,11.6966,127.266,127.266,127.266,127.266
2076,125.226,125.17,125.179,125.188,125.298,123.297,125.17,125.168,125.171,125.17,125.17,125.17,127.847,125.17,139.069,125.17,125.17,125.17,126.292,140.603,1155.25,125.726,125.178,125.17,125.17,125.17,125.201,125.181,125.17,124.787,125.17,125.17,139.052,124.861,125.141,125.168,124.748,61806.2,125.17,125.169,125.17,125.17,125.17,205.229,125.577,125.189,125.17,12831.9,125.17,125.17,125.17,125.17,124.834,125.17,123.48,125.17,125.17,125.17,125.17,122.273,125.17,125.17,125.17,125.17,116.807,125.17,125.167,125.11,125.17,125.17,125.169,125.17,125.17,125.17,125.35,125.17,125.17,9.89606,125.17,125.17,125.17,125.17
2077,124.048,124.018,124.023,124.027,124.082,122.565,124.018,124.016,124.018,124.018,124.018,124.018,126.556,124.018,137.917,124.018,124.018,124.018,125.25,139.638,1154.16,124.735,124.025,124.018,124.018,124.018,124.052,124.029,124.018,123.745,124.018,124.018,131.601,123.803,124.014,124.016,123.724,8612.93,124.018,124.017,124.018,124.017,124.018,204.223,124.424,124.037,124.018,12831.8,124.018,124.018,124.018,124.018,123.786,124.018,122.185,124.018,124.018,124.018,124.018,121.491,124.018,124.018,124.018,124.018,115.618,124.018,124.018,123.958,124.018,124.018,124.019,124.018,124.018,124.018,124.197,124.018,124.018,8.87234,124.018,124.018,124.018,124.018
2078,123.327,123.309,123.312,123.315,123.344,122.174,123.309,123.308,123.309,123.309,123.309,123.309,125.631,123.309,137.202,123.309,123.309,123.309,124.602,139.033,1153.48,124.099,123.316,123.309,123.309,123.309,123.339,123.319,123.308,123.107,123.309,123.309,127.885,123.154,123.32,123.308,123.097,61799.0,123.309,123.308,123.309,123.308,123.309,203.616,123.715,123.328,123.309,12831.6,123.309,123.309,123.309,123.309,123.141,123.309,122.163,123.309,123.309,123.309,123.309,120.988,123.309,123.309,123.309,123.311,114.666,123.309,123.306,123.248,123.309,123.309,123.307,123.309,123.309,123.309,123.488,123.309,123.309,8.23314,123.309,123.309,123.309,123.309
2079,122.854,122.841,122.843,122.845,122.862,121.938,122.841,122.84,122.841,122.841,122.841,122.841,124.935,122.841,136.736,122.841,122.841,122.841,124.169,138.628,1153.04,123.658,122.848,122.841,122.841,122.841,122.875,122.852,122.841,122.687,122.841,122.841,126.167,122.726,122.879,122.84,122.685,8602.55,122.841,122.84,122.841,122.841,122.841,203.268,123.247,122.86,122.841,12831.3,122.841,122.841,122.841,122.841,122.722,122.841,121.33,122.841,122.841,122.841,122.841,120.644,122.841,122.841,122.841,122.843,114.111,122.841,122.842,122.781,122.841,122.841,122.842,122.841,122.841,122.841,123.021,122.841,122.841,7.80788,122.841,122.841,122.841,122.841
2080,122.528,122.519,122.521,122.522,122.533,121.792,122.519,122.519,122.519,122.519,122.519,122.519,124.399,122.519,136.409,122.519,122.519,122.519,123.869,138.345,1152.73,123.335,122.526,122.519,122.519,122.519,122.55,122.53,122.519,122.399,122.519,122.519,124.974,122.432,122.558,122.519,122.401,61799.1,122.519,122.518,122.519,122.519,122.519,203.0,122.926,122.538,122.519,12831.3,122.519,122.519,122.519,122.519,122.43,122.519,121.576,122.519,122.519,122.519,122.519,120.399,122.519,122.519,122.519,122.524,113.888,122.519,122.516,122.459,122.519,122.519,122.518,122.519,122.519,122.519,122.699,122.519,122.519,7.51088,122.519,122.519,122.519,122.519
2081,122.309,122.303,122.304,122.305,122.312,121.709,122.303,122.302,122.303,122.303,122.303,122.303,123.985,122.303,136.193,122.303,122.303,122.303,123.659,138.147,1152.52,123.098,122.31,122.303,122.303,122.303,122.337,122.313,122.302,122.206,122.303,122.302,125.471,122.234,122.386,122.302,122.212,8596.71,122.303,122.302,122.303,122.302,122.303,202.891,122.709,122.321,122.303,12831.2,122.303,122.303,122.303,122.303,122.239,122.303,120.91,122.303,122.303,122.303,122.303,120.226,122.303,122.303,122.303,122.306,113.378,122.303,122.303,122.242,122.303,122.303,122.304,122.303,122.303,122.303,122.482,122.303,122.302,7.30243,122.303,122.303,122.303,122.303
2082,122.156,122.152,122.153,122.153,122.158,121.667,122.152,122.152,122.152,122.152,122.152,122.152,123.66,122.152,136.037,122.152,122.152,122.152,123.512,138.007,1152.37,122.915,122.159,122.152,122.152,122.152,122.183,122.163,122.152,122.074,122.152,122.152,127.618,122.097,122.274,122.152,122.081,61795.6,122.152,122.151,122.152,122.152,122.152,202.877,122.559,122.171,122.152,12831.2,122.152,122.152,122.152,122.152,122.103,122.152,121.285,122.152,122.152,122.152,122.152,120.104,122.152,122.152,122.152,122.157,113.354,122.152,122.149,122.092,122.152,122.152,122.151,122.152,122.152,122.152,122.332,122.152,122.152,7.14775,122.152,122.152,122.152,122.152
2083,122.381,122.384,122.383,122.383,122.371,122.142,122.384,122.384,122.384,122.384,122.384,122.384,123.635,122.384,136.27,122.384,122.384,122.384,123.649,138.059,1152.55,123.056,122.391,122.384,122.384,122.384,122.418,122.394,122.383,122.309,122.384,122.384,149.307,122.329,122.734,122.383,122.285,8621.16,122.384,122.383,122.384,122.383,122.384,203.544,122.79,122.403,122.384,12831.5,122.384,122.384,122.384,122.384,122.341,122.384,120.848,122.384,122.384,122.384,122.384,120.152,122.384,122.384,122.384,122.381,114.111,122.384,122.384,122.323,122.384,122.384,122.385,122.384,122.384,122.384,122.563,122.384,122.383,7.27598,122.384,122.384,122.384,122.384
2084,128.742,128.888,128.863,128.838,128.73,131.763,128.888,128.896,128.887,128.888,128.888,128.888,127.718,128.888,142.765,128.888,128.888,128.888,128.93,142.957,1158.81,128.916,128.918,128.888,128.888,128.888,128.918,128.903,128.887,128.441,128.888,128.888,290.65,128.458,128.698,128.901,128.171,61811.1,128.888,128.887,128.888,128.887,128.888,210.591,129.483,128.936,128.888,12835.1,128.888,128.888,128.888,128.888,128.487,128.888,124.803,128.888,128.888,128.888,128.888,123.305,128.888,128.888,128.888,128.876,120.64,128.888,128.885,128.786,128.888,128.888,128.886,128.888,128.888,128.888,129.119,128.888,128.888,12.5655,128.888,128.888,128.888,128.888
2085,129.529,129.555,129.552,129.548,129.386,129.446,129.555,129.557,129.555,129.555,129.555,129.555,129.774,129.555,143.374,129.555,129.555,129.555,130.282,144.487,1159.59,129.815,129.594,129.555,129.555,129.555,129.59,129.57,129.555,129.242,129.555,129.555,222.55,129.257,129.378,129.566,128.684,8612.29,129.555,129.555,129.555,129.555,129.555,214.637,130.231,129.613,129.555,12852.9,129.555,129.555,129.555,129.555,129.281,129.555,126.527,129.555,129.555,129.555,129.555,125.188,129.555,129.555,129.555,129.547,120.36,129.555,129.556,129.44,129.555,129.555,129.557,129.555,129.555,129.555,129.806,129.555,129.555,10.362,129.555,129.555,129.555,129.555
2086,124.606,124.489,124.509,124.529,124.409,124.077,124.489,124.482,124.49,124.489,124.489,124.489,125.052,124.489,138.372,124.489,124.489,124.489,125.372,139.561,1154.5,124.792,124.496,124.489,124.489,124.489,124.52,124.5,124.489,124.251,124.489,124.489,169.009,124.264,124.799,124.497,124.137,61800.8,124.489,124.488,124.489,124.489,124.489,205.557,124.897,124.508,124.489,12831.7,124.489,124.489,124.489,124.489,124.283,124.489,122.389,124.489,124.489,124.489,124.489,121.138,124.489,124.489,124.489,124.478,115.986,124.489,124.486,124.429,124.489,124.489,124.488,124.489,124.489,124.489,124.669,124.489,124.489,8.86594,124.489,124.489,124.489,124.489
2087,123.821,123.802,123.805,123.808,124.068,123.183,123.802,123.802,123.802,123.802,123.802,123.802,124.647,123.802,137.68,123.802,123.802,123.802,124.885,139.191,1153.89,124.215,123.833,123.802,123.802,123.802,123.837,123.817,123.802,123.621,123.802,123.802,152.235,123.632,123.941,123.808,123.445,8593.02,123.802,123.802,123.802,123.802,123.802,205.184,124.398,123.85,123.802,12832.9,123.802,123.802,123.802,123.802,123.654,123.802,121.697,123.802,123.802,123.802,123.802,120.932,123.802,123.802,123.802,123.794,114.749,123.802,123.803,123.701,123.802,123.802,123.804,123.802,123.802,123.802,124.034,123.802,123.802,8.09523,123.802,123.802,123.802,123.802
2088,125.706,125.749,125.741,125.734,126.665,126.434,125.749,125.751,125.748,125.749,125.749,125.749,125.71,125.749,139.634,125.749,125.749,125.749,126.157,140.171,1155.66,125.872,125.756,125.749,125.749,125.749,125.779,125.76,125.749,125.429,125.749,125.749,209.234,125.439,126.004,125.751,125.268,61788.6,125.749,125.748,125.749,125.748,125.749,206.941,126.157,125.768,125.749,12832.0,125.749,125.749,125.749,125.749,125.464,125.749,122.834,125.749,125.749,125.749,125.749,121.629,125.749,125.749,125.749,125.735,116.775,125.749,125.746,125.688,125.749,125.749,125.748,125.749,125.749,125.749,125.929,125.749,125.749,9.86973,125.749,125.749,125.749,125.749
2089,135.201,135.417,135.38,135.344,135.943,138.855,135.417,135.429,135.415,135.417,135.417,135.417,132.382,135.417,149.274,135.417,135.417,135.417,134.644,148.178,1165.07,134.727,135.453,135.417,135.417,135.417,135.451,135.432,135.417,134.541,135.417,135.417,365.542,134.55,134.533,135.444,133.952,8610.04,135.417,135.416,135.417,135.416,135.417,217.949,136.048,135.471,135.417,12844.2,135.417,135.417,135.417,135.417,134.662,135.417,128.88,135.417,135.417,135.417,135.417,127.093,135.417,135.417,135.417,135.392,126.475,135.417,135.417,135.307,135.417,135.417,135.418,135.417,135.417,135.417,135.657,135.417,135.417,16.8524,135.417,135.417,135.417,135.417
2090,132.749,132.705,132.714,132.722,132.885,132.036,132.705,132.702,132.705,132.705,132.705,132.705,132.4,132.705,146.507,132.705,132.705,132.705,133.114,147.053,1162.57,132.547,132.747,132.705,132.705,132.705,132.736,132.72,132.705,132.141,132.705,132.705,245.676,132.149,132.219,132.722,131.439,61814.0,132.705,132.704,132.705,132.705,132.705,218.223,133.388,132.766,132.705,12857.2,132.705,132.705,132.705,132.705,132.21,132.705,129.329,132.705,132.705,132.705,132.705,127.147,132.705,132.705,132.705,132.691,123.514,132.705,132.702,132.585,132.705,132.705,132.704,132.705,132.705,132.705,132.961,132.705,132.705,12.2435,132.705,132.705,132.705,132.705
2091,125.479,125.31,125.339,125.367,125.482,124.162,125.31,125.301,125.311,125.31,125.31,125.31,125.957,125.31,139.203,125.31,125.31,125.31,126.175,140.328,1155.3,125.457,125.317,125.31,125.31,125.31,125.344,125.321,125.31,124.921,125.31,125.31,149.101,124.928,125.175,125.322,124.79,8615.18,125.31,125.309,125.31,125.31,125.31,205.555,125.718,125.329,125.31,12831.7,125.31,125.31,125.31,125.31,124.973,125.31,122.564,125.31,125.31,125.31,125.31,121.675,125.31,125.31,125.31,125.301,117.07,125.31,125.311,125.25,125.31,125.31,125.311,125.31,125.31,125.31,125.49,125.31,125.31,9.47048,125.31,125.31,125.31,125.31
2092,124.045,124.008,124.014,124.02,124.098,122.954,124.008,124.007,124.009,124.008,124.008,124.008,124.999,124.008,137.897,124.008,124.008,124.008,125.086,139.362,1154.09,124.326,124.016,124.008,124.008,124.008,124.039,124.019,124.008,123.726,124.008,124.008,135.718,123.732,123.948,124.016,123.639,61804.5,124.008,124.007,124.008,124.008,124.008,204.316,124.416,124.028,124.008,12831.3,124.008,124.008,124.008,124.008,123.766,124.008,122.314,124.008,124.008,124.008,124.008,121.018,124.008,124.008,124.008,124.005,115.625,124.008,124.005,123.948,124.008,124.008,124.007,124.008,124.008,124.008,124.188,124.008,124.008,8.406,124.008,124.008,124.008,124.008
2093,123.282,123.263,123.266,123.269,123.322,122.38,123.263,123.262,123.263,123.263,123.263,123.263,124.355,123.263,137.154,123.263,123.263,123.263,124.45,138.8,1153.39,123.676,123.27,123.263,123.263,123.263,123.297,123.274,123.263,123.05,123.263,123.263,130.999,123.055,123.277,123.269,122.991,8597.04,123.263,123.262,123.263,123.263,123.263,203.721,123.67,123.282,123.263,12831.0,123.263,123.263,123.263,123.263,123.089,123.263,121.378,123.263,123.263,123.263,123.263,120.624,123.263,123.263,123.263,123.261,114.394,123.263,123.264,123.202,123.263,123.263,123.264,123.263,123.263,123.263,123.443,123.263,123.263,7.81081,123.263,123.263,123.263,123.263
2094,129.922,130.072,130.047,130.021,130.131,132.482,130.072,130.081,130.071,130.072,130.072,130.072,128.449,130.072,143.965,130.072,130.072,130.072,130.045,143.929,1159.94,129.769,130.079,130.072,130.072,130.072,130.103,130.083,130.072,129.442,130.072,130.072,279.955,129.447,129.395,130.114,129.195,61790.4,130.072,130.071,130.072,130.072,130.072,210.274,130.48,130.091,130.072,12832.7,130.072,130.072,130.072,130.072,129.496,130.072,125.655,130.072,130.072,130.072,130.072,123.841,130.072,130.072,130.072,130.062,121.245,130.072,130.069,130.012,130.072,130.072,130.071,130.072,130.072,130.072,130.252,130.072,130.072,13.6943,130.072,130.072,130.072,130.072
2095,147.557,147.956,147.889,147.822,148.004,153.646,147.956,147.978,147.953,147.956,147.956,147.956,141.255,147.956,161.793,147.956,147.956,147.956,146.768,159.926,1177.52,146.201,147.995,147.956,147.956,147.956,147.99,147.971,147.956,146.329,147.956,147.956,522.899,146.354,145.289,148.027,145.469,8608.01,147.956,147.955,147.956,147.955,147.956,230.449,148.635,148.014,147.956,12857.9,147.956,147.956,147.956,147.956,146.514,147.956,139.592,147.956,147.956,147.956,147.956,135.402,147.956,147.956,147.956,147.935,138.701,147.956,147.956,147.84,147.956,147.956,147.957,147.956,147.956,147.956,148.208,147.956,147.956,26.8156,147.956,147.956,147.956,147.956
2096,140.15,140.005,140.032,140.057,140.033,138.475,140.005,139.996,140.006,140.005,140.005,140.005,139.167,140.005,153.772,140.005,140.005,140.005,140.347,154.167,1169.85,139.344,140.048,140.005,140.005,140.005,140.036,140.02,140.005,139.042,140.005,140.005,309.074,139.064,138.956,140.041,138.256,61807.8,140.005,140.004,140.005,140.005,140.005,227.932,140.689,140.066,140.005,12872.6,140.005,140.005,140.005,140.005,139.137,140.005,136.058,140.005,140.005,140.005,140.005,132.831,140.005,140.005,140.005,139.996,130.124,140.005,140.002,139.885,140.005,140.005,140.004,140.005,140.005,140.005,140.261,140.005,140.005,16.6788,140.005,140.005,140.005,140.005
