ParameterName,default,1.2681324560685667,1.134215641505607,1.0947654538574263,1.0554146985027704,1.048533892884768,1.047541248086778,1.0452324723916984,1.0410381167548985,1.0362146982947082,1.0344714003458073,1.0322822958876983,1.0306754421116455,1.029148832017024,1.028245092901088,1.0280364578119754,1.0280364557801556,1.0280358374724397,1.0275019923949074,1.0274958643943954,1.0172958562570031,1.0145017058574497,1.0145017058574497.1,1.0128347997181832,1.0070116309598498,1.0069942664608134,1.0069942664608134.1,1.0069942664608134.1.1,1.0064824718685148,1.0055145415601456,1.0055145415601456.1,1.0052550666960989,1.005201414231888,1.0039652633971794,1.0039652633971794.1,1.0037224313216264,1.0037224313216264.1,0.9962605501794395,0.9962605501794395.1,0.9962605501794395.1.1,0.9932466507669979,0.9932447841682636,0.9931884682790074,0.9930487859617784,0.9928605628489813,0.992722248804441,0.9927221050521536,0.9922625691950704,0.9910545769053491,0.989270080190424,0.9820078746218646,0.9820078746218646.1,0.9816651223384981,0.9816630667244255,0.9816619419633508,0.9816619419633508.1,0.9816619419633508.1.1,0.9816552507750652,0.9816552507750652.1,0.9816552507750652.1.1,0.9816552507750652.1.1.1,0.9816552507750652.1.1.1.1,0.9816552507750652.1.1.1.1.1,0.9816552467958118,0.9816552467958118.1,0.9816552467958118.1.1,0.9816552467958118.1.1.1,0.9816552467958118.1.1.1.1,0.981654306164546,0.9731218491458951,0.968624016690762,0.968624016690762.1,0.968624016690762.1.1,0.9686172223577507,0.9686172223577507.1,0.9686160693366765,0.9686160693366765.1,0.9686160693366765.1.1,0.9686160693366765.1.1.1,0.9686156476014541,0.9686156476014541.1,0.9686156476014541.1.1,0.9686156476014541.1.1.1,0.9686092396168586,0.9685020818327853,0.9680894115554979,0.9680844105613771,0.9680844105613771.1,0.9680844105613771.1.1,0.9677860979634461,0.9677860979634461.1,0.9677829474445415,0.9677829474445415.1,0.9677408643435953,0.9673333355980868,0.9673333355980868.1,0.9673333355980868.1.1,0.9673333355980868.1.1.1,0.9673333355980868.1.1.1.1,0.9658148916468018,0.9658148916468018.1,0.9658128907973974,0.9658109810166645,0.963593946340666,0.963593946340666.1,0.963593946340666.1.1,0.963593946340666.1.1.1,0.9635438463008426,0.9635438463008426.1,0.9635438463008426.1.1,0.9635438416643372,0.9635438416643372.1,0.9595213087188594,0.9595213087188594.1,0.9595213087188594.1.1,0.9516311434973893,0.9516311434973893.1,0.9516311434973893.1.1,0.9516311434973893.1.1.1,0.9508679307677292,0.9508679307677292.1,0.9507362743601591,0.9493245929200832,0.9493245929200832.1,0.9493245631180682,0.9493245631180682.1,0.9493245631180682.1.1,0.9493245631180682.1.1.1,0.9493245631180682.1.1.1.1,0.9493104863398864,0.9493104863398864.1,0.9493104863398864.1.1,0.9493104863398864.1.1.1,0.9493065112593835,0.948247275529716,0.9482450079192976,0.9482450079192976.1,0.9482450079192976.1.1,0.9482450079192976.1.1.1,0.9482450046694664,0.9482450046694664.1,0.9482253716769566
adjust_Normal_Flood,0.1430891356877378,0.4882957536415505,0.4882957536415505,0.4882957536415505,0.4691748681211649,0.4691748681211649,0.4710466345310192,0.4710466345310192,0.486078247094283,0.5101000489414663,0.5101000489414663,0.494644254006724,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5156201245271489,0.5002936674601138,0.5002936674601138,0.5002936674601138,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4934227229518085,0.4667670207609398,0.4667670207609398,0.4667670207609398,0.4667670207609398,0.4667670207609398,0.4667670207609398,0.4667670207609398,0.4177722438150997,0.4177722438150997,0.4177722438150997,0.4177722438150997,0.4180992418844179,0.4180992418844179,0.4180992418844179,0.4180992418844179,0.4180992418844179,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.3995072762702728,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.4058464634656851,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3829585363035434,0.3679983422063024,0.3679983422063024,0.3679983422063024,0.3679983422063024,0.3679983422063024,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512,0.3666911020728512
ReservoirRnormqMult,0.4204429075172665,1.123860360611323,1.123860360611323,1.1176387162114347,1.1154343337296524,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.2030324754517905,1.201132307665459,1.201132307665459,1.2299322285535648,1.2007744914467695,1.187960622138614,1.187960622138614,1.2019715088009024,1.2019715088009024,1.2019715088009024,1.2019715088009024,1.18689470735322,1.18689470735322,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1804868471925924,1.1955547401783362,1.1955547401783362,1.1955547401783362,1.1955547401783362,1.1955547401783362,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1568158409272342,1.1175830539468363,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.1750762583322245,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.2311871495461408,1.1709220333061214,1.1709220333061214,1.1709220333061214,1.1709220333061214,1.1709220333061214,1.1709220333061214,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.1169287394088931,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325,1.0761931488175325
AvWaterRateThreshold,95.42648167693062,49.08969278122965,51.12988890416096,52.41004705480404,52.77766445833126,52.206157689886616,54.39594843251791,54.39594843251791,52.84228160550706,57.12648133585089,57.12648133585089,57.12648133585089,57.12648133585089,57.12648133585089,57.12648133585089,57.76986192347072,57.76986192347072,57.76986192347072,57.76986192347072,57.76986192347072,57.76986192347072,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,62.51340349793615,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,66.74004620870811,68.24450069441768,68.24450069441768,68.24450069441768,68.24450069441768,68.24450069441768,68.24450069441768,71.23892612868525,73.40141547656035,73.40141547656035,74.2500342258596,74.2500342258596,74.2500342258596,74.2500342258596,74.2500342258596,74.2500342258596,74.2500342258596,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,73.71529823142835,74.17995184824764,74.17995184824764,74.17995184824764,74.17995184824764,74.17995184824764,74.17995184824764,74.17995184824764,74.17995184824764,74.17995184824764,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,74.09506022131282,77.2726874151925,77.2726874151925,77.2726874151925,77.2726874151925,77.2726874151925,77.2726874151925,77.2726874151925,77.2726874151925,77.2726874151925,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965,79.63765176513965
QSplitMult,11.887062533775287,10.254040810144346,9.16069632649694,9.16069632649694,9.456502554433923,9.456502554433923,9.456502554433923,9.233892370772107,8.708006493766113,8.708006493766113,8.708006493766113,8.708006493766113,8.708006493766113,8.708006493766113,8.708006493766113,8.273758483688464,8.88033553878629,8.88033553878629,8.88033553878629,8.88033553878629,8.88033553878629,8.88033553878629,8.88033553878629,8.88033553878629,8.88033553878629,8.679725811445834,8.679725811445834,8.679725811445834,8.679725811445834,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.67597643971021,8.660440858947915,9.421681647508366,9.421681647508366,9.421681647508366,9.71493961943867,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.366789937736444,9.142786969359976,9.142786969359976,9.142786969359976,8.928487923156503,8.928487923156503,9.047729836920707,9.047729836920707,9.047729836920707,9.047729836920707,9.391890580433165,9.391890580433165,9.219051741319117,9.219051741319117,9.219051741319117,9.530496297141951,9.530496297141951,9.530496297141951,9.530496297141951,9.530496297141951,9.530496297141951,10.54900941820427,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.42557662114094,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.742883139658424,10.179066143301103,10.179066143301103,10.179066143301103,10.179066143301103,10.179066143301103,10.179066143301103
ChanBottomWMult,1.474495942128084,2.563183402394216,2.6624166657544004,2.657278319094025,2.6960449083282083,2.6960449083282083,2.589150819788649,2.491826593616039,2.505301004647321,2.505301004647321,2.505301004647321,2.363625673239005,2.363625673239005,2.363625673239005,2.363625673239005,2.363625673239005,2.2377507003360706,2.2377507003360706,2.2377507003360706,2.2377507003360706,2.2377507003360706,2.444704809472784,2.4657602632337303,2.4657602632337303,2.4657602632337303,2.4657602632337303,2.483555205953047,2.483555205953047,2.483555205953047,2.483555205953047,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.559693529937138,2.698029500923078,2.698029500923078,2.698029500923078,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.637556977112597,2.590601133277087,2.590601133277087,2.590601133277087,2.590601133277087,2.590601133277087,2.590601133277087,2.590601133277087,2.590601133277087,2.585267990159918,2.585267990159918,2.585267990159918,2.54007946868544,2.54007946868544,2.54007946868544,2.54007946868544,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.6027220928724857,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.722675646284152,2.6673551060903686,2.6673551060903686,2.6673551060903686,2.6673551060903686,2.6673551060903686,2.6673551060903686,2.6673551060903686,2.4235823273845583,2.4235823273845583,2.4235823273845583,2.4235823273845583,2.4235823273845583,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333,2.4494133819032333
ChanDepthTMult,1.187900375379896,2.518418874868074,2.5534961011274144,2.673164954685051,2.661594692215869,2.661594692215869,2.661594692215869,2.51357660395147,2.51357660395147,2.51357660395147,2.51357660395147,2.51357660395147,2.51357660395147,2.51357660395147,2.5465805073996526,2.5465805073996526,2.5465805073996526,2.5465805073996526,2.519418477759417,2.519418477759417,2.36571422071829,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.475129193433053,2.439185349932154,2.439185349932154,2.439185349932154,2.439185349932154,2.439185349932154,2.439185349932154,2.439185349932154,2.439185349932154,2.439185349932154,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.4410202841147326,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.5196835138301665,2.530067383938936,2.530067383938936,2.456250981845096,2.456250981845096,2.456250981845096,2.456250981845096,2.456250981845096,2.456250981845096,2.418567289575515,2.418567289575515,2.418567289575515,2.418567289575515,2.368850525869669,2.3407104660263967,2.3407104660263967,2.3407104660263967,2.3407104660263967,2.3407104660263967,2.3407104660263967,2.3407104660263967,2.429464508366265,2.429464508366265,2.429464508366265,2.429464508366265,2.429464508366265,2.429464508366265,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.486244685624739,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.5812060688245,2.6995717865372404,2.6995717865372404,2.6995717865372404,2.6995717865372404,2.6995717865372404
ChanSMult,2.38971073070188,2.562293956437744,2.4235085638765685,2.654548708782939,2.544750055115181,2.544750055115181,2.544750055115181,2.544750055115181,2.544750055115181,2.544750055115181,2.544750055115181,2.5950784860083003,2.5335666759857403,2.5418495474895426,2.668441477179905,2.668441477179905,2.668441477179905,2.6369371361646885,2.5085210061263274,2.469188651725743,2.469188651725743,2.469188651725743,2.469188651725743,2.410503142573392,2.410503142573392,2.410503142573392,2.410503142573392,2.410503142573392,2.410503142573392,2.379572924273573,2.379572924273573,2.379572924273573,2.379572924273573,2.379572924273573,2.379572924273573,2.379572924273573,2.311296592671801,2.370183453609469,2.370183453609469,2.370183453609469,2.3087322272196507,2.451320631109569,2.451320631109569,2.272210493162027,2.272210493162027,2.200394008685183,2.200394008685183,2.200394008685183,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1159215050076505,2.1758201659048177,2.1758201659048177,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.1867494723421563,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.167436589574576,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387,2.1744090297000387
GwLoss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fracirrigated,0.3828214597512155,0.5148004635725436,0.5148004635725436,0.5175146778616412,0.5175146778616412,0.5300467712200158,0.541328297827483,0.541328297827483,0.541328297827483,0.541328297827483,0.538928937126531,0.538928937126531,0.5467281958243307,0.5368141216947402,0.5635451390833832,0.5635451390833832,0.5635451390833832,0.5635451390833832,0.5635451390833832,0.5635451390833832,0.5635451390833832,0.5328911576849794,0.5328911576849794,0.5328911576849794,0.5328911576849794,0.5644331573860102,0.5644331573860102,0.5644331573860102,0.5644331573860102,0.5644331573860102,0.5194962342683824,0.5466223649284643,0.5466223649284643,0.5466223649284643,0.5466223649284643,0.5466223649284643,0.5466223649284643,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.544182214880518,0.5620621046761414,0.5620621046761414,0.5620621046761414,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.5836772729501009,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.580044963321427,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563,0.5913713854264563
fracforest,0.0905412501397981,0.4847386519598471,0.4847386519598471,0.4571785290122098,0.4571785290122098,0.4571785290122098,0.4645720713613273,0.4645720713613273,0.4750686732998255,0.4675665417990928,0.4874609941727153,0.4874609941727153,0.4979359978102814,0.4979359978102814,0.5126847323994898,0.4995957450620798,0.4995957450620798,0.4995957450620798,0.4995957450620798,0.4788150268882631,0.4788150268882631,0.4580319128184915,0.4580319128184915,0.4580319128184915,0.4580319128184915,0.4580319128184915,0.4580319128184915,0.4422087175498345,0.4422087175498345,0.4422087175498345,0.4422087175498345,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.438210591674308,0.4297507087006956,0.4297507087006956,0.4297507087006956,0.4297507087006956,0.4297507087006956,0.4347812335602999,0.4347812335602999,0.4347812335602999,0.4347812335602999,0.4347812335602999,0.4363419978763,0.4363419978763,0.4363419978763,0.4363419978763,0.4363419978763,0.4363419978763,0.4241763867234938,0.4241763867234938,0.4241763867234938,0.4241763867234938,0.4315621255121042,0.4315621255121042,0.4315621255121042,0.4315621255121042,0.4315621255121042,0.4315621255121042,0.4315621255121042,0.4315621255121042,0.435073836737438,0.435073836737438,0.435073836737438,0.435073836737438,0.435073836737438,0.435073836737438,0.435073836737438,0.435073836737438,0.4570015842277362,0.4570015842277362,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4667823106733301,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656,0.4857471488999656
