fracirrigated,0.5106359104964806,0.49112160739724237,0.49112160739724237,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191,0.5101469738851191
fracforest,0.4814083705089553,0.4814083705089553,0.4814083705089553,0.4814083705089553,0.4814083705089553,0.4814083705089553,0.4873075447692838,0.4873075447692838,0.4873075447692838,0.4873075447692838,0.4873075447692838,0.48627470376527604,0.48627470376527604,0.48627470376527604,0.48627470376527604,0.48627470376527604
fracrice,0.4901661727027646,0.4901661727027646,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176,0.49673915514773176
fracother,0.5017711063065128,0.5017711063065128,0.5017711063065128,0.5017711063065128,0.5017711063065128,0.5188142740361408,0.5188142740361408,0.5188142740361408,0.5283957562283479,0.5283957562283479,0.5283957562283479,0.5104520155071618,0.5104520155071618,0.5104520155071618,0.5104520155071618,0.5104520155071618
fracsealed,0.51292862516697,0.5119728593731231,0.5119728593731231,0.5119728593731231,0.5119728593731231,0.5219502097851402,0.5219502097851402,0.5219502097851402,0.5219502097851402,0.5219502097851402,0.4888322484887007,0.4888322484887007,0.4888322484887007,0.4888322484887007,0.4888322484887007,0.520540807395449
fracwater,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766,0.5196198826084766
genua,0.02780588619614743,0.027987141960203375,0.026252727423040686,0.026252727423040686,0.026646862481239597,0.02627647074383674,0.02627647074383674,0.0250144152335117,0.0250144152335117,0.0250144152335117,0.0250144152335117,0.0250144152335117,0.0250144152335117,0.0250144152335117,0.0250144152335117,0.0250144152335117
lambda,0.21,0.20165788117779104,0.19087974284988315,0.19087974284988315,0.19087974284988315,0.19087974284988315,0.19087974284988315,0.19087974284988315,0.19087974284988315,0.19087974284988315,0.18230223569151163,0.18230223569151163,0.18230223569151163,0.18230223569151163,0.18230223569151163,0.18230223569151163
thetas,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
thetar,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684,0.49996883592251684
ksat,25.0,24.596463472105064,24.596463472105064,24.596463472105064,24.596463472105064,24.596463472105064,24.596463472105064,24.596463472105064,24.71911786880802,24.630127044374046,24.630127044374046,24.630127044374046,24.630127044374046,24.630127044374046,24.630127044374046,24.630127044374046
cropcoef,0.64,0.64,0.64,0.64,0.64,0.6593906607314226,0.6593906607314226,0.6593906607314226,0.6593906607314226,0.6593906607314226,0.6593906607314226,0.6593906607314226,0.6994968111806412,0.6994968111806412,0.6994968111806412,0.6994968111806412
mannings,0.10880324675331526,0.1110581621108144,0.11211354192030717,0.11211354192030717,0.11211354192030717,0.11211354192030717,0.10634489593022596,0.10634489593022596,0.10634489593022596,0.10634489593022596,0.10634489593022596,0.10475477673063906,0.1029087759614397,0.1029087759614397,0.10572829442224901,0.10572829442224901
soildepth2,886.5471063001487,886.5471063001487,882.9401287642908,882.9401287642908,882.9401287642908,829.8472227176644,829.8472227176644,829.8472227176644,802.4363647080189,802.4363647080189,783.4258110925156,832.0570131159917,832.0570131159917,832.0570131159917,832.0570131159917,832.0570131159917
soildepth3,5606.660041981127,5606.660041981127,5606.660041981127,5606.660041981127,5576.703926318247,5576.703926318247,5576.703926318247,5860.945691143268,5860.945691143268,5925.936441896948,5935.587436435285,5935.587436435285,5935.587436435285,5935.587436435285,5892.331037278806,5892.331037278806
