hordatahora,horleitura,ls_sim
2013-06-21,133.00583333333333,231.692
2013-06-22,393.5133333333333,308.791
2013-06-23,408.7675,307.909
2013-06-24,355.71197916666665,298.914
2013-06-25,421.4705208333333,292.466
2013-06-26,493.603125,272.221
2013-06-27,454.2136458333334,249.601
2013-06-28,397.58729166666666,229.803
2013-06-29,339.84989583333333,213.911
2013-06-30,294.854375,221.644
2013-07-01,271.726875,229.86
2013-07-02,246.74604166666663,216.074
2013-07-03,213.16916666666668,195.613
2013-07-04,192.57364583333333,174.376
2013-07-05,175.93395833333332,154.106
2013-07-06,158.6265625,135.695
2013-07-07,140.72125,119.188
2013-07-08,126.12447916666667,104.78
2013-07-09,115.28802083333332,92.6168
2013-07-10,108.4265625,81.6019
2013-07-11,103.59375,71.8038
2013-07-12,98.95052083333331,63.2994
2013-07-13,91.6546875,55.97
2013-07-14,83.50885416666667,49.5403
2013-07-15,76.1885625,43.9634
2013-07-16,70.23649999999999,39.5508
2013-07-17,65.55319791666666,35.5232
2013-07-18,61.84794791666667,31.5741
2013-07-19,58.51890624999999,35.8605
2013-07-20,59.978145833333336,76.0641
2013-07-21,73.48700000000001,145.012
2013-07-22,174.52729166666666,212.228
2013-07-23,194.3353125,245.174
2013-07-24,190.31322916666667,242.31
2013-07-25,219.8303125,226.464
2013-07-26,260.12416666666667,205.415
2013-07-27,272.8805208333333,183.112
2013-07-28,255.85260416666665,160.76
2013-07-29,225.1198958333333,140.471
2013-07-30,192.27427083333336,122.848
2013-07-31,160.52083333333334,107.503
2013-08-01,133.55203703703705,94.3535
2013-08-02,117.71041666666667,83.6763
2013-08-03,107.7984375,74.6142
2013-08-04,102.51875,67.2017
2013-08-05,96.65364583333331,61.8006
2013-08-06,88.37347916666666,55.9495
2013-08-07,80.20366666666666,50.5129
2013-08-08,73.93296875,45.4406
2013-08-09,69.149375,41.2169
2013-08-10,65.28379166666666,37.8586
2013-08-11,62.06935416666667,35.2821
2013-08-12,58.81184375,31.7942
2013-08-13,55.79352083333333,28.2737
2013-08-14,53.32578125,28.8806
2013-08-15,53.18796875,35.5355
2013-08-16,56.496822916666666,33.5839
2013-08-17,59.655458333333335,31.6751
2013-08-18,58.57567708333334,31.5713
2013-08-19,55.5475625,32.076
2013-08-20,52.3425,30.2927
2013-08-21,50.46890625,28.4921
2013-08-22,48.880781250000005,26.8588
2013-08-23,47.31671875,25.5089
2013-08-24,45.42060416666666,24.6324
2013-08-25,43.56275,23.1441
2013-08-26,42.01408333333333,27.6341
2013-08-27,42.80490625,41.5611
2013-08-28,49.89578125,40.9758
2013-08-29,57.73433333333333,39.0668
2013-08-30,57.18836458333333,36.9455
2013-08-31,52.61375,34.7569
2013-09-01,47.66241666666667,33.0802
2013-09-02,43.43922916666667,36.1954
2013-09-03,41.807875,36.0457
2013-09-04,45.98184375,36.6363
2013-09-05,46.34875,34.9718
2013-09-06,44.89794791666667,32.2657
2013-09-07,42.20766666666667,29.9279
2013-09-08,39.34705208333333,27.6752
2013-09-09,37.295489583333335,25.7443
2013-09-10,35.49069791666667,24.4074
2013-09-11,34.1345,23.0976
2013-09-12,33.270843750000004,21.7511
2013-09-13,32.260375,20.3384
2013-09-14,31.1891875,19.5338
2013-09-15,30.021937500000003,19.0357
2013-09-16,28.5356875,49.7449
2013-09-17,31.206510416666664,95.1284
2013-09-18,57.23444791666666,108.861
2013-09-19,76.02198958333334,109.453
2013-09-20,79.8586875,106.366
2013-09-21,82.39212500000001,120.561
2013-09-22,84.27022916666667,191.208
2013-09-23,115.2896875,241.297
2013-09-24,130.84260416666666,235.038
2013-09-25,124.83645833333333,221.064
2013-09-26,136.16093750000002,200.191
2013-09-27,154.830625,177.409
2013-09-28,157.18802083333333,155.729
2013-09-29,144.685625,142.386
2013-09-30,130.74135416666667,126.628
2013-10-01,117.07760416666667,116.373
2013-10-02,110.49427083333336,111.34
2013-10-03,125.6302380952381,126.968
2013-10-04,67.6416544461129,149.525
2013-10-05,67.6416544461129,144.406
2013-10-06,67.6416544461129,135.391
2013-10-07,67.6416544461129,124.553
2013-10-08,67.6416544461129,113.959
2013-10-09,67.6416544461129,101.567
2013-10-10,105.7875,89.8324
2013-10-11,103.2765625,79.3869
2013-10-12,97.403125,70.2385
2013-10-13,86.21165624999999,62.4641
2013-10-14,72.92067708333333,56.3097
2013-10-15,63.30825,55.4446
2013-10-16,56.62736458333333,53.7945
2013-10-17,54.3003125,59.9304
2013-10-18,55.557520833333335,56.4967
2013-10-19,60.24928125,52.9743
2013-10-20,59.80403571428571,49.7323
2013-10-21,67.6416544461129,54.0126
2013-10-22,67.6416544461129,70.4632
2013-10-23,67.6416544461129,67.8602
2013-10-24,67.6416544461129,66.945
2013-10-25,67.6416544461129,73.9112
2013-10-26,67.6416544461129,70.8898
2013-10-27,67.6416544461129,66.8307
2013-10-28,67.6416544461129,65.3832
2013-10-29,67.6416544461129,60.9788
2013-10-30,67.6416544461129,55.4678
2013-10-31,67.6416544461129,50.1117
2013-11-01,36.505375,46.4446
2013-11-02,35.437270833333336,42.4704
2013-11-03,33.9913125,41.1177
2013-11-04,40.85698958333334,49.5776
2013-11-05,49.95882291666666,49.6721
2013-11-06,55.13999999999999,47.7515
2013-11-07,54.69644791666667,46.6316
2013-11-08,48.275979166666666,45.1133
2013-11-09,42.17820833333334,42.4207
2013-11-10,38.791552083333336,39.8692
2013-11-11,36.599010416666665,38.0652
2013-11-12,34.54326041666666,39.0056
2013-11-13,34.84644791666667,38.2877
2013-11-14,38.19396875,36.2168
2013-11-15,33.383630952380955,33.6874
2013-11-16,67.6416544461129,41.4545
2013-11-17,67.6416544461129,64.9487
2013-11-18,67.6416544461129,65.9352
2013-11-19,59.6715625,63.6094
2013-11-20,61.51527083333334,63.2282
2013-11-21,57.6918125,65.7277
2013-11-22,54.314416666666666,65.4009
2013-11-23,50.5925,64.1849
2013-11-24,43.86832291666667,60.7803
2013-11-25,39.84889583333334,59.4973
2013-11-26,36.49695833333333,57.4657
2013-11-27,34.576770833333335,57.1384
2013-11-28,33.94690625,58.2705
2013-11-29,33.66959375,72.0039
2013-11-30,43.62085416666667,76.326
2013-12-01,62.9898125,73.2485
2013-12-02,67.6308125,68.7144
2013-12-03,65.15095833333334,64.7415
2013-12-04,58.123354166666665,60.1607
2013-12-05,49.8334375,61.0467
2013-12-06,42.80664583333333,73.3571
2013-12-07,41.25151041666667,69.3182
2013-12-08,43.48279166666666,69.5047
2013-12-09,43.0325,65.0947
2013-12-10,41.759479166666665,63.139
2013-12-11,42.067739583333335,59.4724
2013-12-12,39.274458333333335,58.4381
2013-12-13,33.889322916666664,54.7508
2013-12-14,31.58521875,50.0227
2013-12-15,30.331875,49.5019
2013-12-16,33.48979166666667,48.9438
2013-12-17,37.765770833333335,46.1636
2013-12-18,36.52159375,44.2129
2013-12-19,33.595114583333334,43.1252
2013-12-20,28.69790625,42.1816
2013-12-21,26.22,42.5651
2013-12-22,25.553125,45.6125
2013-12-23,24.8078125,49.7196
2013-12-24,23.66640625,49.3965
2013-12-25,23.6484375,47.9059
2013-12-26,24.08984375,46.5157
2013-12-27,23.85078125,45.9336
2013-12-28,23.22734375,50.4469
2013-12-29,23.9515625,61.3522
2013-12-30,31.28325,61.5429
2013-12-31,37.84555208333333,61.8353
2014-01-01,31.78821875,73.6631
2014-01-02,28.6190625,98.5293
2014-01-03,29.19815625,101.582
2014-01-04,46.99281250000001,111.602
2014-01-05,58.038625,113.123
2014-01-06,60.30832291666667,107.812
2014-01-07,55.18626041666667,105.153
2014-01-08,62.83269791666667,102.591
2014-01-09,56.68932291666667,109.507
2014-01-10,53.4428125,103.271
2014-01-11,54.26983333333334,96.9553
2014-01-12,56.62965625,113.857
2014-01-13,53.20854166666667,148.641
2014-01-14,57.1171875,150.49
2014-01-15,75.03648888888888,152.38
2014-01-16,87.14547916666668,169.254
2014-01-17,101.9390625,180.621
2014-01-18,103.88333333333333,170.122
2014-01-19,105.36354166666666,157.174
2014-01-20,105.94479166666667,142.855
2014-01-21,105.96822916666667,128.157
2014-01-22,103.92395833333336,117.154
2014-01-23,100.4515625,106.956
2014-01-24,93.55296875,96.8128
2014-01-25,83.30987499999999,91.705
2014-01-26,69.99451041666667,84.9467
2014-01-27,57.46903125,78.7206
2014-01-28,48.24227083333333,71.7156
2014-01-29,40.645322916666665,65.7563
2014-01-30,41.301822916666666,63.5322
2014-01-31,36.31389583333333,58.8988
2014-02-01,36.33598958333334,54.3716
2014-02-02,32.690916666666666,50.5974
2014-02-03,29.70475,47.1726
2014-02-04,27.82065625,46.3157
2014-02-05,26.82921875,49.5889
2014-02-06,32.91486458333333,47.4353
2014-02-07,44.403333333333336,44.8028
2014-02-08,48.88515625,43.6379
2014-02-09,44.33327083333333,48.8832
2014-02-10,35.231802083333335,46.2572
2014-02-11,40.02248958333333,42.964
2014-02-12,38.06584375,39.9007
2014-02-13,30.025562500000003,38.4127
2014-02-14,26.348,52.6629
2014-02-15,29.789375000000003,68.3835
2014-02-16,36.07626041666666,71.2607
2014-02-17,48.74016666666666,78.1727
2014-02-18,52.244062500000005,85.2399
2014-02-19,49.69453125,90.4246
2014-02-20,47.3134375,87.4604
2014-02-21,46.0665625,81.1071
2014-02-22,43.6378125,74.3926
2014-02-23,41.597458333333336,73.5423
2014-02-24,42.45961458333333,72.4836
2014-02-25,43.639552083333335,69.9012
2014-02-26,43.57327083333333,65.5252
2014-02-27,42.01416666666667,65.6037
2014-02-28,42.44017708333333,77.4981
2014-03-01,53.989635416666665,77.9787
2014-03-02,65.01121875,73.1049
2014-03-03,63.99729166666666,67.2446
2014-03-04,57.1735,64.8633
2014-03-05,51.79759375,73.7294
2014-03-06,56.94041666666666,76.2863
2014-03-07,68.3715625,72.6471
2014-03-08,68.0038125,71.7556
2014-03-09,63.1548125,77.4723
2014-03-10,74.7615625,89.5717
2014-03-11,71.29803125,90.4658
2014-03-12,70.57653125,105.271
2014-03-13,74.28841666666666,119.744
2014-03-14,113.32277083333334,137.434
2014-03-15,106.97395833333331,132.399
2014-03-16,105.74427083333336,125.787
2014-03-17,105.534375,116.059
2014-03-18,105.72135416666669,110.257
2014-03-19,104.32291666666669,108.922
2014-03-20,103.30625,104.251
2014-03-21,101.6734375,103.829
2014-03-22,94.84114583333331,103.429
2014-03-23,89.96605208333334,95.5264
2014-03-24,83.29332291666667,86.589
2014-03-25,77.94434375,77.3575
2014-03-26,70.67907291666667,69.3666
2014-03-27,61.417625,61.8437
2014-03-28,52.97405208333333,54.9116
2014-03-29,46.45882291666666,48.4852
2014-03-30,41.690041666666666,43.8154
2014-03-31,38.58534375,48.0574
2014-04-01,39.5543125,48.1806
2014-04-02,44.800354166666665,44.9293
2014-04-03,42.71897916666666,47.5828
2014-04-04,38.3928125,57.4618
2014-04-05,37.833104166666665,57.9231
2014-04-06,42.00777083333333,55.3291
2014-04-07,42.071947916666666,52.1101
2014-04-08,40.124541666666666,48.511
2014-04-09,37.99407291666667,45.9618
2014-04-10,39.914125,50.0269
2014-04-11,43.137708333333336,46.1567
2014-04-12,44.77969791666666,48.0963
2014-04-13,47.34067708333333,63.5982
2014-04-14,51.84878125,60.827
2014-04-15,59.11159375,60.3945
2014-04-16,59.03779166666666,69.3979
2014-04-17,59.68157291666666,66.9156
2014-04-18,60.97027083333333,63.8104
2014-04-19,59.013947916666666,61.9739
2014-04-20,52.55517708333333,62.1368
2014-04-21,47.81328125,57.3012
2014-04-22,42.69591666666667,51.9199
2014-04-23,38.997760416666665,47.7401
2014-04-24,37.84257291666667,44.1238
2014-04-25,36.71263541666666,39.6566
2014-04-26,34.365,35.4567
2014-04-27,32.39178125,31.4725
2014-04-28,30.27478125,28.1997
2014-04-29,28.18678125,26.9767
2014-04-30,26.65884375,24.634
2014-05-01,26.9950625,22.237
2014-05-02,26.53378125,20.8801
2014-05-03,26.007,19.1715
2014-05-04,24.975,17.2016
2014-05-05,24.40390625,15.541
2014-05-06,23.62421875,14.2591
2014-05-07,22.86953125,13.3427
2014-05-08,22.85625,12.6167
2014-05-09,22.3734375,12.0218
2014-05-10,21.84375,11.4375
2014-05-11,21.20703125,10.9949
2014-05-12,20.8234375,11.1303
2014-05-13,20.27890625,10.5601
2014-05-14,20.21015625,10.0161
2014-05-15,20.71640625,12.6483
2014-05-16,21.21015625,12.5631
2014-05-17,28.17478125,13.6657
2014-05-18,27.38315625,13.2312
2014-05-19,24.37421875,12.3045
2014-05-20,22.06796875,11.4408
2014-05-21,20.63515625,10.779
2014-05-22,19.83671875,11.873
2014-05-23,20.60546875,28.4764
2014-05-24,27.85620833333333,44.7482
2014-05-25,52.51940625,48.487
2014-05-26,60.1981875,63.4542
2014-05-27,86.67992708333333,78.5841
2014-05-28,87.322875,77.9936
2014-05-29,86.09522916666667,75.2959
2014-05-30,84.09116666666667,71.1254
2014-05-31,79.30202083333333,66.3291
2014-06-01,69.97771875,67.2721
2014-06-02,66.12329166666667,64.5891
2014-06-03,61.63335416666666,60.29
2014-06-04,56.53523958333333,54.9476
2014-06-05,47.97076041666667,49.6797
2014-06-06,41.26815625,62.6648
2014-06-07,75.15055208333334,155.813
2014-06-08,259.48188541666667,243.582
2014-06-09,481.2121875,273.974
2014-06-10,427.25635416666665,270.799
2014-06-11,368.0669791666666,252.508
2014-06-12,345.3855208333334,227.665
2014-06-13,311.18072916666665,201.261
2014-06-14,266.13197916666667,176.364
2014-06-15,222.05760416666664,153.927
2014-06-16,182.97052083333327,135.0
2014-06-17,147.8978125,117.643
2014-06-18,123.08697916666668,108.457
2014-06-19,113.20625,111.944
2014-06-20,106.403125,101.714
2014-06-21,101.67552083333334,91.2499
2014-06-22,98.834375,81.4107
2014-06-23,94.49791666666664,72.2361
2014-06-24,87.61598958333333,64.0765
2014-06-25,77.83258333333333,57.2669
2014-06-26,68.6696875,51.5483
2014-06-27,61.742354166666665,46.0692
2014-06-28,56.517125,42.864
2014-06-29,53.45063541666667,48.963
2014-06-30,67.1245,52.1664
2014-07-01,75.11149999999999,49.6244
2014-07-02,74.6556875,46.6694
2014-07-03,71.03234375,43.3057
2014-07-04,64.68319791666667,40.5518
2014-07-05,57.666947916666665,37.8162
2014-07-06,52.05484375,35.5706
2014-07-07,46.90180208333334,33.2464
2014-07-08,43.1145625,33.3695
2014-07-09,40.924125,31.604
2014-07-10,41.56484375,29.2969
2014-07-11,39.99197916666667,28.0913
2014-07-12,38.37282291666667,25.9353
2014-07-13,37.64898958333333,24.071
2014-07-14,36.34230208333333,22.0977
2014-07-15,34.87653125,20.2356
2014-07-16,33.804625,18.4934
2014-07-17,33.2046875,16.9875
2014-07-18,32.83040625,19.9627
2014-07-19,37.7090625,26.6269
2014-07-20,49.54451041666667,25.5559
2014-07-21,53.5128125,23.9834
2014-07-22,47.09905208333333,22.4793
2014-07-23,40.84732291666666,21.2028
2014-07-24,36.831520833333336,24.5247
2014-07-25,42.597458333333336,37.1059
2014-07-26,58.5166875,36.3286
2014-07-27,64.04270833333334,34.612
2014-07-28,58.69166666666666,32.9569
2014-07-29,49.37734375,31.028
2014-07-30,42.1825,29.1668
2014-07-31,38.4559375,27.7167
2014-08-01,35.820760416666666,26.015
2014-08-02,34.136312499999995,24.0234
2014-08-03,32.77875,22.6371
2014-08-04,31.99484375,21.0612
2014-08-05,30.66175,19.8815
2014-08-06,28.744125,18.6153
2014-08-07,27.4336875,16.7381
2014-08-08,26.24603125,15.1956
2014-08-09,25.45703125,14.3239
2014-08-10,25.11640625,13.2879
2014-08-11,25.00390625,12.4682
2014-08-12,24.63828125,12.1681
2014-08-13,24.7265625,19.4869
2014-08-14,27.90703125,31.2244
2014-08-15,41.790989583333335,30.1111
2014-08-16,50.94468749999999,31.3664
2014-08-17,45.70270833333333,41.1752
2014-08-18,46.32271875,40.6966
2014-08-19,56.4333125,39.9591
2014-08-20,55.36758333333333,39.066
2014-08-21,49.10390625,37.343
2014-08-22,41.18958333333333,34.8329
2014-08-23,34.79088541666667,32.1849
2014-08-24,31.1166875,29.7663
2014-08-25,28.42965625,27.4999
2014-08-26,26.13434375,27.6382
2014-08-27,25.04140625,29.3304
2014-08-28,28.132218750000003,26.7814
2014-08-29,28.21459375,24.1238
2014-08-30,24.3203125,21.7864
2014-08-31,23.2,24.5944
2014-09-01,25.4739375,38.0508
2014-09-02,39.44838541666667,50.7241
2014-09-03,61.97625,73.8087
2014-09-04,94.8046875,74.0782
2014-09-05,89.20909375000001,74.8683
2014-09-06,84.39366666666668,73.0111
2014-09-07,81.55898958333333,68.3674
2014-09-08,74.77918749999999,65.5699
2014-09-09,64.91322916666667,60.2546
2014-09-10,55.47009375,54.9303
2014-09-11,47.07415625,49.9602
2014-09-12,39.60165625,45.5853
2014-09-13,34.45303125,41.1983
2014-09-14,31.381312500000003,36.9509
2014-09-15,29.36128125,33.4443
2014-09-16,27.1591875,30.5368
2014-09-17,25.25390625,27.7641
2014-09-18,24.521875,25.1211
2014-09-19,23.875,39.2055
2014-09-20,45.53403125,63.1048
2014-09-21,70.31360416666666,68.9016
2014-09-22,81.70897916666667,69.7478
2014-09-23,82.18289583333333,68.2812
2014-09-24,82.09970833333334,72.3258
2014-09-25,84.93285416666667,87.5375
2014-09-26,87.6766875,90.5773
2014-09-27,95.328125,96.2511
2014-09-28,99.259375,93.7294
2014-09-29,97.66041666666666,95.0817
2014-09-30,103.89791666666667,109.043
2014-10-01,108.7546875,126.458
2014-10-02,149.03104166666665,139.223
2014-10-03,139.80239583333335,134.199
2014-10-04,125.1078125,125.309
2014-10-05,124.91979166666664,114.075
2014-10-06,125.5453125,102.307
2014-10-07,119.96875,90.7188
2014-10-08,111.99114583333332,80.095
2014-10-09,105.01770833333336,70.8164
2014-10-10,97.81354166666668,62.7648
2014-10-11,82.42425,56.0314
2014-10-12,65.76088541666667,50.4141
2014-10-13,54.51610416666667,45.4297
2014-10-14,47.243260416666665,41.4348
2014-10-15,42.29498958333333,38.4915
2014-10-16,39.692135416666666,35.2277
2014-10-17,37.21763541666667,38.9237
2014-10-18,35.55744791666667,57.7989
2014-10-19,38.109177083333336,68.5657
2014-10-20,58.35519791666667,83.2585
2014-10-21,75.05347311827957,82.0251
2014-10-22,82.1425625,78.8611
2014-10-23,84.00419791666667,73.8939
2014-10-24,83.07401041666667,68.1417
2014-10-25,77.2158152173913,62.1627
2014-10-26,67.80067391304348,57.4181
2014-10-27,58.20101041666666,54.4993
2014-10-28,55.78308333333334,49.558
2014-10-29,52.64488636363637,44.9272
2014-10-30,45.599625,40.6862
2014-10-31,39.15607608695653,36.9852
2014-11-01,34.74684782608696,34.7124
2014-11-02,33.67662686567164,38.7349
2014-11-03,67.6416544461129,36.6393
2014-11-04,67.6416544461129,51.5989
2014-11-05,46.61993181818182,84.8899
2014-11-06,42.31628125,84.8492
2014-11-07,59.70158333333333,96.963
2014-11-08,79.76965217391304,124.857
2014-11-09,92.81770833333331,126.678
2014-11-10,89.01930208333333,121.531
2014-11-11,86.41411458333333,113.226
2014-11-12,82.1955,103.325
2014-11-13,74.32393478260869,93.3859
2014-11-14,63.40989285714285,90.0856
2014-11-15,52.7950875,88.035
2014-11-16,52.0471875,79.8853
2014-11-17,54.3265625,71.983
2014-11-18,51.84046875000001,64.5818
2014-11-19,45.21444791666667,57.7171
2014-11-20,39.56446739130435,61.6945
2014-11-21,54.18298958333333,79.2646
2014-11-22,63.494989583333336,82.3609
2014-11-23,82.96005208333334,91.1069
2014-11-24,77.753,87.6022
2014-11-25,70.1454347826087,90.7252
2014-11-26,66.22929166666667,108.896
2014-11-27,76.7275,104.09
2014-11-28,74.3276847826087,97.8006
2014-11-29,76.0683448275862,90.0084
2014-11-30,70.65371739130434,81.6219
2014-12-01,61.056858695652174,73.3331
2014-12-02,50.91760869565218,65.4322
2014-12-03,43.40379166666667,59.6864
2014-12-04,39.39540217391304,62.6091
2014-12-05,39.805760416666665,62.2813
2014-12-06,40.040375,57.6074
2014-12-07,40.70181521739131,52.494
2014-12-08,36.38594565217392,47.6219
2014-12-09,32.22321875,47.3187
2014-12-10,30.20909782608696,51.792
2014-12-11,40.30140217391304,55.6683
2014-12-12,46.92853260869565,54.8167
2014-12-13,56.67190476190476,56.0072
2014-12-14,60.42427083333333,58.2298
2014-12-15,55.97740217391305,54.9474
2014-12-16,48.83864583333334,51.0652
2014-12-17,39.947613636363634,46.8495
2014-12-18,33.65413043478261,42.9457
2014-12-19,30.483260869565218,46.6882
2014-12-20,30.890227272727277,54.7486
2014-12-21,40.05565217391304,56.7135
2014-12-22,50.06431818181818,112.703
2014-12-23,220.2876136363637,188.989
2014-12-24,207.2641304347826,192.262
2014-12-25,149.47760416666668,194.185
2014-12-26,133.86271739130436,198.377
2014-12-27,146.55084210526314,196.044
2014-12-28,140.51133333333334,182.661
2014-12-29,133.28186046511627,176.331
2014-12-30,129.15217391304347,170.536
2014-12-31,126.07989130434784,157.192
2015-01-01,125.43,152.129
2015-01-02,122.21875,143.962
2015-01-03,114.91875,135.203
2015-01-04,112.050625,125.806
2015-01-05,110.93011363636364,126.371
2015-01-06,107.99117647058824,133.468
2015-01-07,105.90505617977529,135.442
2015-01-08,106.1782608695652,131.301
2015-01-09,107.77445652173913,128.004
2015-01-10,107.14021739130436,118.973
2015-01-11,103.05208333333331,115.911
2015-01-12,102.21822916666667,109.867
2015-01-13,93.69635416666668,104.651
2015-01-14,84.84927083333334,105.658
2015-01-15,77.65322916666666,108.955
