,elvstd,chanlength,changrad,chanman,chanbnkf,mannings_o,pr,e0,laio,thetar1_o,thetas3,thetar2,thetar1,thetas2_o,thetas1_f,thetar2_f,thetar2_o,thetar3,thetas2_f,thetas1_o
2406,8.05193,8.80371,8.65631,8.82292,8.16287,8.02979,0.816785,8.81815,8.05336,8.05143,154987.0,6.713,8.05857,3625.1,73.6607,8.05143,8.05143,9.6953,1215.65,203.981
2407,7.52953,7.51078,7.96314,7.79792,7.62724,7.50773,0.768851,8.17292,7.53097,7.52908,160243.0,6.2489,7.53706,3627.05,72.908,7.52908,7.52908,9.17683,1218.65,203.006
2408,7.08741,6.54259,7.44994,6.88614,7.11596,7.06616,0.72506,7.63025,7.08882,7.087,158410.0,5.87598,7.0953,3627.94,72.1493,7.087,7.087,8.72307,1218.89,202.102
2409,6.63945,5.7699,7.01015,6.09679,6.58204,6.61907,0.684193,7.08918,6.64101,6.6393,165400.0,5.51125,6.64822,3623.53,71.4105,6.6393,6.6393,8.25552,1213.58,201.297
2410,6.18322,5.13101,6.60897,5.42478,6.0474,6.1633,0.646137,6.5519,6.18448,6.18288,165980.0,5.14516,6.19311,3619.02,70.7316,6.18288,6.18288,7.77704,1217.93,200.603
2411,5.75422,4.6312,6.25451,4.88508,5.55966,5.7349,0.612871,6.0504,5.75538,5.75391,168872.0,4.80141,5.76481,3627.96,70.1582,5.75391,5.75391,7.32757,1218.34,200.045
2412,5.31607,4.16881,5.89691,4.39666,5.07986,5.29732,0.579959,5.55246,5.31714,5.31578,171869.0,4.45302,5.32815,3628.41,69.6325,5.31578,5.31578,6.87144,1217.76,199.541
2413,4.91066,3.78103,5.5634,3.98509,4.65021,4.89242,0.549916,5.09913,4.91166,4.91041,178005.0,4.13017,4.92389,3627.79,69.1854,4.91041,4.91041,6.45141,1217.0,199.119
2414,4.51989,3.42218,5.23356,3.60992,4.24662,4.50209,0.520671,4.67044,4.52081,4.51966,173519.0,3.81996,4.53439,3626.13,68.7804,4.51966,4.51966,6.04876,1215.36,198.735
2415,4.8701,4.23072,5.56949,4.19914,4.64079,4.8537,0.492296,5.69312,4.87095,4.86989,185605.0,4.23982,4.89594,3623.62,69.2999,4.86989,4.86989,6.40213,1208.33,199.365
2416,5.05096,4.89541,5.72904,4.69939,4.86486,5.03476,0.530123,5.60699,5.05178,5.05077,177594.0,4.28279,5.06348,3625.03,69.7261,5.05077,5.05077,6.59276,1213.79,199.904
2417,4.70223,4.54113,5.36671,4.47463,4.53965,4.68613,0.512702,5.10462,4.70304,4.70206,183848.0,3.97164,4.7145,3622.68,69.5011,4.70206,4.70206,6.2525,1214.43,199.669
2418,4.36769,4.05522,4.99499,4.12906,4.23005,4.35177,0.485732,4.70477,4.36849,4.36754,188488.0,3.69024,4.38147,3624.46,69.1909,4.36754,4.36754,5.92553,1215.46,199.298
2419,4.10419,3.65629,4.69839,3.79526,3.9776,4.08846,0.462123,4.39556,4.10496,4.10404,188410.0,3.47085,4.11842,3624.25,68.8879,4.10404,4.10404,5.66506,1214.37,198.944
2420,5.66496,6.23745,6.08076,5.85773,5.66283,5.65113,0.438518,6.93273,5.66574,5.66482,252605.0,5.06424,5.69556,3610.76,70.8122,5.66482,5.66482,7.25772,1200.35,201.075
2421,47.9757,79.1205,43.5812,68.1845,51.8704,48.0023,1.82201,50.3293,47.9771,47.9755,568791.0,51.4247,48.2394,3637.08,121.134,47.9755,47.9755,50.1029,1234.75,256.338
2422,36.0852,51.3598,29.388,50.8165,40.2598,36.1068,2.28498,37.4547,36.087,36.0851,222812.0,35.8523,36.1008,3644.34,109.338,36.0851,36.0851,38.3132,1238.08,243.143
2423,31.9813,35.0132,23.9359,37.169,34.9319,32.0008,2.00904,33.1922,31.9833,31.9812,203140.0,31.0961,31.9655,3655.65,102.322,31.9812,31.9812,34.0797,1243.53,233.611
2424,29.7156,27.5717,22.6804,29.3838,30.9982,29.7453,1.84479,30.5972,29.731,29.7289,207018.0,28.3632,29.6861,3653.62,97.0736,29.7289,29.7289,31.6376,1242.96,226.766
2425,33.491,31.2955,26.0816,31.3476,32.4216,31.8988,1.75877,33.8183,31.881,31.879,454790.0,30.1749,31.8637,3614.51,97.8578,31.879,31.879,33.6627,1216.69,227.474
2426,30.658,28.9864,26.4495,29.342,30.526,30.5587,1.86496,32.1845,30.5439,30.5418,236572.0,28.1088,30.4915,3637.0,95.6488,30.5418,30.5418,32.2361,1231.7,225.227
2427,27.4224,24.607,25.1559,25.3756,27.1223,27.568,1.88804,28.6417,27.5586,27.5563,224236.0,24.8327,27.4892,3648.09,92.0,27.5563,27.5563,29.187,1235.8,221.423
2428,24.7268,21.2677,23.8223,22.0487,24.0881,24.787,1.85991,25.5283,24.7825,24.7801,215768.0,22.0161,24.7108,3648.55,88.7724,24.7801,24.7801,26.3672,1237.59,218.099
2429,22.2588,18.7102,22.4814,19.396,21.4674,22.2997,1.81881,22.8399,22.2995,22.2972,223194.0,19.5929,22.2304,3646.18,86.0167,22.2972,22.2972,23.8548,1236.87,215.332
2430,20.0328,16.6333,21.0918,17.2237,19.188,20.0678,1.7677,20.4702,20.0711,20.0688,223315.0,17.4834,20.007,3642.63,83.6529,20.0688,20.0688,21.607,1233.17,213.016
2431,18.0392,14.872,19.6745,15.3895,17.199,18.0723,1.70679,18.3763,18.0785,18.0763,228860.0,15.6438,18.0208,3639.99,81.6168,18.0763,18.0763,19.6017,1231.54,211.052
2432,16.2647,13.3434,18.2678,13.8068,15.4584,16.296,1.63753,16.5292,16.3044,16.3024,229837.0,14.0394,16.2541,3637.5,79.8537,16.3024,16.3024,17.8194,1230.11,209.365
2433,41.9177,56.5237,41.0108,50.687,43.4248,41.9874,2.20921,43.5249,41.9687,41.9664,658922.0,42.4191,42.1081,3616.4,109.286,41.9664,41.9664,43.6423,1223.9,241.768
2434,121.94,179.106,106.286,164.561,132.116,122.128,6.83841,124.21,121.988,121.985,98395.4,135.588,122.662,3720.77,197.421,121.985,121.985,124.012,1319.67,336.304
2435,91.6414,102.363,74.0626,105.766,97.9215,91.7991,6.35174,93.9072,91.6837,91.6797,53586.5,96.5608,91.8801,3700.63,163.783,91.6797,91.6797,93.6081,1296.15,298.337
2436,83.7285,78.9768,69.9036,82.485,85.614,83.7093,5.63236,85.8705,83.6127,83.6084,65016.0,85.1119,83.7406,3679.66,151.578,83.6084,83.6084,85.3758,1272.69,282.409
2437,75.2803,67.0198,67.9082,69.2667,74.7472,75.4277,5.48054,77.5932,75.3548,75.3503,53029.1,73.9428,75.3907,3689.66,140.658,75.3503,75.3503,77.0016,1273.27,269.69
2438,65.7048,56.6459,63.6955,58.4162,63.9846,65.8193,5.40782,67.4616,65.7715,65.7668,48209.5,62.3895,65.7238,3688.75,129.674,65.7668,65.7668,67.3505,1275.07,258.049
2439,57.6284,49.2456,59.2,50.6311,55.5539,57.7006,5.24866,58.7715,57.6734,57.6686,47379.4,53.2278,57.5796,3683.69,120.962,57.6686,57.6686,59.2171,1272.7,249.26
2440,52.7684,46.4386,56.1879,47.2106,50.8667,52.812,5.03059,54.7795,52.7959,52.7913,47274.2,47.804,52.7106,3679.41,116.032,52.7913,52.7913,54.3276,1270.54,244.635
2441,47.6462,42.2761,51.9712,43.005,45.9659,47.6717,4.86833,48.9126,47.668,47.6635,47260.2,42.1528,47.5468,3675.18,110.994,47.6635,47.6635,49.196,1265.24,239.861
2442,42.6705,37.5384,47.4073,38.3734,41.1463,42.6873,4.58831,43.5662,42.6931,42.6889,47257.9,37.1513,42.5646,3665.22,106.068,42.6889,42.6889,44.2185,1258.65,235.058
2443,38.3668,33.5054,43.2282,34.3148,36.9578,38.3745,4.28997,39.0314,38.3873,38.3835,47257.4,32.9881,38.2595,3663.36,101.785,38.3835,38.3835,39.9101,1255.25,230.847
2444,34.6168,30.0995,39.4384,30.835,33.3076,34.6175,3.99304,35.1359,34.6354,34.6318,47257.1,29.4701,34.5124,3659.62,98.0549,34.6318,34.6318,36.1557,1249.06,227.188
2445,31.317,27.156,35.9981,27.82,30.1026,31.3126,3.70443,31.9189,31.334,31.3307,47257.0,26.4534,31.2203,3655.28,94.7857,31.3307,31.3307,32.8522,1246.06,223.995
2446,28.4719,24.6903,32.9442,25.2782,27.354,28.4637,3.43502,29.2509,28.4875,28.4844,47256.9,23.8944,28.3838,3651.21,91.99,28.4844,28.4844,30.0043,1241.59,221.285
2447,25.9982,22.5785,30.223,23.1005,24.975,25.9867,3.18487,26.6049,26.0125,26.0097,47256.9,21.7003,25.9152,3648.06,89.5804,26.0097,26.0097,27.5285,1239.38,218.962
2448,23.6547,20.4474,27.6352,20.9586,22.7062,23.6405,2.93858,24.1399,23.6677,23.6651,47248.4,19.674,23.5796,3674.46,87.2844,23.6651,23.6651,25.1825,1244.25,216.727
2449,21.5088,18.461,25.2577,18.961,20.6211,21.4926,2.70657,21.9022,21.5208,21.5183,47247.1,17.8481,21.4426,3682.84,85.1698,21.5183,21.5183,23.0336,1244.41,214.656
2450,19.5649,16.6704,23.0995,17.1477,18.7284,19.5471,2.49195,19.884,19.5758,19.5735,47247.1,16.2133,19.5075,3681.45,83.2489,19.5735,19.5735,21.0863,1242.95,212.773
2451,69.1091,98.1328,65.9922,88.0671,72.8497,69.1512,3.08131,76.242,69.1204,69.1176,49029.1,73.8549,69.4716,3741.78,138.812,69.1176,69.1176,70.8749,1307.84,273.355
2452,121.918,168.845,105.626,159.106,131.686,122.062,5.12859,133.781,121.933,121.927,49477.9,135.449,122.608,3800.75,196.351,121.927,121.927,123.891,1366.86,334.307
2453,127.218,148.44,105.118,148.049,135.271,127.395,6.15243,141.225,127.239,127.225,47766.7,138.443,127.838,3797.72,199.549,127.225,127.225,129.124,1365.18,334.915
2454,111.202,108.349,94.297,112.01,113.906,111.349,6.4566,123.175,111.23,111.208,47339.3,114.696,111.56,3766.09,179.384,111.208,111.208,112.951,1335.59,310.812
2455,97.2159,86.7438,88.6043,89.8378,96.4427,97.3166,6.47251,103.674,97.247,97.2212,47265.7,95.7472,97.3523,3742.59,162.531,97.2212,97.2212,98.8502,1313.08,291.641
2456,84.9133,73.7387,83.1572,75.904,82.6832,84.9754,6.36012,88.7623,84.9451,84.9179,47253.3,80.5538,84.9205,3721.05,148.764,84.9179,84.9179,86.4837,1298.2,276.993
2457,74.6802,64.8351,77.257,66.3867,72.1295,74.7126,6.22227,77.0389,74.7111,74.6844,47250.5,68.631,74.6039,3711.99,137.948,74.6844,74.6844,76.2201,1286.18,266.067
2458,66.1875,57.8276,71.0781,59.0503,63.7626,66.1918,6.03092,67.6691,66.2101,66.1846,47249.5,59.2484,66.0579,3704.27,129.3,66.1846,66.1846,67.7075,1278.02,257.596
2459,59.2069,52.135,65.1217,53.1529,57.0568,59.2021,5.79467,60.1873,59.2346,59.2106,47249.1,51.8721,59.0516,3696.26,122.366,59.2106,59.2106,60.7293,1271.26,250.903
2460,53.1543,46.9537,59.3709,47.8793,51.2568,53.138,5.50101,53.8351,53.1801,53.1578,47248.9,45.7873,52.9838,3688.26,116.399,53.1578,53.1578,54.6751,1264.98,245.137
2461,47.8941,42.3271,54.0418,43.1847,46.2049,47.8697,5.17709,48.3943,47.918,47.8974,47248.9,40.7104,47.7199,3680.84,111.221,47.8974,47.8974,49.4141,1259.14,240.11
2462,43.3083,38.2536,49.2087,39.0437,41.7878,43.2781,4.84312,43.6957,43.3303,43.3113,47248.8,36.4266,43.135,3674.17,106.705,43.3113,43.3113,44.8274,1253.85,235.712
2463,39.1835,34.5059,44.7727,35.2526,37.7938,39.1493,4.50314,39.4971,39.2036,39.1862,47248.9,32.6944,39.017,3668.07,102.631,39.1862,39.1862,40.7012,1248.96,231.725
2464,35.4946,31.1363,40.757,31.8388,34.2113,35.4577,4.17126,35.7573,35.513,35.4972,47248.8,29.4357,35.338,3663.18,98.9784,35.4972,35.4972,37.0106,1244.56,228.146
2465,32.1737,28.0942,37.1184,28.7551,30.9795,32.1353,3.85272,32.3992,32.1906,32.1761,47248.8,26.5598,32.0291,3658.32,95.6859,32.1761,32.1761,33.6875,1240.58,224.916
2466,29.193,25.3739,33.836,25.992,28.0774,29.154,3.55252,29.3899,29.2083,29.1951,47248.9,24.0172,29.0651,3653.84,92.731,29.1951,29.1951,30.7044,1236.99,222.021
2467,26.6828,23.2132,31.0222,23.7512,25.6526,26.6434,3.28666,26.8568,26.6968,26.6847,47248.9,21.8795,26.5642,3650.03,90.2691,26.6847,26.6847,28.1925,1234.01,219.636
2468,26.671,24.7761,30.4802,24.7828,25.8901,26.6376,3.02583,30.4523,26.684,26.6728,47253.7,22.2252,26.6214,3649.98,90.5767,26.6728,26.6728,28.19,1234.49,220.235
2469,67.5732,91.6596,65.4392,83.4298,70.6866,67.5901,3.52347,77.8797,67.5883,67.575,52086.4,68.1953,67.8386,3697.58,136.236,67.575,67.575,69.2755,1290.06,269.996
2470,62.773,75.2116,57.6624,74.3424,66.0998,62.7996,4.25278,74.6874,62.7927,62.7746,48272.5,59.6201,62.8817,3691.46,131.904,62.7746,62.7746,64.5153,1279.47,265.118
2471,57.4347,58.5368,51.9807,60.3056,59.3072,57.4529,4.30678,64.097,57.459,57.4361,47396.1,52.6852,57.4386,3680.76,124.91,57.4361,57.4361,59.1295,1267.78,256.149
2472,52.3461,48.2854,48.7382,50.0763,52.6083,52.3547,4.12182,56.6771,52.3728,52.3473,47275.1,47.0704,52.3041,3642.18,117.997,52.3473,52.3473,53.9726,1253.49,247.746
2473,47.3061,41.7056,46.0593,43.0733,46.5607,47.3054,3.94249,50.1218,47.3332,47.3072,47259.9,41.8184,47.2357,3630.85,111.727,47.3072,47.3072,48.8789,1245.09,240.777
2474,42.5638,36.9041,43.3037,37.9479,41.356,42.5546,3.7755,44.3795,42.5901,42.5647,47257.6,37.0609,42.4753,3629.35,106.329,42.5647,42.5647,44.1024,1238.88,235.19
2475,38.2114,32.9226,40.3488,33.7859,36.858,38.1953,3.60172,39.3905,38.2363,38.2122,47257.0,32.8498,38.1153,3628.31,101.685,38.2122,38.2122,39.73,1235.79,230.583
2476,34.3384,29.5116,37.345,30.2652,32.9936,34.3176,3.4205,35.2733,34.3616,34.3392,47256.7,29.2099,34.247,3625.81,97.7162,34.3392,34.3392,35.8458,1232.5,226.724
2477,67.3787,84.1279,66.1049,77.8401,69.2058,67.3956,3.87966,70.0165,67.4036,67.3795,115423.0,66.6874,67.5793,3600.77,134.224,67.3795,67.3795,69.0054,1230.08,266.595
2478,56.9692,62.2843,54.6674,62.5556,58.5096,56.9786,4.38574,59.467,56.9956,56.9699,55815.7,53.1651,56.9624,3622.55,123.926,56.9699,56.9699,58.6113,1234.86,255.685
2479,50.501,47.9028,48.6647,49.8247,50.9583,50.5029,4.17209,52.305,50.528,50.5016,48340.4,46.206,50.4614,3646.58,116.276,50.5016,50.5016,52.1102,1246.63,246.545
2480,45.4413,40.1475,45.1514,41.7496,44.8925,45.4356,3.95801,46.6798,45.4676,45.4418,47388.9,40.9256,45.3784,3650.28,110.029,45.4418,45.4418,47.0075,1247.5,239.323
2481,43.0539,38.6007,44.0536,39.3331,42.1297,43.0468,3.75794,45.7892,43.0792,43.0544,47286.5,38.4603,43.0162,3645.65,107.097,43.0544,43.0544,44.5943,1242.92,236.217
2482,39.4247,35.2985,41.4178,35.9286,38.3549,39.4114,3.6846,41.1335,39.4489,39.4251,47254.7,34.4688,39.3513,3646.67,103.232,39.4251,39.4251,40.9496,1243.63,232.392
2483,35.462,31.1629,38.1672,31.924,34.3249,35.4437,3.49756,36.6886,35.485,35.4623,47256.2,30.5879,35.3841,3645.1,99.1153,35.4623,35.4623,36.9757,1241.52,228.284
2484,43.7667,46.3046,45.4817,44.6769,43.5759,43.7588,3.30477,46.9497,43.7896,43.7671,143909.0,39.4568,43.7956,3586.42,108.518,43.7671,43.7671,45.3157,1208.12,238.799
2485,39.7466,40.0666,41.1751,40.1471,39.6246,39.7336,3.46624,41.6006,39.7697,39.7469,58118.1,34.4382,39.6905,3618.09,104.734,39.7469,39.7469,41.3058,1221.42,235.022
2486,35.6718,33.1681,37.1792,34.1479,35.303,35.6545,3.2945,36.9926,35.6948,35.672,48605.4,30.4785,35.6074,3647.92,100.316,35.672,35.672,37.2219,1238.32,230.122
2487,32.2701,28.5071,34.1848,29.5089,31.5903,32.2494,3.1043,33.2467,32.2924,32.2704,47421.1,27.3231,32.2028,3653.54,96.4399,32.2704,32.2704,33.8023,1241.67,225.857
2488,36.8713,37.2654,38.3314,36.5049,36.5985,36.8576,2.91828,39.3921,36.8931,36.8716,121044.0,32.2355,36.8804,3618.86,101.51,36.8716,36.8716,38.4174,1219.78,231.496
2489,33.9012,33.2306,35.3365,33.3693,33.607,33.8841,3.00238,35.4515,33.9228,33.9014,56047.0,28.6838,33.8507,3645.75,98.6101,33.9014,33.9014,35.4487,1235.17,228.618
2490,57.5471,70.8965,55.575,66.4391,59.4141,57.5587,3.02532,61.264,57.571,57.5473,155739.0,54.8417,57.7083,3623.02,124.692,57.5473,57.5473,59.1858,1234.31,256.858
2491,50.6326,55.2693,47.8651,55.4867,52.1326,50.6418,3.48895,54.9515,50.659,50.6328,59215.1,45.8141,50.6543,3645.02,117.625,50.6328,50.6328,52.2758,1243.88,249.138
2492,45.2821,43.2392,43.0325,44.8747,45.7909,45.2845,3.42333,47.92,45.3101,45.2822,48752.0,40.1211,45.2592,3669.53,111.1,45.2822,45.2822,46.889,1256.95,241.321
2493,42.9107,39.4247,41.8322,40.4897,42.6682,42.9119,3.267,46.696,42.9392,42.9109,47446.5,37.7844,42.9037,3669.47,107.764,42.9109,42.9109,44.4801,1258.45,237.299
2494,39.265,35.1592,39.5339,36.0336,38.5294,39.2598,3.22812,41.7578,39.2931,39.2651,47282.5,33.9211,39.2193,3669.2,103.475,39.2651,39.2651,40.8042,1256.99,232.721
2495,35.33,30.8429,36.757,31.7103,34.3217,35.3199,3.09331,37.7027,35.3572,35.3302,47261.1,30.1502,35.2797,3666.37,99.1323,35.3302,35.3302,36.8471,1253.12,228.26
2496,32.0624,27.7792,34.308,28.5071,30.9643,32.0476,2.96954,34.0246,32.0883,32.0625,115781.0,27.0585,32.0053,3654.37,95.6708,32.0625,32.0625,33.5653,1245.1,224.82
2497,31.2698,28.5501,33.7891,28.725,30.3423,31.2548,2.8332,34.0955,31.2945,31.2699,212201.0,26.4789,31.2389,3642.44,95.0494,31.2699,31.2699,32.773,1228.71,224.484
2498,33.7727,34.1412,35.8544,33.4334,33.3342,33.7598,2.78917,36.7402,33.7971,33.7728,311927.0,28.8525,33.7615,3615.33,98.2264,33.7728,33.7728,35.2976,1218.28,228.274
2499,49.295,59.3852,48.8452,55.9496,50.5047,49.299,2.93397,52.5853,49.3212,49.2951,597275.0,45.0077,49.3895,3602.83,115.835,49.2951,49.2951,50.8994,1219.73,247.584
2500,42.8819,45.8294,41.7602,46.2092,43.8457,42.8809,3.2145,45.5079,42.9091,42.882,172081.0,37.3085,42.8657,3633.17,109.332,42.882,42.882,44.4946,1234.46,240.47
2501,38.3667,36.1626,37.5085,37.6169,38.6138,38.3615,3.08611,40.9527,38.3935,38.3667,148706.0,32.8843,38.3378,3657.27,103.858,38.3667,38.3667,39.9515,1249.41,233.922
2502,34.9055,30.8587,34.9875,32.0884,34.4786,34.8956,2.95518,36.6564,34.9312,34.9055,142738.0,29.6217,34.8606,3661.09,99.4591,34.9055,34.9055,36.4542,1251.99,228.853
2503,31.4801,26.9689,32.6138,27.93,30.6319,31.4665,2.81059,33.175,31.5042,31.4801,144629.0,26.5145,31.4334,3657.7,95.4027,31.4801,31.4801,32.9986,1250.05,224.534
2504,95.0503,129.285,87.6631,117.972,99.9627,95.1161,5.31647,98.6681,95.079,95.0503,606462.0,99.9447,95.5296,3679.79,164.694,95.0503,95.0503,96.7666,1291.88,299.489
2505,78.0414,88.3637,69.032,89.1133,81.7813,78.0974,5.50672,81.0934,78.0701,78.0415,250627.0,77.2543,78.1827,3679.71,147.115,78.0415,78.0415,79.7525,1281.57,280.384
2506,67.3961,63.4366,60.4424,66.5133,68.5631,67.4367,5.08911,70.191,67.4229,67.3961,163602.0,64.9627,67.4518,3689.24,134.084,67.3961,67.3961,69.0315,1281.05,264.682
2507,65.7496,61.1389,61.6906,62.3682,65.542,65.7838,4.83714,68.5908,65.7746,65.7496,472231.0,62.2107,65.8064,3642.6,130.936,65.7496,65.7496,67.3278,1250.6,260.435
2508,81.0678,86.8751,76.8542,84.427,81.8521,81.1184,5.14274,84.1621,81.0935,81.0679,698586.0,78.5869,81.2487,3641.21,146.817,81.0679,81.0679,82.6541,1253.02,277.44
2509,69.4501,67.1546,67.2691,68.4176,69.3324,69.4819,5.38373,71.4536,69.4766,69.4501,196312.0,64.5294,69.4582,3668.85,134.568,69.4501,69.4501,71.0119,1263.46,264.558
2510,60.6418,54.0299,60.8276,55.9645,59.6075,60.6569,5.15994,61.9757,60.6682,60.6419,164949.0,55.0923,60.5992,3690.26,124.877,60.6419,60.6419,62.172,1276.01,254.019
2511,53.5643,46.1821,55.8812,47.7196,51.9817,53.5656,4.91357,54.4941,53.5897,53.5643,159401.0,47.766,53.4892,3689.57,117.155,53.5643,53.5643,55.0685,1275.28,245.857
2512,47.4991,40.6202,51.2847,41.7847,45.7411,47.4895,4.65644,48.1677,47.523,47.4991,161659.0,41.6897,47.4048,3683.61,110.766,47.4991,47.4991,48.9868,1270.5,239.396
2513,42.2857,36.1763,46.8909,37.1158,40.5666,42.268,4.3866,42.7852,42.308,42.2857,165238.0,36.6205,42.1823,3676.93,105.454,42.2857,42.2857,43.7644,1264.67,234.188
2514,37.8033,32.4091,42.7531,33.2161,36.2103,37.7796,4.10902,38.192,37.8239,37.8034,169229.0,32.3789,37.6982,3670.6,100.99,37.8034,37.8034,39.2775,1258.9,229.879
2515,33.9523,29.1648,38.9426,29.8807,32.5074,33.9247,3.83252,34.5151,33.9713,33.9523,166878.0,28.8183,33.8539,3664.91,97.208,33.9523,33.9523,35.4244,1253.68,226.246
2516,30.7755,26.5839,35.6115,27.1956,29.4847,30.7452,3.57599,31.4919,30.793,30.7755,170317.0,25.9134,30.6819,3660.18,94.1338,30.7755,30.7755,32.2472,1249.14,223.316
2517,41.3914,45.4943,44.4022,43.2696,41.3175,41.3725,3.42188,43.8022,41.4087,41.3915,763309.0,37.5115,41.4137,3603.34,106.302,41.3915,41.3915,42.9171,1214.78,236.886
2518,37.4549,38.9954,39.5659,38.8724,37.5465,37.4332,3.54533,39.2094,37.4725,37.4549,218721.0,32.6105,37.3925,3632.66,102.768,37.4549,37.4549,39.0008,1227.85,233.363
2519,33.7703,32.0571,35.4954,32.9968,33.6378,33.7462,3.33099,34.9888,33.7881,33.7703,179028.0,29.0569,33.7013,3658.85,98.7402,33.7703,33.7703,35.3106,1244.47,228.762
2520,40.9821,43.6718,41.5564,42.5914,41.3516,40.9677,3.1419,43.4348,41.0003,40.9821,787710.0,36.8181,41.0006,3605.38,106.478,40.9821,40.9821,42.5436,1213.55,236.987
2521,97.9769,132.495,89.5157,122.428,103.663,98.0353,5.47847,101.093,98.0002,97.9769,843621.0,101.458,98.411,3674.35,168.378,97.9769,97.9769,99.7142,1280.61,303.525
2522,87.4669,99.7235,76.4928,100.113,91.9645,87.5265,5.6338,90.4622,87.4928,87.4669,847121.0,86.2285,87.658,3653.68,157.05,87.4669,87.4669,89.1892,1261.4,290.6
2523,74.399,70.1226,66.1292,73.4327,75.738,74.4403,5.36964,76.2263,74.426,74.399,229288.0,71.1329,74.4544,3678.6,141.248,74.399,74.399,76.0313,1268.53,271.891
2524,64.8329,55.8764,61.1458,58.4516,63.9738,64.8563,5.08758,66.0497,64.8596,64.8329,190926.0,60.5886,64.8194,3698.98,129.55,64.8329,64.8329,66.3864,1280.31,258.469
2525,69.7607,67.6088,68.172,67.0896,69.0048,69.7881,4.95948,72.1876,69.7873,69.7607,846892.0,65.8727,69.8344,3644.07,134.251,69.7607,69.7607,71.295,1248.13,263.569
2526,61.372,56.9428,61.974,57.852,60.2601,61.3841,5.06829,62.9767,61.3988,61.372,232018.0,55.9932,61.3294,3669.75,125.515,61.372,61.372,62.8877,1259.36,254.733
2527,53.9833,47.7667,56.305,49.1601,52.5557,53.9829,4.8524,55.3131,54.0099,53.9833,196138.0,48.3059,53.9103,3691.74,117.72,53.9833,53.9833,55.4812,1273.4,246.655
2528,48.0211,41.6485,51.6015,42.8517,46.4278,48.0111,4.61192,49.5291,48.0467,48.0211,195244.0,42.2881,47.9334,3690.89,111.462,48.0211,48.0211,49.5046,1273.47,240.259
2529,77.0969,90.0777,76.8259,84.9938,78.371,77.1208,5.28289,80.2727,77.1241,77.0969,870090.0,75.5227,77.2875,3662.68,143.124,77.0969,77.0969,78.6614,1266.55,274.714
2530,65.6534,67.9673,64.8457,68.6411,66.477,65.6659,5.51562,68.3039,65.6809,65.6534,244769.0,61.3265,65.6406,3677.96,131.637,65.6534,65.6534,67.2224,1268.86,262.685
2531,57.8035,53.3363,57.8462,55.3247,57.5847,57.8047,5.17044,59.4876,57.8302,57.8035,200422.0,52.9962,57.7478,3695.42,122.807,57.8035,57.8035,59.3447,1278.17,252.616
2532,51.4627,44.9887,53.0862,46.6253,50.3989,51.454,4.85222,52.6356,51.4878,51.4627,201457.0,46.4739,51.3807,3693.32,115.546,51.4627,51.4627,52.9718,1275.98,244.572
2533,49.3345,44.7385,51.9,45.3057,48.1474,49.3235,4.56102,51.475,49.358,49.3345,387538.0,44.2883,49.2817,3658.66,113.163,49.3345,49.3345,50.8301,1248.59,242.216
2534,44.715,40.2808,47.9827,40.964,43.4738,44.6975,4.41508,46.6471,44.7375,44.715,221818.0,39.3238,44.6268,3674.52,108.428,44.715,44.715,46.2019,1257.65,237.546
2535,44.6312,42.4469,47.7966,42.4335,43.7265,44.614,4.1624,47.1625,44.6532,44.6312,510012.0,39.253,44.5794,3637.55,108.645,44.6312,44.6312,46.1248,1238.03,238.151
2536,41.6967,39.4317,44.7705,39.7581,40.9141,41.6764,4.04134,44.2371,41.7185,41.6967,235004.0,36.0346,41.6228,3666.31,105.855,41.6967,41.6967,43.1935,1253.59,235.48
2537,37.8458,34.566,40.9614,35.3072,37.0078,37.8211,3.83812,39.5659,37.8673,37.8458,211787.0,32.2375,37.7565,3675.04,101.906,37.8458,37.8458,39.3385,1259.48,231.398
2538,34.2106,30.2917,37.4811,31.1315,33.2632,34.1827,3.58827,35.5128,34.2315,34.2106,209934.0,28.8837,34.1213,3672.62,98.0702,34.2106,34.2106,35.6948,1259.2,227.403
2539,30.9621,26.9189,34.4009,27.6859,29.9395,30.9316,3.34699,31.9374,30.9819,30.9621,210274.0,25.9693,30.8752,3666.59,94.65,30.9621,30.9621,32.437,1256.24,223.908
2540,51.5075,61.4121,52.1414,57.3483,52.421,51.4988,3.5239,53.9803,51.5282,51.5075,983183.0,48.878,51.608,3633.53,117.544,51.5075,51.5075,53.064,1241.63,249.01
2541,51.0492,58.1367,49.9472,57.0117,52.4391,51.0441,3.78845,53.5557,51.0709,51.0492,817642.0,46.736,51.0627,3630.59,117.871,51.0492,51.0492,52.6423,1241.38,249.574
2542,46.0656,46.2621,44.6238,47.3956,46.8382,46.0581,3.7125,48.6085,46.0878,46.0656,259682.0,41.2616,46.0404,3662.95,112.193,46.0656,46.0656,47.6441,1258.86,242.854
2543,41.4897,37.8978,40.887,39.3615,41.379,41.4776,3.5461,43.2147,41.512,41.4897,224263.0,36.6259,41.4378,3681.42,106.527,41.4897,41.4897,43.0316,1265.33,236.203
2544,42.5673,40.6443,42.5344,40.8327,42.2449,42.5582,3.35111,45.2321,42.5894,42.5673,882718.0,37.851,42.5585,3629.45,107.244,42.5673,42.5673,44.0916,1237.12,236.869
