,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o,ksat2_f,thetar3_o,lambda2_f,lambda1_o,thetas1_o,lambda3_o,lambda1,ksat2,thetas1,thetas2_o,ksat1,genua3_o,genua2,genua2_f,thetas1_f,ksat3_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,genua1,thetas3_f,ksat3,lambda3_f,genua2_o,thetas2_f,thetar2_o,lambda2,thetar3_f,thetar1_f
1660,14.526,14.526,14.526,14.526,14.0608,14.5139,14.526,14.526,14.526,14.526,14.526,14.526,14.5216,14.526,14.526,14.526,14.526,14.526,14.526,14.526,14.526,14.5216,14.5259,14.526,14.526,14.526,14.526,14.5255,14.526,14.526,14.526,13.1319,3.87369,14.526,14.5473,14.5285,14.5425,15.6808,14.526,14.526,14.526,14.526,14.526,14.5293,14.5255,68069.0,14.526,8.71079,14.526,14.526,14.526,14.526,14.526,14.526,296.978,14.526,14.526,14.526,14.526,2408.29,14.526,14.526,14.526,14.526,101.192,14.526,14.526,14.526,14.526,14.526,14.526,14.526,14.526,14.526,14.5262,14.526,14.526,5279.83,14.526,14.526,14.526,14.526
1661,15.2869,15.2869,15.2869,15.2869,15.4566,15.0284,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.284,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2829,15.2868,15.2869,15.2869,15.2869,15.2869,15.2864,15.2869,15.2869,15.2869,13.0955,3.83194,15.2869,15.3147,15.2894,15.3088,16.4779,15.2869,15.2869,15.2869,15.2869,15.2869,15.4778,15.2864,10905.3,15.2869,9.342,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,297.636,15.2869,15.2869,15.2869,15.2869,2413.66,15.2869,15.2869,15.2869,15.2869,101.92,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2869,15.2872,15.2869,15.2869,5285.85,15.2869,15.2869,15.2869,15.2869
1662,16.1744,16.1744,16.1744,16.1744,17.4049,15.9382,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1726,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1706,16.1742,16.1744,16.1744,16.1744,16.1744,16.1737,16.1744,16.1744,16.1744,13.0022,3.83293,16.1744,16.1984,16.1768,16.1927,17.5477,16.1744,16.1744,16.1744,16.1744,16.1744,16.4552,16.1738,68103.4,16.1744,9.46351,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,298.831,16.1744,16.1744,16.1744,16.1744,2412.54,16.1744,16.1744,16.1744,16.1744,102.909,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1744,16.1747,16.1744,16.1744,5281.5,16.1744,16.1744,16.1744,16.1744
1663,16.1202,16.1202,16.1202,16.1202,17.2442,16.0793,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1177,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1163,16.12,16.1202,16.1202,16.1202,16.1202,16.1195,16.1202,16.1202,16.1202,12.8216,3.79392,16.1202,16.1421,16.1226,16.1368,17.5947,16.1202,16.1202,16.1202,16.1202,16.1202,16.1668,16.1195,10919.6,16.1202,8.9639,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,298.999,16.1202,16.1202,16.1202,16.1202,2412.33,16.1202,16.1202,16.1202,16.1202,102.929,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1202,16.1204,16.1202,16.1202,5286.73,16.1202,16.1202,16.1202,16.1202
1664,15.1412,15.1412,15.1412,15.1412,15.375,15.1724,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1381,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1374,15.141,15.1412,15.1412,15.1412,15.1412,15.1405,15.1412,15.1412,15.1412,12.6893,3.73934,15.1412,15.1578,15.1435,15.1554,16.657,15.1412,15.1412,15.1412,15.1412,15.1412,15.1228,15.1405,68084.3,15.1412,8.63582,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,298.088,15.1412,15.1412,15.1412,15.1412,2411.18,15.1412,15.1412,15.1412,15.1412,101.974,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1412,15.1414,15.1412,15.1412,5280.48,15.1412,15.1412,15.1412,15.1412
1665,14.3755,14.3755,14.3755,14.3755,14.2883,14.4324,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3721,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3717,14.3753,14.3755,14.3755,14.3755,14.3755,14.375,14.3755,14.3755,14.3755,12.5747,3.68552,14.3755,14.39,14.3778,14.3877,15.6934,14.3755,14.3755,14.3755,14.3755,14.3755,14.448,14.375,10914.3,14.3755,8.39797,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,297.185,14.3755,14.3755,14.3755,14.3755,2413.15,14.3755,14.3755,14.3755,14.3755,101.163,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3755,14.3757,14.3755,14.3755,5284.96,14.3755,14.3755,14.3755,14.3755
1666,14.1305,14.1305,14.1305,14.1305,13.9545,14.1944,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.127,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1268,14.1304,14.1305,14.1305,14.1305,14.1305,14.13,14.1305,14.1305,14.1305,12.4918,3.63525,14.1305,14.1448,14.1328,14.1425,15.139,14.1305,14.1305,14.1305,14.1305,14.1305,14.1619,14.13,68103.3,14.1305,8.21243,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,296.538,14.1305,14.1305,14.1305,14.1305,2407.87,14.1305,14.1305,14.1305,14.1305,100.785,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1305,14.1307,14.1305,14.1305,5279.41,14.1305,14.1305,14.1305,14.1305
1667,13.9261,13.9261,13.9261,13.9261,13.673,13.9893,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9225,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9224,13.9259,13.9261,13.9261,13.9261,13.9261,13.9256,13.9261,13.9261,13.9261,12.4565,3.58362,13.9261,13.9402,13.9283,13.9379,14.9382,13.9261,13.9261,13.9261,13.9261,13.9261,13.9255,13.9256,10949.2,13.9261,8.05792,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,296.016,13.9261,13.9261,13.9261,13.9261,2412.25,13.9261,13.9261,13.9261,13.9261,100.475,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9261,13.9263,13.9261,13.9261,5284.44,13.9261,13.9261,13.9261,13.9261
1668,13.7388,13.7388,13.7388,13.7388,13.4221,13.7982,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7352,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7351,13.7386,13.7388,13.7388,13.7388,13.7388,13.7383,13.7388,13.7388,13.7388,12.4182,3.53206,13.7388,13.7527,13.741,13.7504,14.756,13.7388,13.7388,13.7388,13.7388,13.7388,13.711,13.7383,68129.0,13.7388,7.92062,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,295.541,13.7388,13.7388,13.7388,13.7388,2409.99,13.7388,13.7388,13.7388,13.7388,100.193,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.7388,13.739,13.7388,13.7388,5278.96,13.7388,13.7388,13.7388,13.7388
1669,13.5614,13.5614,13.5614,13.5614,13.1916,13.6162,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5577,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5578,13.5612,13.5614,13.5614,13.5614,13.5614,13.5609,13.5614,13.5614,13.5614,12.3713,3.48123,13.5614,13.5751,13.5636,13.5729,14.5827,13.5614,13.5614,13.5614,13.5614,13.5614,13.5003,13.5609,10932.9,13.5614,7.79426,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,295.1,13.5614,13.5614,13.5614,13.5614,2409.59,13.5614,13.5614,13.5614,13.5614,99.929,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5614,13.5616,13.5614,13.5614,5284.02,13.5614,13.5614,13.5614,13.5614
1670,13.3811,13.3811,13.3811,13.3811,12.9751,13.4311,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3775,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3776,13.381,13.3811,13.3811,13.3811,13.3811,13.3806,13.3811,13.3811,13.3811,12.3154,3.43114,13.3811,13.3946,13.3833,13.3925,14.3827,13.3811,13.3811,13.3811,13.3811,13.3811,13.2973,13.3806,68083.9,13.3811,7.67307,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,294.643,13.3811,13.3811,13.3811,13.3811,2409.19,13.3811,13.3811,13.3811,13.3811,99.6574,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3811,13.3813,13.3811,13.3811,5278.54,13.3811,13.3811,13.3811,13.3811
1671,13.2093,13.2093,13.2093,13.2093,12.7688,13.2547,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2058,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2058,13.2092,13.2093,13.2093,13.2093,13.2093,13.2088,13.2093,13.2093,13.2093,12.2352,3.38178,13.2093,13.2226,13.2114,13.2205,14.2147,13.2093,13.2093,13.2093,13.2093,13.2093,13.1194,13.2088,10922.7,13.2093,7.55817,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,294.232,13.2093,13.2093,13.2093,13.2093,2411.76,13.2093,13.2093,13.2093,13.2093,99.4066,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2093,13.2095,13.2093,13.2093,5283.61,13.2093,13.2093,13.2093,13.2093
1672,13.054,13.054,13.054,13.054,12.5705,13.0952,13.054,13.054,13.054,13.054,13.054,13.054,13.0506,13.054,13.054,13.054,13.054,13.054,13.054,13.054,13.054,13.0506,13.0538,13.054,13.054,13.054,13.054,13.0534,13.054,13.054,13.054,12.0876,3.33313,13.054,13.0671,13.0561,13.065,14.0811,13.054,13.054,13.054,13.054,13.054,12.9656,13.0534,68112.5,13.054,7.45043,13.054,13.054,13.054,13.054,13.054,13.054,293.906,13.054,13.054,13.054,13.054,2406.6,13.054,13.054,13.054,13.054,99.1949,13.054,13.054,13.054,13.054,13.054,13.054,13.054,13.054,13.054,13.0542,13.054,13.054,5278.17,13.054,13.054,13.054,13.054
1673,12.9096,12.9096,12.9096,12.9096,12.3792,12.9471,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9062,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9062,12.9095,12.9096,12.9096,12.9096,12.9096,12.909,12.9096,12.9096,12.9096,11.9203,3.28533,12.9096,12.9225,12.9117,12.9205,13.9647,12.9096,12.9096,12.9096,12.9096,12.9096,12.7938,12.9091,10947.7,12.9096,7.34783,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,293.637,12.9096,12.9096,12.9096,12.9096,2411.06,12.9096,12.9096,12.9096,12.9096,99.0096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9096,12.9098,12.9096,12.9096,5283.29,12.9096,12.9096,12.9096,12.9096
1674,12.7439,12.7439,12.7439,12.7439,12.1925,12.7781,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7406,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7406,12.7438,12.7439,12.7439,12.7439,12.7439,12.7434,12.7439,12.7439,12.7439,11.7879,3.23808,12.7439,12.7567,12.746,12.7546,13.8137,12.7439,12.7439,12.7439,12.7439,12.7439,12.6278,12.7434,68101.3,12.7439,7.24242,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,293.273,12.7439,12.7439,12.7439,12.7439,2408.83,12.7439,12.7439,12.7439,12.7439,98.7784,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7439,12.7442,12.7439,12.7439,5277.83,12.7439,12.7439,12.7439,12.7439
1675,12.6073,12.6073,12.6073,12.6073,12.0103,12.6365,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6043,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6041,12.6071,12.6073,12.6073,12.6073,12.6073,12.6067,12.6073,12.6073,12.6073,11.728,3.19151,12.6073,12.6198,12.6093,12.6178,13.7027,12.6073,12.6073,12.6073,12.6073,12.6073,12.5181,12.6067,10911.9,12.6073,7.15147,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,293.027,12.6073,12.6073,12.6073,12.6073,2408.5,12.6073,12.6073,12.6073,12.6073,98.6058,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6073,12.6075,12.6073,12.6073,5282.95,12.6073,12.6073,12.6073,12.6073
1676,28.145,28.145,28.145,28.145,33.7928,24.1035,28.145,28.145,28.145,28.145,28.145,28.145,28.1579,28.145,28.145,28.145,28.145,28.145,28.145,28.145,28.145,28.1436,28.1449,28.145,28.145,28.145,28.145,28.1444,28.145,28.145,28.145,13.3995,3.16276,28.145,28.1575,28.147,28.1554,29.3005,28.145,28.145,28.145,28.145,28.145,31.0192,28.1444,68070.9,28.145,22.6952,28.145,28.145,28.145,28.145,28.145,28.145,308.548,28.145,28.145,28.145,28.145,2423.84,28.145,28.145,28.145,28.145,114.14,28.145,28.145,28.145,28.145,28.145,28.145,28.145,28.145,28.145,28.1453,28.145,28.145,5293.23,28.145,28.145,28.145,28.145
1677,28.1523,28.1523,28.1523,28.1523,32.4985,28.2085,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1593,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1507,28.1521,28.1523,28.1523,28.1523,28.1523,28.1516,28.1523,28.1523,28.1523,13.6675,3.33055,28.1523,28.2269,28.1575,28.2136,29.5285,28.1523,28.1523,28.1523,28.1523,28.1523,28.9582,28.1516,10919.1,28.1523,13.4959,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,309.128,28.1523,28.1523,28.1523,28.1523,2426.69,28.1523,28.1523,28.1523,28.1523,114.338,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1523,28.1526,28.1523,28.1523,5298.56,28.1523,28.1523,28.1523,28.1523
1678,23.3581,23.3581,23.3581,23.3581,25.9523,24.0032,23.3581,23.3582,23.3581,23.3581,23.3581,23.3581,23.3617,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3564,23.3579,23.3581,23.3581,23.3581,23.3581,23.3573,23.3581,23.3581,23.3581,12.9564,3.28838,23.3581,23.4274,23.363,23.4151,24.9353,23.3581,23.3581,23.3581,23.3581,23.3581,23.5958,23.3574,68082.9,23.3581,9.92852,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,304.847,23.3581,23.3581,23.3581,23.3581,2416.96,23.3581,23.3581,23.3581,23.3581,109.715,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3581,23.3585,23.3581,23.3581,5288.55,23.3581,23.3581,23.3581,23.3581
1679,20.5545,20.5545,20.5545,20.5545,22.1796,21.1824,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.556,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5526,20.5542,20.5545,20.5545,20.5545,20.5545,20.5536,20.5545,20.5545,20.5545,12.4664,3.24618,20.5545,20.6187,20.5591,20.6073,22.3145,20.5545,20.5545,20.5545,20.5545,20.5545,20.5048,20.5536,10899.0,20.5545,8.57133,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,302.512,20.5545,20.5545,20.5545,20.5545,2418.83,20.5545,20.5545,20.5545,20.5545,107.068,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5545,20.5548,20.5545,20.5545,5291.07,20.5545,20.5545,20.5545,20.5545
1680,18.6287,18.6287,18.6287,18.6287,19.4681,19.1464,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.629,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6268,18.6285,18.6287,18.6287,18.6287,18.6287,18.6277,18.6287,18.6287,18.6287,12.0903,3.20066,18.6287,18.6884,18.6331,18.6778,20.555,18.6287,18.6287,18.6287,18.6287,18.6287,18.4069,18.6278,68100.2,18.6287,7.86832,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,301.013,18.6287,18.6287,18.6287,18.6287,2414.92,18.6287,18.6287,18.6287,18.6287,105.285,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6287,18.6291,18.6287,18.6287,5283.91,18.6287,18.6287,18.6287,18.6287
1681,17.1196,17.1196,17.1196,17.1196,17.2875,17.528,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1192,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1176,17.1193,17.1196,17.1196,17.1196,17.1196,17.1185,17.1196,17.1196,17.1196,11.8679,3.15378,17.1196,17.1751,17.1237,17.1653,19.1971,17.1196,17.1196,17.1196,17.1196,17.1196,16.8223,17.1186,10903.1,17.1196,7.46624,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,299.893,17.1196,17.1196,17.1196,17.1196,2413.27,17.1196,17.1196,17.1196,17.1196,103.906,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.1196,17.12,17.1196,17.1196,5287.71,17.1196,17.1196,17.1196,17.1196
1682,15.9843,15.9843,15.9843,15.9843,15.4423,16.2999,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9832,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9823,15.984,15.9843,15.9843,15.9843,15.9843,15.9831,15.9843,15.9843,15.9843,11.7516,3.11708,15.9843,16.0342,15.9882,16.0259,18.1964,15.9843,15.9843,15.9843,15.9843,15.9843,15.6487,15.9832,68078.0,15.9843,7.24477,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,299.11,15.9843,15.9843,15.9843,15.9843,2411.99,15.9843,15.9843,15.9843,15.9843,102.887,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9843,15.9847,15.9843,15.9843,5281.34,15.9843,15.9843,15.9843,15.9843
1683,14.8801,14.8801,14.8801,14.8801,13.8134,15.1377,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8783,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8781,14.8798,14.8801,14.8801,14.8801,14.8801,14.879,14.8801,14.8801,14.8801,11.6916,3.07555,14.8801,14.9242,14.8838,14.9169,17.1824,14.8801,14.8801,14.8801,14.8801,14.8801,14.4742,14.879,10911.2,14.8801,7.01999,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,298.302,14.8801,14.8801,14.8801,14.8801,2413.69,14.8801,14.8801,14.8801,14.8801,101.881,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8801,14.8806,14.8801,14.8801,5285.53,14.8801,14.8801,14.8801,14.8801
1684,13.7328,13.7328,13.7328,13.7328,12.4371,13.9434,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7305,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7307,13.7326,13.7328,13.7328,13.7328,13.7328,13.7319,13.7328,13.7328,13.7328,11.6056,3.03082,13.7328,13.7693,13.7349,13.763,16.0576,13.7328,13.7328,13.7328,13.7328,13.7328,13.4642,13.7319,68069.1,13.7328,6.83942,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,297.349,13.7328,13.7328,13.7328,13.7328,2407.59,13.7328,13.7328,13.7328,13.7328,100.797,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7328,13.7332,13.7328,13.7328,5279.13,13.7328,13.7328,13.7328,13.7328
1685,13.1978,13.1978,13.1978,13.1978,12.2006,13.3712,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1952,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1956,13.1976,13.1978,13.1978,13.1978,13.1978,13.197,13.1978,13.1978,13.1978,11.5321,2.98681,13.1978,13.2219,13.1998,13.2188,15.1311,13.1978,13.1978,13.1978,13.1978,13.1978,13.0641,13.197,10888.9,13.1978,6.69128,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,296.632,13.1978,13.1978,13.1978,13.1978,2411.66,13.1978,13.1978,13.1978,13.1978,100.197,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1978,13.1981,13.1978,13.1978,5283.86,13.1978,13.1978,13.1978,13.1978
1686,36.9738,36.9737,36.9737,36.9738,40.2447,31.8069,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9966,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9747,36.9735,36.9737,36.9737,36.9737,36.9737,36.973,36.9737,36.9737,36.9737,14.0986,3.08796,40.6837,36.9954,36.9757,36.9931,38.5709,36.9737,36.9737,36.9737,36.9737,36.9737,41.5128,36.973,68085.3,36.9737,30.5768,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,320.107,36.9737,36.9737,36.9737,36.9737,2433.35,36.9737,36.9737,36.9737,36.9737,123.876,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.9737,36.974,36.9737,36.9737,5302.34,36.9737,36.9737,36.9737,36.9737
1687,35.0234,35.0234,35.0234,35.0234,37.1428,35.5861,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.036,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0238,35.0231,35.0234,35.0234,35.0234,35.0234,35.0225,35.0234,35.0234,35.0234,14.433,3.46306,35.9856,35.1279,35.0294,35.1097,36.8086,35.0234,35.0234,35.0234,35.0234,35.0234,36.3695,35.0225,10906.1,35.0234,15.7891,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,318.499,35.0234,35.0234,35.0234,35.0234,2431.27,35.0234,35.0234,35.0234,35.0234,122.04,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0234,35.0237,35.0234,35.0234,5305.69,35.0234,35.0234,35.0234,35.0234
1688,32.309,32.309,32.309,32.309,34.845,32.7427,32.309,32.309,32.309,32.309,32.309,32.309,32.321,32.309,32.309,32.309,32.309,32.309,32.309,32.309,32.309,32.3098,32.3087,32.309,32.309,32.309,32.309,32.308,32.309,32.309,32.309,13.6984,3.2258,32.6866,32.4084,32.3148,32.391,34.2651,32.309,32.309,32.309,32.309,32.309,33.6785,32.3081,68101.1,32.309,14.1413,32.309,32.309,32.309,32.309,32.309,32.309,316.082,32.309,32.309,32.309,32.309,2428.4,32.309,32.309,32.309,32.309,119.426,32.309,32.309,32.309,32.309,32.309,32.309,32.309,32.309,32.309,32.3094,32.309,32.309,5297.74,32.309,32.309,32.309,32.309
1689,29.536,29.536,29.536,29.536,31.5041,30.4923,29.536,29.536,29.536,29.536,29.536,29.536,29.5422,29.536,29.536,29.536,29.536,29.536,29.536,29.536,29.536,29.5364,29.5357,29.536,29.536,29.536,29.536,29.535,29.536,29.536,29.536,13.4397,3.22017,29.6793,29.6483,29.5425,29.6285,31.6475,29.536,29.536,29.536,29.536,29.536,29.8163,29.535,10942.1,29.536,10.0923,29.536,29.536,29.536,29.536,29.536,29.536,313.584,29.536,29.536,29.536,29.536,2428.43,29.536,29.536,29.536,29.536,116.745,29.536,29.536,29.536,29.536,29.536,29.536,29.536,29.536,29.536,29.5364,29.536,29.536,5300.26,29.536,29.536,29.536,29.536
1690,26.2666,26.2666,26.2666,26.2666,27.0573,27.1087,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2685,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2665,26.2663,26.2666,26.2666,26.2666,26.2666,26.2655,26.2666,26.2666,26.2666,12.9344,3.1808,26.3309,26.3707,26.2727,26.3523,28.5191,26.2666,26.2666,26.2666,26.2666,26.2666,25.9794,26.2656,68105.8,26.2666,8.36893,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,310.562,26.2666,26.2666,26.2666,26.2666,2420.2,26.2666,26.2666,26.2666,26.2666,113.558,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.2666,26.267,26.2666,26.2666,5291.75,26.2666,26.2666,26.2666,26.2666
1691,23.4822,23.4822,23.4822,23.4822,23.8544,24.1399,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4816,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4818,23.4819,23.4822,23.4822,23.4822,23.4822,23.4811,23.4822,23.4822,23.4822,12.4212,3.12652,23.5151,23.5786,23.4879,23.5616,25.8627,23.4822,23.4822,23.4822,23.4822,23.4822,22.9342,23.4811,10926.6,23.4822,7.53004,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,308.002,23.4822,23.4822,23.4822,23.4822,2422.06,23.4822,23.4822,23.4822,23.4822,110.849,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4822,23.4827,23.4822,23.4822,5294.26,23.4822,23.4822,23.4822,23.4822
1692,36.2079,36.2079,36.2079,36.2079,40.267,33.598,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2231,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2096,36.2076,36.2079,36.2079,36.2079,36.2079,36.2067,36.2079,36.2079,36.2079,13.6525,3.07629,37.2102,36.2972,36.2133,36.2814,38.7043,36.2079,36.2079,36.2079,36.2079,36.2079,38.6606,36.2068,68119.3,36.2079,21.9646,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,320.924,36.2079,36.2079,36.2079,36.2079,2432.76,36.2079,36.2079,36.2079,36.2079,123.642,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2079,36.2084,36.2079,36.2079,5301.73,36.2079,36.2079,36.2079,36.2079
