,vazao,etp,horleitura
2015-08-11,51.23322916666667,0.12479249999999999,0.0
2015-08-12,49.21510416666666,0.11119375,0.0
2015-08-13,48.2521875,0.09575708333333333,0.0
2015-08-14,46.23552083333333,0.09734625000000001,0.0
2015-08-15,44.393125,0.08796541666666667,0.0
2015-08-16,42.923750000000005,0.09495833333333333,0.0
2015-08-17,41.6840625,0.07970125,0.0
2015-08-18,40.5896875,0.09787125,0.0
2015-08-19,39.71875,0.13002208333333334,4.4
2015-08-20,39.718125,0.10448541666666666,0.0
2015-08-21,39.05166666666667,0.10761958333333334,0.0
2015-08-22,37.63708333333333,0.10625,0.0
2015-08-23,36.3165625,0.124985,0.0
2015-08-24,36.67572916666666,0.1278175,17.8
2015-08-25,39.90104166666666,0.13640583333333334,0.8
2015-08-26,43.643125,0.08811083333333335,3.0
2015-08-27,42.2184375,0.09230041666666666,0.2
2015-08-28,47.46114583333334,0.13341041666666667,21.0
2015-08-29,53.97114583333333,0.12785041666666666,0.0
2015-08-30,56.95583333333334,0.134105,0.0
2015-08-31,50.4296875,0.09185333333333334,0.0
2015-09-01,43.0828125,0.10668791666666666,0.0
2015-09-02,38.15416666666667,0.13624083333333334,0.0
2015-09-03,35.2378125,0.14049708333333333,4.6
2015-09-04,35.6890625,0.11334083333333334,6.4
2015-09-05,47.80875,0.0983825,2.6
2015-09-06,60.20739583333333,0.11739208333333334,0.0
2015-09-07,60.40052083333333,0.13269916666666667,0.0
2015-09-08,55.641354166666666,0.07707499999999999,16.2
2015-09-09,79.18947916666666,0.07904791666666668,37.6
2015-09-10,92.19270833333331,0.08180291666666667,0.0
2015-09-11,95.740625,0.10495958333333333,26.2
2015-09-12,102.6890625,0.07764583333333333,0.2
2015-09-13,101.44427083333332,0.08213041666666666,0.0
2015-09-14,100.55364583333332,0.08042250000000001,0.0
2015-09-15,99.63958333333332,0.10031458333333333,0.0
2015-09-16,95.709375,0.10336083333333333,0.0
2015-09-17,87.34208333333333,0.10576333333333333,0.0
2015-09-18,73.44510416666667,0.10537833333333334,0.0
2015-09-19,60.854375000000005,0.11663708333333334,8.0
2015-09-20,57.0434375,0.11669875,3.2
2015-09-21,56.51125,0.14921375,0.0
2015-09-22,53.794895833333335,0.12244208333333334,0.0
2015-09-23,48.32083333333333,0.11042416666666667,0.0
2015-09-24,43.09520833333334,0.10302416666666665,0.0
2015-09-25,39.336875,0.11572041666666666,0.0
2015-09-26,36.44322916666667,0.12854083333333333,7.0
2015-09-27,35.9471875,0.13880625,1.4
2015-09-28,44.8259375,0.09889666666666667,29.8
2015-09-29,75.8984375,0.10502833333333333,0.0
2015-09-30,79.39916666666666,0.06563041666666666,0.0
2015-10-01,81.91875,0.08621625,2.2
2015-10-02,81.06406249999999,0.12047208333333333,0.0
2015-10-03,79.21927083333334,0.1335875,25.4
2015-10-04,91.044375,0.1427175,0.8
2015-10-05,91.608125,0.13212583333333333,2.0
2015-10-06,92.36770833333333,0.11163000000000001,0.0
2015-10-07,90.16291666666666,0.11714375,0.0
2015-10-08,85.48208333333334,0.12825666666666666,0.0
2015-10-09,77.08416666666666,0.13815583333333334,4.4
2015-10-10,71.038125,0.1331275,22.4
2015-10-11,85.526875,0.13381833333333334,11.8
2015-10-12,94.17625,0.13045,25.2
2015-10-13,107.09114583333331,0.1268975,5.2
2015-10-14,105.3,0.12872875,0.0
2015-10-15,103.98854166666666,0.10898958333333332,0.0
2015-10-16,104.753125,0.09778708333333334,0.0
2015-10-17,104.14375,0.12398583333333334,0.0
2015-10-18,102.99635416666666,0.14485916666666668,4.6
2015-10-19,100.98125,0.13221583333333334,0.2
2015-10-20,96.28541666666666,0.1743625,0.0
2015-10-21,87.71489583333333,0.1397025,0.0
2015-10-22,82.49197916666667,0.17802625000000002,48.4
2015-10-23,105.4021875,0.1670454166666667,42.0
2015-10-24,108.028125,0.14858000000000002,0.0
2015-10-25,104.05364583333332,0.10944124999999999,0.0
2015-10-26,107.67552083333334,0.12719166666666668,0.6000000000000001
2015-10-27,117.30052083333334,0.13879041666666667,0.0
2015-10-28,125.2125,0.15653666666666669,0.0
2015-10-29,124.97083333333336,0.17952708333333334,0.0
2015-10-30,119.02135416666664,0.16137083333333332,0.0
2015-10-31,111.80260416666664,0.16772791666666667,0.0
2015-11-01,107.584375,0.16302833333333333,7.000000000000001
2015-11-02,104.49583333333334,0.135155,3.0
2015-11-03,100.28489583333334,0.18877708333333332,1.2000000000000002
2015-11-04,97.67083333333332,0.14970833333333333,2.0
2015-11-05,99.93541666666664,0.16959875000000002,16.400000000000002
2015-11-06,104.7390625,0.15666791666666666,7.4
2015-11-07,107.115625,0.16229166666666667,0.2
2015-11-08,104.85,0.205175,0.0
2015-11-09,105.5171875,0.15049916666666666,2.0
2015-11-10,107.86458333333331,0.14360875,0.0
2015-11-11,108.09322916666667,0.17295708333333334,17.799999999999997
2015-11-12,111.2078125,0.20016083333333334,3.4
2015-11-13,108.18958333333336,0.21477333333333334,0.0
2015-11-14,107.00260416666669,0.17500166666666664,2.8
2015-11-15,109.26302083333331,0.19588083333333337,6.2
2015-11-16,110.0578125,0.20328708333333334,0.2
2015-11-17,106.8390625,0.17141791666666664,3.8
2015-11-18,105.69583333333333,0.19474375,8.200000000000001
2015-11-19,105.27395833333333,0.21626125,4.4
2015-11-20,102.0984375,0.21942916666666668,12.6
2015-11-21,104.9921875,0.18900708333333335,1.6
2015-11-22,100.95677083333334,0.19700208333333333,0.0
2015-11-23,105.67604166666666,0.24115666666666669,19.6
2015-11-24,110.90833333333336,0.20065875,4.800000000000001
2015-11-25,115.25885416666668,0.16346291666666665,2.2
2015-11-26,116.82135416666668,0.18794041666666664,0.4
2015-11-27,119.65677083333333,0.18085541666666669,0.0
2015-11-28,124.05208333333331,0.18554708333333333,7.6
2015-11-29,128.75416666666666,0.18591041666666666,2.6
2015-11-30,127.30416666666667,0.20354458333333333,0.2
2015-12-01,124.44375,0.20950916666666666,1.4
2015-12-02,118.03541666666666,0.21606666666666666,0.0
2015-12-03,118.89427083333334,0.19072708333333332,28.0
2015-12-04,128.9665625,0.14400708333333334,0.2
2015-12-05,118.503125,0.18605541666666667,3.2
2015-12-06,118.57760416666667,0.20423666666666665,0.0
2015-12-07,152.57427083333332,0.205875,47.8
2015-12-08,187.9623958333333,0.18019208333333334,0.2
2015-12-09,163.91885416666665,0.17297291666666667,0.2
2015-12-10,146.001875,0.14992125,0.0
2015-12-11,143.84875,0.17013583333333335,9.0
2015-12-12,143.22875,0.1870095833333333,2.4
2015-12-13,129.65208333333334,0.1719225,0.8
2015-12-14,120.86822916666668,0.20926625,0.0
2015-12-15,114.925,0.19528500000000001,0.2
2015-12-16,111.31979166666667,0.23304999999999998,8.0
2015-12-17,108.26927083333334,0.22215291666666667,0.2
2015-12-18,103.87239583333331,0.22551583333333333,0.0
2015-12-19,100.02760416666666,0.22182291666666665,7.399999999999999
2015-12-20,120.0796875,0.19256916666666665,40.6
2015-12-21,138.24677083333333,0.13588375,15.0
2015-12-22,131.43885416666666,0.14387791666666666,0.0
2015-12-23,121.60833333333332,0.1846225,3.6
2015-12-24,124.96458333333334,0.17552208333333333,17.599999999999998
2015-12-25,131.59322916666667,0.22030541666666667,4.0
2015-12-26,164.020625,0.19972041666666665,45.8
2015-12-27,209.2109375,0.22279041666666666,5.8
2015-12-28,161.20260416666667,0.2144883333333333,1.0
2015-12-29,183.96572916666665,0.22363208333333331,21.0
2015-12-30,246.18041666666667,0.21575583333333334,27.0
2015-12-31,266.3613541666667,0.19903291666666667,7.0
2016-01-01,256.4458333333333,0.19278916666666668,1.8
2016-01-02,256.6503125,0.22366916666666667,4.0
2016-01-03,305.9490625,0.20446208333333335,16.6
2016-01-04,286.5260416666667,0.19998916666666666,0.0
2016-01-05,238.92291666666665,0.21832791666666665,0.0
2016-01-06,207.3559375,0.20981333333333332,0.0
2016-01-07,179.6365625,0.20548,0.0
2016-01-08,153.785625,0.19886416666666665,0.0
2016-01-09,133.09843750000002,0.2084120833333333,0.0
2016-01-10,118.58802083333336,0.16626166666666667,16.8
2016-01-11,137.26927083333334,0.17703500000000003,43.8
2016-01-12,136.34916666666666,0.17920500000000003,18.8
2016-01-13,169.99760416666666,0.19300375,0.2
2016-01-14,209.97708333333333,0.20810083333333332,0.0
2016-01-15,231.42729166666663,0.18577625,0.0
2016-01-16,237.8459375,0.19610166666666665,0.0
2016-01-17,229.53072916666667,0.23507875,0.0
2016-01-18,211.58666666666667,0.19947416666666665,0.0
2016-01-19,187.28625,0.19562708333333334,0.0
2016-01-20,159.760625,0.20431124999999997,0.0
2016-01-21,133.45385416666667,0.22723833333333335,0.0
2016-01-22,115.64322916666669,0.21142208333333334,0.0
2016-01-23,106.359375,0.17684666666666668,0.0
2016-01-24,101.271875,0.15607333333333331,0.0
2016-01-25,94.51145833333334,0.16899875,0.0
2016-01-26,87.92364583333334,0.18821125000000002,9.6
2016-01-27,85.21,0.18635416666666668,0.0
2016-01-28,88.466875,0.18175458333333336,11.8
2016-01-29,84.75375,0.19107416666666666,0.0
2016-01-30,86.10072916666667,0.1811120833333333,0.0
2016-01-31,90.65197916666666,0.17651375,6.2
2016-02-01,92.65104166666669,0.18172708333333332,9.2
2016-02-02,92.18854166666668,0.22474000000000002,0.0
2016-02-03,90.449375,0.20277916666666665,22.0
2016-02-04,93.32291666666669,0.201485,1.6
2016-02-05,99.359375,0.18251041666666667,3.6
2016-02-06,100.66614583333336,0.20852708333333334,0.0
2016-02-07,103.7453125,0.20313333333333336,0.2
2016-02-08,106.61979166666669,0.23067666666666667,0.0
2016-02-09,107.68333333333334,0.19540375,0.0
2016-02-10,108.7390625,0.18896333333333334,0.0
2016-02-11,109.96770833333332,0.22092208333333332,11.2
2016-02-12,111.36789473684212,0.1922104166666667,0.0
2016-02-13,111.78177083333333,0.16127708333333332,0.0
2016-02-14,117.36927083333336,0.14398416666666666,0.0
2016-02-15,125.10677083333331,0.15403291666666666,15.6
2016-02-16,126.88125,0.15294666666666668,0.2
2016-02-17,122.84427083333333,0.18838083333333333,1.0
2016-02-18,121.53541666666666,0.178805,9.8
2016-02-19,115.0109375,0.16469375,3.4000000000000004
2016-02-20,109.90625,0.15616916666666666,12.6
2016-02-21,109.69375,0.15234333333333333,68.0
2016-02-22,114.40604166666668,0.16469,11.4
2016-02-23,116.72010416666666,0.16318,21.6
2016-02-24,124.68958333333336,0.15554875,14.6
2016-02-25,129.99635416666666,0.18254375,0.8
2016-02-26,139.7215625,0.18594291666666665,1.0
2016-02-27,156.14177083333334,0.18158083333333333,2.0
2016-02-28,157.42958333333334,0.19872791666666667,1.4
2016-02-29,153.48625,0.17347958333333335,23.4
2016-03-01,147.52322916666665,0.1747395833333333,0.2
2016-03-02,126.92708333333331,0.1814,0.0
2016-03-03,116.33958333333334,0.20092500000000002,0.4
2016-03-04,113.37552083333333,0.17137666666666665,10.2
2016-03-05,110.10729166666664,0.17220916666666666,0.2
2016-03-06,106.17239583333333,0.17561583333333333,0.0
2016-03-07,103.36822916666668,0.18444625,0.0
2016-03-08,101.25989583333336,0.18656874999999998,0.0
2016-03-09,97.475,0.17554041666666667,0.6000000000000001
2016-03-10,92.305625,0.17768874999999998,10.8
2016-03-11,100.29791666666668,0.16839875,11.2
2016-03-12,99.58385416666664,0.15958333333333333,0.0
2016-03-13,97.87916666666666,0.15724375,0.0
2016-03-14,97.86666666666667,0.15392333333333333,0.0
2016-03-15,96.584375,0.17434166666666664,0.0
2016-03-16,92.51145833333334,0.15376,0.0
2016-03-17,89.98520833333333,0.13980875,0.0
2016-03-18,78.5540625,0.15463166666666667,0.0
2016-03-19,71.5228125,0.18219583333333333,0.0
2016-03-20,66.1153125,0.17878875000000002,0.0
2016-03-21,61.08510416666667,0.14775249999999998,0.0
2016-03-22,58.037083333333335,0.12710833333333335,0.0
2016-03-23,59.16770833333334,0.13857333333333333,23.0
2016-03-24,64.28489583333334,0.11096875,0.0
2016-03-25,64.55322916666667,0.16301541666666666,0.0
2016-03-26,66.62302083333334,0.15484625,9.8
2016-03-27,66.95614583333334,0.15533083333333333,0.6000000000000001
2016-03-28,64.2690625,0.14212166666666667,0.0
2016-03-29,59.172604166666666,0.12900375,0.0
2016-03-30,54.20635416666667,0.1365625,0.0
2016-03-31,50.65625,0.12859708333333333,0.0
2016-04-01,53.483125,0.12563833333333332,22.0
2016-04-02,67.30854166666667,0.11696333333333332,0.2
2016-04-03,72.61708333333333,0.12125541666666667,0.0
2016-04-04,76.25541666666668,0.11263125,0.0
2016-04-05,73.21072916666667,0.11976166666666667,0.0
2016-04-06,65.41354166666666,0.12479541666666666,0.0
2016-04-07,56.7375,0.12107458333333333,0.0
2016-04-08,49.785625,0.11570791666666667,0.0
2016-04-09,47.44593750000001,0.10444333333333333,0.0
2016-04-10,46.4128125,0.09940208333333334,0.0
2016-04-11,45.369062500000005,0.14547666666666667,0.0
2016-04-12,64.85708333333334,0.13699333333333333,2.6
2016-04-13,73.47687499999999,0.14778291666666668,18.2
2016-04-14,84.355625,0.11834291666666667,26.0
2016-04-15,93.61364583333334,0.09997916666666667,4.6
2016-04-16,89.57208333333334,0.10161750000000001,0.0
2016-04-17,79.13729166666667,0.12843374999999999,0.0
2016-04-18,65.97458333333334,0.11378875,0.0
2016-04-19,55.02364583333334,0.11979541666666667,0.0
2016-04-20,47.92302083333333,0.13416416666666667,0.0
2016-04-21,43.622083333333336,0.09612749999999999,0.0
2016-04-22,40.3975,0.11484166666666668,0.0
2016-04-23,37.91322916666667,0.10239083333333333,0.0
2016-04-24,39.693020833333335,0.11842041666666668,0.0
2016-04-25,39.88291666666667,0.10570083333333334,0.0
2016-04-26,37.67072916666667,0.11209666666666666,31.8
2016-04-27,44.28375,0.10514125,9.2
2016-04-28,63.633125,0.09522541666666667,5.2
2016-04-29,70.49791666666667,0.10879541666666666,0.0
2016-04-30,67.61010416666666,0.10784291666666666,0.0
2016-05-01,60.55406249999999,0.10118875,0.0
2016-05-02,51.41729166666667,0.104915,0.0
2016-05-03,43.77260416666667,0.09188125000000001,0.0
2016-05-04,39.2040625,0.0824125,0.0
2016-05-05,37.349895833333335,0.0763125,0.0
2016-05-06,36.3934375,0.09977291666666667,0.0
2016-05-07,35.84979166666667,0.10546833333333333,3.8
2016-05-08,41.88260416666667,0.08978958333333333,0.4
2016-05-09,49.83510416666667,0.10006083333333333,0.0
2016-05-10,46.8928125,0.08047249999999999,1.8
2016-05-11,43.574375,0.09319583333333332,2.0
2016-05-12,47.05614583333334,0.09814374999999999,0.0
2016-05-13,51.62770833333334,0.08770458333333332,1.2000000000000002
2016-05-14,52.289375,0.09114208333333333,0.0
2016-05-15,54.63427083333334,0.08725291666666667,0.0
2016-05-16,49.680625,0.07327041666666667,0.0
2016-05-17,48.48374999999999,0.08399083333333333,9.4
2016-05-18,59.8021875,0.08518958333333333,0.0
2016-05-19,66.176875,0.07359541666666666,0.2
2016-05-20,63.791041666666665,0.038088333333333335,0.0
2016-05-21,58.14395833333333,0.06666208333333333,24.4
2016-05-22,85.25937499999999,0.08362916666666666,16.0
2016-05-23,126.76614583333333,0.06281958333333333,53.0
2016-05-24,147.338125,0.07430083333333333,0.2
2016-05-25,140.80125,0.08074208333333334,0.0
2016-05-26,153.245,0.0708225,0.0
2016-05-27,162.50333333333333,0.09598166666666667,0.2
2016-05-28,162.66,0.07880374999999999,19.2
2016-05-29,162.90208333333334,0.07690958333333332,0.2
2016-05-30,148.87739583333334,0.07422333333333334,7.2
2016-05-31,133.92854166666666,0.08962333333333333,0.4
2016-06-01,119.67239583333333,0.0703,0.6000000000000001
2016-06-02,111.25208333333336,0.07663583333333333,7.0
2016-06-03,113.85989583333333,0.06975416666666666,0.2
2016-06-04,106.3515625,0.06563041666666666,0.0
2016-06-05,106.43072916666668,0.061997083333333335,0.4
2016-06-06,108.9828125,0.053477083333333335,3.2
2016-06-07,110.50520833333331,0.06921833333333334,2.0
2016-06-08,108.62291666666664,0.0496275,0.0
2016-06-09,105.48072916666666,0.074,0.0
2016-06-10,102.48489583333333,0.06415125,0.0
2016-06-11,98.38385416666668,0.07431416666666667,0.0
2016-06-12,90.356875,0.059566666666666664,0.0
2016-06-13,79.49385416666667,0.06086541666666667,0.0
2016-06-14,69.73354166666667,0.06593041666666667,0.0
2016-06-15,63.079479166666665,0.05521625,0.0
2016-06-16,59.298229166666665,0.057032916666666676,0.0
2016-06-17,56.661145833333336,0.061430416666666675,0.0
2016-06-18,54.411458333333336,0.038100416666666664,9.8
2016-06-19,70.46375,0.05201,21.2
2016-06-20,88.57166666666666,0.061905416666666664,7.6
2016-06-21,93.0375,0.07620500000000001,15.8
2016-06-22,113.2125,0.06904416666666667,20.2
2016-06-23,151.0709375,0.07161166666666667,28.2
2016-06-24,136.141875,0.06690375,0.0
2016-06-25,143.56458333333333,0.06153166666666667,0.0
2016-06-26,162.35052083333332,0.05338208333333333,0.0
2016-06-27,165.83510416666667,0.05968166666666666,0.0
2016-06-28,155.70302083333334,0.06028791666666666,0.0
2016-06-29,138.54697916666666,0.07278875,0.0
2016-06-30,123.11458333333331,0.07004041666666667,0.0
2016-07-01,112.1625,0.058477916666666664,0.0
2016-07-02,105.88385416666668,0.05637458333333333,0.0
2016-07-03,101.08020833333336,0.06162625,0.0
2016-07-04,93.35927083333333,0.047322916666666666,0.0
2016-07-05,83.35302083333333,0.054224999999999995,0.0
2016-07-06,75.0690625,0.04357250000000001,0.0
2016-07-07,69.6371875,0.06346625,2.2
2016-07-08,65.66770833333334,0.06629541666666668,0.0
2016-07-09,62.2946875,0.05044125,0.0
2016-07-10,59.182500000000005,0.05694916666666667,0.0
2016-07-11,56.00364583333334,0.06139083333333333,0.0
2016-07-12,53.31427083333333,0.08557875,0.0
2016-07-13,51.5834375,0.09058,5.2
2016-07-14,81.37322916666666,0.07644083333333333,30.4
2016-07-15,99.26354166666664,0.055439999999999996,0.2
2016-07-16,99.56614583333334,0.08051666666666667,3.8
2016-07-17,108.56458333333336,0.08590791666666665,12.2
2016-07-18,113.16041666666666,0.05925291666666666,0.0
2016-07-19,114.7265625,0.0680375,0.0
2016-07-20,120.61875,0.07626458333333333,0.0
2016-07-21,123.97864583333336,0.08256583333333332,0.0
2016-07-22,119.86614583333332,0.06843833333333334,0.0
2016-07-23,112.84947916666664,0.0769025,0.0
2016-07-24,107.09895833333331,0.07317166666666666,0.0
2016-07-25,102.55104166666666,0.08505833333333333,0.0
2016-07-26,96.04270833333334,0.08500333333333333,0.0
2016-07-27,85.33135416666667,0.0657575,0.0
2016-07-28,74.49385416666667,0.08293,0.0
2016-07-29,66.436875,0.08981041666666667,0.0
2016-07-30,61.06520833333334,0.07579583333333334,0.0
2016-07-31,57.34760416666666,0.07224416666666666,0.0
2016-08-01,54.55770833333333,0.06775041666666666,0.0
2016-08-02,52.53427083333333,0.07969416666666666,0.0
2016-08-03,50.65635416666667,0.08339,0.0
2016-08-04,49.11239583333333,0.09717125,0.0
2016-08-05,47.8015625,0.0947575,0.0
2016-08-06,46.6225,0.09676541666666666,0.0
2016-08-07,45.56166666666667,0.10007541666666668,0.0
2016-08-08,44.3384375,0.10097125,0.4
2016-08-09,50.062916666666666,0.09692374999999999,22.6
2016-08-10,64.68989583333332,0.09918458333333334,1.0
2016-08-11,70.49822916666666,0.12479249999999999,0.0
2016-08-12,72.38770833333334,0.11119375,0.0
2016-08-13,69.84583333333333,0.09575708333333333,0.0
2016-08-14,62.79,0.09734625000000001,0.0
2016-08-15,54.919895833333335,0.08796541666666667,0.0
2016-08-16,49.75697916666667,0.09495833333333333,8.4
2016-08-17,50.791875000000005,0.07970125,0.2
2016-08-18,58.98458333333334,0.09787125,19.6
2016-08-19,83.48375,0.13002208333333334,8.8
2016-08-20,94.57010416666668,0.10448541666666666,14.8
2016-08-21,130.78239583333334,0.10761958333333334,33.0
2016-08-22,153.01520833333333,0.10625,16.4
2016-08-23,148.24291666666667,0.124985,0.0
2016-08-24,174.45979166666666,0.1278175,0.0
2016-08-25,200.76291666666668,0.13640583333333334,0.0
2016-08-26,208.4558333333333,0.08811083333333335,0.0
2016-08-27,196.869375,0.09230041666666666,0.0
2016-08-28,171.41395833333334,0.13341041666666667,0.0
2016-08-29,142.42833333333334,0.12785041666666666,0.0
2016-08-30,121.02604166666669,0.134105,0.0
2016-08-31,110.2953125,0.09185333333333334,13.4
2016-09-01,105.690625,0.10668791666666666,0.2
2016-09-02,100.41927083333331,0.13624083333333334,0.0
2016-09-03,93.44375,0.14049708333333333,0.0
2016-09-04,87.7865625,0.11334083333333334,19.0
2016-09-05,106.34010416666666,0.0983825,10.2
2016-09-06,105.2296875,0.11739208333333334,6.8
2016-09-07,112.440625,0.13269916666666667,1.4
2016-09-08,123.65364583333331,0.07707499999999999,0.0
2016-09-09,138.28791666666666,0.07904791666666668,0.0
2016-09-10,140.16375,0.08180291666666667,0.0
2016-09-11,131.49927083333333,0.10495958333333333,0.0
2016-09-12,120.303125,0.07764583333333333,0.0
2016-09-13,111.22760416666668,0.08213041666666666,0.0
2016-09-14,105.434375,0.08042250000000001,2.0
2016-09-15,100.47291666666666,0.10031458333333333,0.0
2016-09-16,91.88,0.10336083333333333,0.0
2016-09-17,81.35322916666667,0.10576333333333333,0.0
2016-09-18,71.95281250000001,0.10537833333333334,0.0
2016-09-19,65.48385416666666,0.11663708333333334,10.4
2016-09-20,62.3553125,0.11669875,1.6
2016-09-21,59.79135416666667,0.14921375,0.0
2016-09-22,57.42114583333333,0.12244208333333334,0.0
2016-09-23,54.25666666666667,0.11042416666666667,0.0
2016-09-24,51.52197916666666,0.10302416666666665,0.0
2016-09-25,49.37822916666667,0.11572041666666666,0.0
2016-09-26,47.3959375,0.12854083333333333,0.8
2016-09-27,45.784375,0.13880625,0.0
2016-09-28,44.642291666666665,0.09889666666666667,0.0
2016-09-29,43.27041666666667,0.10502833333333333,0.0
2016-09-30,41.42510416666666,0.06563041666666666,0.0
2016-10-01,39.57083333333333,0.08621625,0.0
2016-10-02,37.9809375,0.12047208333333333,0.0
2016-10-03,37.0509375,0.1335875,0.0
2016-10-04,36.86510416666667,0.1427175,0.8
2016-10-05,36.9121052631579,0.13212583333333333,0.0
2016-10-06,38.14927083333333,0.11163000000000001,0.0
2016-10-07,50.95197916666667,0.11714375,21.0
2016-10-08,64.80284210526317,0.12825666666666666,0.0
2016-10-09,69.315625,0.13815583333333334,0.4
2016-10-10,74.04625,0.1331275,0.2
2016-10-11,72.45020833333334,0.13381833333333334,0.0
2016-10-12,65.0196875,0.13045,0.6000000000000001
2016-10-13,55.87854166666667,0.1268975,22.8
2016-10-14,100.239375,0.12872875,20.8
2016-10-15,105.9765625,0.10898958333333332,0.0
2016-10-16,97.31145833333332,0.09778708333333334,0.0
2016-10-17,94.30833333333334,0.12398583333333334,0.0
2016-10-18,92.42291666666668,0.14485916666666668,2.6
2016-10-19,89.73916666666666,0.13221583333333334,8.6
2016-10-20,101.7203125,0.1743625,0.0
2016-10-21,105.25677083333332,0.1397025,17.4
2016-10-22,109.7453125,0.17802625000000002,0.2
2016-10-23,112.01197916666666,0.1670454166666667,0.0
2016-10-24,120.3453125,0.14858000000000002,0.0
2016-10-25,124.14375,0.10944124999999999,0.4
2016-10-26,120.25208333333336,0.12719166666666668,1.4
2016-10-27,114.65625,0.13879041666666667,0.4
2016-10-28,109.86041666666668,0.15653666666666669,1.0
2016-10-29,104.29010416666668,0.17952708333333334,0.0
2016-10-30,99.0328125,0.16137083333333332,0.0
2016-10-31,89.6509375,0.16772791666666667,0.0
2016-11-01,76.33541666666666,0.16302833333333333,0.0
2016-11-02,64.89375,0.135155,0.0
2016-11-03,56.8728125,0.18877708333333332,1.8
2016-11-04,54.82458333333333,0.14970833333333333,0.4
2016-11-05,55.91458333333333,0.16959875000000002,0.0
2016-11-06,54.41166666666667,0.15666791666666666,0.0
2016-11-07,49.8125,0.16229166666666667,0.0
2016-11-08,45.45135416666667,0.205175,36.2
2016-11-09,53.94145833333334,0.15049916666666666,24.200000000000003
2016-11-10,100.6321875,0.14360875,35.6
2016-11-11,111.7421875,0.17295708333333334,0.2
2016-11-12,107.65,0.20016083333333334,0.0
2016-11-13,107.85104166666667,0.21477333333333334,0.0
2016-11-14,108.37604166666668,0.17500166666666664,0.0
2016-11-15,106.96041666666667,0.19588083333333337,0.0
2016-11-16,105.81875,0.20328708333333334,7.0
2016-11-17,104.85052083333332,0.17141791666666664,8.6
2016-11-18,102.56875,0.19474375,0.0
2016-11-19,93.64166666666668,0.21626125,0.0
2016-11-20,83.7615625,0.21942916666666668,0.0
2016-11-21,74.56427083333334,0.18900708333333335,0.0
2016-11-22,64.01020833333332,0.19700208333333333,0.0
2016-11-23,54.86114583333333,0.24115666666666669,0.0
2016-11-24,48.18197916666667,0.20065875,0.0
2016-11-25,43.74177083333333,0.16346291666666665,0.0
2016-11-26,40.81614583333333,0.18794041666666664,4.4
2016-11-27,40.461666666666666,0.18085541666666669,0.0
2016-11-28,44.64958333333333,0.18554708333333333,7.4
2016-11-29,44.88333333333333,0.18591041666666666,1.6
2016-11-30,46.37260416666667,0.20354458333333333,0.4
2016-12-01,45.23322916666667,0.20950916666666666,0.0
2016-12-02,41.238958333333336,0.21606666666666666,0.0
2016-12-03,38.35645833333333,0.19072708333333332,0.0
2016-12-04,39.50322916666666,0.14400708333333334,21.0
2016-12-05,47.97635416666666,0.18605541666666667,0.0
2016-12-06,54.0678125,0.20423666666666665,0.0
2016-12-07,52.07041666666667,0.205875,0.0
2016-12-08,46.45541666666667,0.18019208333333334,0.0
2016-12-09,40.427708333333335,0.17297291666666667,1.8
2016-12-10,44.37583333333333,0.14992125,24.2
2016-12-11,65.8415625,0.17013583333333335,6.4
2016-12-12,71.2221875,0.1870095833333333,0.4
2016-12-13,76.5996875,0.1719225,0.0
2016-12-14,75.42666666666666,0.20926625,0.0
2016-12-15,73.744375,0.19528500000000001,0.0
2016-12-16,69.08437500000001,0.23304999999999998,0.0
2016-12-17,61.65104166666666,0.22215291666666667,0.0
2016-12-18,53.80375,0.22551583333333333,0.0
2016-12-19,47.19260416666666,0.22182291666666665,4.8
2016-12-20,52.283229166666665,0.19256916666666665,0.0
2016-12-21,71.01104166666667,0.13588375,30.0
2016-12-22,101.13177083333332,0.14387791666666666,2.4000000000000004
2016-12-23,79.83052083333332,0.1846225,1.0
2016-12-24,65.50479166666666,0.17552208333333333,0.0
2016-12-25,55.5359375,0.22030541666666667,0.0
2016-12-26,49.747083333333336,0.19972041666666665,0.2
2016-12-27,49.478229166666665,0.22279041666666666,0.0
2016-12-28,46.0640625,0.2144883333333333,0.0
2016-12-29,43.93031250000001,0.22363208333333331,24.8
2016-12-30,47.90708333333333,0.21575583333333334,6.8
2016-12-31,59.848125,0.19903291666666667,2.4
2017-01-01,67.651875,0.19278916666666668,1.2
2017-01-02,65.2371875,0.22366916666666667,3.6
2017-01-03,63.07635416666667,0.20446208333333335,7.6
2017-01-04,56.786145833333336,0.19998916666666666,9.6
2017-01-05,69.180625,0.21832791666666665,4.2
2017-01-06,95.15427083333331,0.20981333333333332,15.6
2017-01-07,149.52770833333332,0.20548,78.8
2017-01-08,219.60697916666663,0.19886416666666665,3.6
2017-01-09,139.750625,0.2084120833333333,1.8
2017-01-10,114.0953125,0.16626166666666667,0.2
2017-01-11,111.1265625,0.17703500000000003,1.0
2017-01-12,107.7171875,0.17920500000000003,11.6
2017-01-13,108.1265625,0.19300375,0.4
2017-01-14,101.82395833333334,0.20810083333333332,0.0
2017-01-15,92.02833333333332,0.18577625,0.0
2017-01-16,76.769375,0.19610166666666665,0.0
2017-01-17,69.41552083333333,0.23507875,16.4
2017-01-18,72.80260416666667,0.19947416666666665,1.4
2017-01-19,90.66979166666664,0.19562708333333334,0.2
