codigo,tipoId,nome,coletaId,orgaoId,municipioId,altitude,latitude,longitude,iniciooperacao,datainstalacao,fimoperacao,orgao
29204996.0,P,PRAIA GRANDE - Centro,T,86.0,4213807.0,,-29.195,-49.963,2015-02-05,2015-02-06T16:45:06+0000,,CEMADEN
29184999.0,P,PRAIA GRANDE - Serra do Faxinal,T,86.0,4213807.0,,-29.18163,-49.99022,2015-03-09,2015-03-09T20:15:36+0000,,CEMADEN
24004646.0,P,PRAIA GRANDE - Sítio do Campo,T,86.0,3541000.0,,-23.98791,-46.40595,2015-05-12,2015-05-13T07:15:58+0000,,CEMADEN
5404781.0,P,PRAIA NORTE- Prefeitura Municipal,T,86.0,1718303.0,,-5.39558,-47.8114,2015-04-08,2015-04-09T02:20:08+0000,,CEMADEN
1785348.0,P,PRAINHA - São Sebastião,T,86.0,1506005.0,,-1.78774,-53.48372,2018-03-15,2018-03-16T11:31:38+0000,,CEMADEN
5314449.0,P,PRESIDENTE DUTRA - UE Pref Remy Alves Soares,T,86.0,2109106.0,,-5.30554,-44.48522,2015-08-17,2015-08-18T13:18:40+0000,,CEMADEN
15941.0,P,PRESIDENTE FIGUEIREDO- Distrito de Balbina,T,86.0,1303536.0,,-1.93514,-59.41593,,2021-12-03T21:22:20+0000,,CEMADEN
26001.0,P,PRESIDENTE FIGUEIREDO- Praua das Torres,T,86.0,1303536.0,,-2.04803,-60.0181,,2021-10-13T14:42:31+0000,,CEMADEN
27074968.0,P,PRESIDENTE GETÚLIO- Est. Tifa da Pimenta,T,86.0,4214003.0,,-27.073,-49.678,2014-07-25,2014-08-08T12:50:51+0000,,CEMADEN
27044962.0,P,PRESIDENTE GETÚLIO - Jardim Otilene,T,86.0,4214003.0,,-27.043,-49.617,2014-07-25,2014-08-08T12:50:39+0000,,CEMADEN
27024964.0,P,PRESIDENTE GETÚLIO - Rua Caminho Pinheiro,T,86.0,4214003.0,,-27.024,-49.635,2014-07-25,2014-08-08T12:50:51+0000,,CEMADEN
27024963.0,P,PRESIDENTE GETÚLIO- Rua Caminho Pinheiro,T,86.0,4214003.0,,-27.024,-49.635,2015-02-11,2015-02-11T18:15:35+0000,,CEMADEN
21104104.0,P,PRESIDENTE KENNEDY - Centro,T,86.0,3204302.0,,-21.10006,-41.04391,2019-01-26,2019-01-27T17:01:47+0000,,CEMADEN
27284939.0,P,PRESIDENTE NEREU- Prefeitura Municipal,T,86.0,4214102.0,,-27.27812,-49.39028,2015-02-24,2015-02-24T19:16:04+0000,,CEMADEN
18424641.0,P,PRESIDENTE OLEGÁRIO - Aeroporto,T,86.0,3153400.0,,-18.42102,-46.41618,2018-06-27,2018-06-27T15:02:01+0000,,CEMADEN
3414403.0,P,PRESIDENTE VARGAS - Prefeitura Municipal,T,86.0,2109304.0,,-3.40823,-44.02884,2015-08-17,2015-08-18T13:18:33+0000,,CEMADEN
8323534.0,P,PRIMAVERA - PRIMAVERA - APAC,T,86.0,2605202.0,,-8.3275,-35.34983,2018-03-15,2018-03-16T11:31:10+0000,,CEMADEN
8333535.0,P,PRIMAVERA - Residencial Primavera,T,86.0,2611408.0,,-8.331,-35.352,2015-06-21,2014-08-22T12:18:11+0000,,CEMADEN
10233680.0,P,PROPRIÁ - PADRAO_TECNAL2013,T,86.0,2805703.0,,-10.23227,-36.80482,2014-12-23,2014-12-23T16:19:47+0000,,CEMADEN
25215098.0,P,PRUDENTÓPOLIS - Bombeiro Comunitário,T,86.0,4120606.0,,-25.21334,-50.97847,2015-02-25,2015-02-25T17:15:16+0000,,CEMADEN
23304805.0,P,QUADRA - Centro,T,86.0,3541653.0,,-23.29928,-48.0526,2015-09-23,2015-09-23T19:21:31+0000,,CEMADEN
30385645.0,P,QUARAÍ - Vila José Carlos,T,86.0,4315305.0,,-30.38556,-56.45116,2017-09-24,2017-09-27T18:01:20+0000,,CEMADEN
9323647.0,P,QUEBRANGULO - Quebrangulo01,T,86.0,2707602.0,,-9.318,-36.471,2015-02-05,2015-02-06T16:47:09+0000,,CEMADEN
9313647.0,P,QUEBRANGULO - Quebrangulo01,T,86.0,2707602.0,,-9.318,-36.471,2014-08-26,2014-08-26T11:51:16+0000,,CEMADEN
22754363.0,P,QUEIMADOS- E M JOSE ANASTACIO RODRIGUES,T,86.0,3304144.0,,-22.7504,-43.626,2015-03-24,2015-03-24T16:18:24+0000,,CEMADEN
22704356.0,P,QUEIMADOS - Estrada Rio do Ouro,T,86.0,3304144.0,,-22.698,-43.556,2015-02-05,2015-02-06T16:49:58+0000,,CEMADEN
22694355.0,P,QUEIMADOS - Estrada Rio do Ouro,T,86.0,3304144.0,,-22.698,-43.556,2014-08-06,2014-08-12T13:12:17+0000,,CEMADEN
22714358.0,P,QUEIMADOS - Jardim da Fonte,T,86.0,3304144.0,,-22.712,-43.583,2014-08-06,2014-08-12T13:12:18+0000,,CEMADEN
22694358.0,P,QUEIMADOS - Parque Palmeiras,T,86.0,3302270.0,,-22.6915,-43.5801,2015-03-28,2015-03-29T02:19:15+0000,,CEMADEN
22724356.0,P,QUEIMADOS - Santa Catarina,T,86.0,3304144.0,,-22.724,-43.556,2015-02-05,2015-02-06T16:49:59+0000,,CEMADEN
22724355.0,P,QUEIMADOS - Santa Catarina,T,86.0,3304144.0,,-22.724,-43.556,2014-08-06,2014-08-12T13:12:18+0000,,CEMADEN
22544477.0,P,QUELUZ - Centro,T,86.0,3541901.0,,-22.53786,-44.77291,2015-08-11,2015-08-11T14:15:59+0000,,CEMADEN
23085348.0,P,QUERÊNCIA DO NORTE - Centro,T,86.0,4121000.0,,-23.08588,-53.48209,2017-10-03,2017-10-07T00:13:24+0000,,CEMADEN
26735272.0,P,QUILOMBO - Centro,T,86.0,4214201.0,,-26.72645,-52.71834,2015-02-28,2015-03-01T03:15:30+0000,,CEMADEN
26685275.0,P,QUILOMBO - Interior,T,86.0,4214201.0,,-26.68023,-52.74678,2015-03-07,2015-03-08T00:15:32+0000,,CEMADEN
8833601.0,P,QUIPAPÁ - Centro,T,86.0,2611507.0,,-8.83,-36.013,2014-08-22,2014-08-22T12:18:11+0000,,CEMADEN
8803609.0,P,QUIPAPÁ - Cruzeiro do Congo,T,86.0,2611507.0,,-8.804,-36.093,2014-08-26,2014-08-26T11:51:42+0000,,CEMADEN
8823600.0,P,QUIPAPÁ - QUIPAPA - APAC,T,86.0,2611507.0,,-8.82428,-36.00681,2019-07-07,2019-07-08T20:24:11+0000,,CEMADEN
8843611.0,P,QUIPAPÁ - Vila Nova,T,86.0,2611507.0,,-8.844,-36.115,2014-08-22,2014-08-22T12:18:11+0000,,CEMADEN
8843612.0,P,QUIPAPÁ - Vila Nova,T,86.0,2611507.0,,-8.844,-36.115,2015-02-05,2015-02-06T16:46:22+0000,,CEMADEN
7713784.0,P,QUIXABA - QUIXABA - APAC,T,86.0,2611533.0,,-7.71775,-37.84935,2018-03-15,2018-03-16T11:31:10+0000,2019-09-18,CEMADEN
4993908.0,P,QUIXADÁ - QUIXADA,T,86.0,2311306.0,,-4.99423,-39.08221,2018-06-01,2018-07-20T16:45:40+0000,,CEMADEN
6243919.0,P,QUIXELÔ - QUIXELO,T,86.0,2311355.0,,-6.24522,-39.19964,2018-06-01,2018-07-20T16:45:46+0000,,CEMADEN
5193930.0,P,QUIXERAMOBIM - Centro,T,86.0,2311405.0,,-5.198,-39.302,2014-08-22,2014-08-22T16:18:23+0000,,CEMADEN
5203930.0,P,QUIXERAMOBIM - Centro,T,86.0,2311405.0,,-5.198,-39.302,2015-02-06,2015-02-06T16:47:23+0000,,CEMADEN
5213930.0,P,QUIXERAMOBIM - QUIXERAMOBIM,T,86.0,2311405.0,,-5.21598,-39.30062,2018-06-01,2018-07-20T16:46:04+0000,,CEMADEN
5073798.0,P,QUIXERÉ - Lagoinha,T,86.0,2311504.0,,-5.07187,-37.98054,2016-02-04,2016-01-20T22:07:42+0000,,CEMADEN
23014753.0,P,RAFARD - Centro,T,86.0,3542107.0,,-23.01328,-47.53084,2015-11-11,2015-11-11T11:15:53+0000,,CEMADEN
27684904.0,P,RANCHO QUEIMADO - RanchoQueimado01,T,86.0,4214300.0,,-27.6782,-49.04174,2016-02-19,2016-02-18T14:15:38+0000,,CEMADEN
2444413.0,P,RAPOSA - SitiodaRaposa,T,86.0,2109452.0,,-2.44462,-44.13002,2015-08-17,2015-08-18T13:18:40+0000,,CEMADEN
19964380.0,P,RAPOSOS - Água Limpa,T,86.0,3153905.0,,-19.9671,-43.8046,2018-03-15,2018-03-16T11:30:38+0000,,CEMADEN
20114245.0,P,RAUL SOARES - Santana,T,86.0,3154002.0,,-20.11092,-42.45914,2018-06-27,2018-06-27T15:01:56+0000,,CEMADEN
8063489.0,P,RECIFE - ,T,86.0,2611606.0,,-8.0687,-34.8908,2014-10-23,2014-10-23T20:18:26+0000,,CEMADEN
8103492.0,P,RECIFE - ,T,86.0,2611606.0,,-8.1018,-34.929,2014-10-23,2014-10-23T14:18:46+0000,,CEMADEN
8123494.0,P,RECIFE - Alto Bela Vista,T,86.0,2611606.0,,-8.12358,-34.94153,2014-08-11,2014-08-12T14:09:44+0000,,CEMADEN
8013489.0,P,RECIFE - Alto do Céu,T,86.0,2611606.0,,-8.012,-34.892,2014-08-11,2014-08-12T14:09:44+0000,,CEMADEN
8023492.0,P,RECIFE - Alto Mandu,T,86.0,2611606.0,,-8.024,-34.927,2014-08-11,2014-08-12T14:09:45+0000,,CEMADEN
8103493.0,P,RECIFE - Areias,T,86.0,2611606.0,,-8.102,-34.929,2015-02-05,2015-02-06T16:46:09+0000,,CEMADEN
8073489.0,P,RECIFE - Boa Vista,T,86.0,2611606.0,,-8.069,-34.891,2015-04-24,2015-04-24T16:18:04+0000,,CEMADEN
8013488.0,P,RECIFE - Campina do Barreto,T,86.0,2611606.0,,-8.013,-34.881,2014-08-21,2014-08-21T12:19:12+0000,,CEMADEN
8003493.0,P,RECIFE - Corrego Jenipapo,T,86.0,2611606.0,,-8.007,-34.936,2014-08-21,2014-08-21T18:19:04+0000,,CEMADEN
8003491.0,P,RECIFE - Dois Unidos,T,86.0,2611606.0,,-7.99628,-34.90917,2014-08-11,2014-08-12T14:09:45+0000,,CEMADEN
7993490.0,P,RECIFE - Dois Unidos,T,86.0,2611606.0,,-7.99628,-34.90917,2014-08-11,2014-08-12T14:09:45+0000,,CEMADEN
8013494.0,P,RECIFE - Estação Experimental UFRPE,T,86.0,2611606.0,,-8.01838,-34.94706,2014-08-11,2014-08-12T14:09:43+0000,2016-03-04,CEMADEN
8023495.0,P,RECIFE - Estação Experimental UFRPE,T,86.0,2611606.0,,-8.01838,-34.94706,2015-02-05,2015-02-06T16:46:17+0000,,CEMADEN
7993493.0,P,RECIFE - Guabiraba,T,86.0,2611606.0,,-7.994,-34.936,2014-08-21,2014-08-21T12:19:11+0000,,CEMADEN
7993494.0,P,RECIFE - Guabiraba,T,86.0,2611606.0,,-7.994,-34.936,2015-02-05,2015-02-06T16:46:22+0000,,CEMADEN
8123495.0,P,RECIFE - Ibura,T,86.0,2611606.0,,-8.122,-34.955,2015-04-27,2014-08-22T12:18:12+0000,,CEMADEN
8123491.0,P,RECIFE - Imbiribeira,T,86.0,2611606.0,,-8.12098,-34.91398,2014-08-11,2014-08-12T14:09:45+0000,,CEMADEN
8013491.0,P,RECIFE - Morro da Conceição,T,86.0,2611606.0,,-8.019,-34.915,2014-08-22,2014-08-22T12:18:12+0000,2015-01-24,CEMADEN
8023491.0,P,RECIFE - Morro da Conceição,T,86.0,2611606.0,,-8.019,-34.915,2015-02-05,2015-02-06T16:46:22+0000,2016-06-07,CEMADEN
8003492.0,P,RECIFE - Nova Descoberta,T,86.0,2611606.0,,-8.00192,-34.91928,2015-02-05,2015-02-06T16:46:18+0000,,CEMADEN
8093488.0,P,RECIFE - Pina,T,86.0,2611606.0,,-8.099,-34.887,2014-08-21,2014-08-21T12:19:12+0000,2015-01-24,CEMADEN
8103489.0,P,RECIFE - Pina,T,86.0,2611606.0,,-8.099,-34.887,2015-02-05,2015-02-06T16:46:23+0000,,CEMADEN
8053487.0,P,RECIFE - Porto,T,86.0,2611606.0,,-8.054,-34.873,2014-10-23,2014-10-23T18:19:08+0000,,CEMADEN
8043487.0,P,RECIFE - RECIFE - APAC,T,86.0,2611606.0,,-8.04491,-34.87518,2018-03-15,2018-03-16T11:31:10+0000,,CEMADEN
8073492.0,P,RECIFE - San Martin,T,86.0,2611606.0,,-8.073,-34.925,2014-08-22,2014-08-22T12:18:12+0000,,CEMADEN
8043488.0,P,RECIFE - Torreão,T,86.0,2611606.0,,-8.037,-34.884,2015-02-05,2015-02-06T16:46:23+0000,,CEMADEN
8033488.0,P,RECIFE - Torreão,T,86.0,2611606.0,,-8.037,-34.884,2014-08-21,2014-08-21T12:19:12+0000,2015-01-24,CEMADEN
8033498.0,P,RECIFE - Varzea,T,86.0,2611606.0,,-8.036,-34.98,2014-08-11,2014-08-12T14:09:41+0000,2016-03-04,CEMADEN
8043498.0,P,RECIFE - Varzea,T,86.0,2611606.0,,-8.036,-34.98,2015-02-05,2015-02-06T16:46:09+0000,,CEMADEN
8043496.0,P,RECIFE - Várzea,T,86.0,2611606.0,,-8.039,-34.959,2015-02-05,2015-02-06T16:46:22+0000,,CEMADEN
8033495.0,P,RECIFE - Várzea,T,86.0,2611606.0,,-8.039,-34.959,2014-08-22,2014-08-22T12:18:12+0000,2015-01-24,CEMADEN
23284553.0,P,REDENÇÃO DA SERRA - Escritorio Sabesp,T,86.0,3542305.0,,-23.28365,-45.53335,2015-07-21,2015-07-22T12:16:27+0000,,CEMADEN
4343869.0,P,REDENÇÃO - REDENCAO,T,86.0,2301950.0,,-4.34757,-38.69471,2018-06-01,2018-07-20T16:46:21+0000,,CEMADEN
27665364.0,P,REDENTORA - Centro,T,86.0,4315404.0,,-27.662,-53.643,2014-12-09,2014-12-09T19:28:11+0000,,CEMADEN
20244197.0,P,REDUTO - Moreira Bastos,T,86.0,3154150.0,,-20.24402,-41.97944,2018-06-27,2018-06-27T15:01:56+0000,,CEMADEN
24494784.0,P,REGISTRO - Centro,T,86.0,3542602.0,,-24.49,-47.842,2014-07-25,2014-08-08T13:13:48+0000,,CEMADEN
24504785.0,P,REGISTRO - Centro2,T,86.0,3542602.0,,-24.505,-47.85,2014-07-25,2014-08-08T13:13:48+0000,,CEMADEN
24504786.0,P,REGISTRO - Jardim Caicara,T,86.0,3542602.0,,-24.504,-47.862,2015-07-27,2015-07-27T21:15:52+0000,,CEMADEN
24494786.0,P,REGISTRO - Registro,T,86.0,3542602.0,,-24.4945,-47.8468,2014-07-25,2014-08-08T19:46:07+0000,,CEMADEN
24494785.0,P,REGISTRO - Vila São Francisco,T,86.0,3542602.0,,-24.494,-47.854,2014-07-25,2014-08-08T13:13:48+0000,,CEMADEN
4164058.0,P,RERIUTABA - RERIUTABA,T,86.0,2311702.0,,-4.16058,-40.58247,2018-06-01,2018-07-20T16:46:29+0000,,CEMADEN
22484449.0,P,RESENDE - Cidade Alegria,T,86.0,3304201.0,,-22.4812,-44.4926,2016-01-26,2016-01-26T13:17:13+0000,,CEMADEN
22334454.0,P,RESENDE - Visconde de Mauá,T,86.0,3304201.0,,-22.3308,-44.536,2016-01-26,2016-01-26T17:23:41+0000,,CEMADEN
19324125.0,P,RESPLENDOR - Centro,T,86.0,3154309.0,,-19.32405,-41.25457,2018-06-27,2018-06-27T15:01:37+0000,,CEMADEN
11483940.0,P,RETIROLÂNDIA - RETIROLÂNDIA,T,86.0,2926103.0,,-11.48027,-39.40436,2014-12-12,2014-12-12T16:23:07+0000,,CEMADEN
11703932.0,P,RIACHÃO DO JACUÍPE - RIACHÃO DO JACUÍPE,T,86.0,2926301.0,,-11.70287,-39.32698,2014-12-17,2014-12-17T08:18:46+0000,,CEMADEN
8133585.0,P,RIACHO DAS ALMAS - RIACHO DAS ALMAS - APAC,T,86.0,2611705.0,,-8.13833,-35.85972,2018-06-27,2018-06-27T15:02:42+0000,,CEMADEN
15844304.0,P,RIACHO DOS MACHADOS - RIACHO DOS MACHADOS,T,86.0,3154507.0,,-15.84559,-43.04763,2018-07-01,2018-07-23T12:19:46+0000,,CEMADEN
24664901.0,P,RIBEIRA - Centro,T,86.0,3542800.0,,-24.656,-49.008,2015-02-05,2015-02-06T16:46:17+0000,,CEMADEN
24654900.0,P,RIBEIRA - null,T,86.0,3542800.0,,-24.6568,-49.0087,2014-12-11,2014-12-11T17:18:30+0000,,CEMADEN
8443534.0,P,RIBEIRÃO - ARIPIBU - APAC,T,86.0,2611804.0,,-8.44341,-35.34595,2018-03-15,2018-03-16T11:31:10+0000,,CEMADEN
8513538.0,P,RIBEIRÃO - Bandeirante,T,86.0,2611804.0,,-8.507,-35.385,2015-04-25,2015-04-25T21:17:55+0000,,CEMADEN
8503538.0,P,RIBEIRÃO - Bandeirante,T,86.0,2611804.0,,-8.507,-35.385,2014-08-22,2014-08-22T12:18:11+0000,,CEMADEN
19764400.0,P,RIBEIRÃO DAS NEVES - Areias I,T,86.0,3154606.0,,-19.76717,-44.00188,2018-06-27,2018-06-27T15:01:58+0000,,CEMADEN
19814400.0,P,RIBEIRÃO DAS NEVES - São josé,T,86.0,3154606.0,,-19.81001,-44.00658,2018-06-27,2018-06-27T15:01:58+0000,,CEMADEN
19774408.0,P,RIBEIRÃO DAS NEVES - Savassi,T,86.0,3154606.0,,-19.77459,-44.08454,2018-06-27,2018-06-27T15:01:58+0000,,CEMADEN
19764413.0,P,RIBEIRÃO DAS NEVES - Veneza,T,86.0,3154606.0,,-19.76602,-44.13492,2018-06-27,2018-06-27T15:01:58+0000,,CEMADEN
24094836.0,P,RIBEIRÃO GRANDE - ,T,86.0,3543253.0,,-24.0966,-48.3651,2014-12-02,2014-12-02T17:18:10+0000,,CEMADEN
24104837.0,P,RIBEIRÃO GRANDE - Centro,T,86.0,3543253.0,,-24.096,-48.365,2015-02-05,2015-02-06T16:46:13+0000,,CEMADEN
23694643.0,P,RIBEIRÃO PIRES - Chácara Aliança,T,86.0,3543303.0,,-23.692,-46.429,2014-07-25,2014-08-08T13:14:24+0000,,CEMADEN
23694640.0,P,RIBEIRÃO PIRES - Colonia,T,86.0,3543303.0,,-23.694,-46.398,2014-07-25,2014-08-08T13:14:24+0000,,CEMADEN
23684635.0,P,RIBEIRÃO PIRES - Ouro fino,T,86.0,3543303.0,,-23.678,-46.351,2014-07-25,2014-08-08T13:14:20+0000,,CEMADEN
23684639.0,P,RIBEIRÃO PIRES - Pilar Velho,T,86.0,3543303.0,,-23.677,-46.39,2015-02-05,2015-02-06T16:46:07+0000,,CEMADEN
23674639.0,P,RIBEIRÃO PIRES - Pilar Velho,T,86.0,3543303.0,,-23.677,-46.39,2014-08-15,2014-08-15T14:11:32+0000,,CEMADEN
23664637.0,P,RIBEIRÃO PIRES - Quarta Divisão,T,86.0,3543303.0,,-23.658,-46.373,2014-07-25,2014-08-08T13:14:24+0000,,CEMADEN
23754644.0,P,RIBEIRÃO PIRES - Represa,T,86.0,3543303.0,,-23.7504,-46.439,2016-09-18,2016-09-13T17:16:54+0000,,CEMADEN
23714642.0,P,RIBEIRÃO PIRES - Vila Mortari,T,86.0,3543303.0,,-23.713,-46.42,2015-01-13,2015-01-13T20:23:07+0000,,CEMADEN
21114780.0,P,RIBEIRÃO PRETO - Distrito Norte,T,86.0,3543402.0,,-21.113,-47.795,2014-12-02,2015-02-06T16:46:32+0000,,CEMADEN
21214784.0,P,RIBEIRÃO PRETO - Jardim Progresso,T,86.0,3543402.0,,-21.206,-47.843,2014-12-03,2015-02-06T16:46:35+0000,,CEMADEN
21234776.0,P,RIBEIRÃO PRETO - Jardim São José,T,86.0,3543402.0,,-21.225,-47.763,2014-12-03,2015-02-06T16:46:32+0000,,CEMADEN
21124774.0,P,RIBEIRÃO PRETO - Jd Prof. Antonio Palocci,T,86.0,3543402.0,,-21.123,-47.738,2014-12-02,2015-02-06T16:46:32+0000,,CEMADEN
21154784.0,P,RIBEIRÃO PRETO - Subsetor Oeste,T,86.0,3543402.0,,-21.152,-47.839,2014-12-02,2015-02-06T16:46:36+0000,,CEMADEN
21144778.0,P,RIBEIRÃO PRETO- Vila Mariana,T,86.0,3543402.0,,-21.145,-47.784,2014-12-03,2014-12-03T20:18:30+0000,,CEMADEN
10513749.0,P,RIBEIRÓPOLIS - RIBEIROPOLIS,T,86.0,2806008.0,,-10.51383,-37.49352,2015-01-07,2015-01-07T08:25:03+0000,,CEMADEN
20084378.0,P,RIO ACIMA - Morgans,T,86.0,3154804.0,,-20.08763,-43.78511,2018-03-15,2018-03-16T11:30:39+0000,,CEMADEN
19274032.0,P,RIO BANANAL - Zona Rural,T,86.0,3204351.0,,-19.27302,-40.32502,2019-01-26,2019-01-27T17:01:46+0000,,CEMADEN
22704262.0,P,RIO BONITO - Centro,T,86.0,3304300.0,,-22.7079,-42.6249,2018-07-17,2018-07-20T17:17:29+0000,,CEMADEN
22714264.0,P,RIO BONITO - Praça Cruzeiro,T,86.0,3304300.0,,-22.71491,-42.64987,2018-07-16,2018-07-20T17:17:30+0000,,CEMADEN
9976780.0,P,RIO BRANCO - AC Oca,T,86.0,1200401.0,,-9.97297,-67.80666,2014-08-12,2014-08-12T19:27:46+0000,2015-01-24,CEMADEN
9976781.0,P,RIO BRANCO - AC Oca,T,86.0,1200401.0,,-9.97297,-67.80666,2015-02-06,2015-02-06T16:47:05+0000,,CEMADEN
25194931.0,P,RIO BRANCO DO SUL - Centro,T,86.0,4122206.0,,-25.193,-49.313,2014-07-25,2014-08-08T12:24:19+0000,2020-04-07,CEMADEN
25204932.0,P,RIO BRANCO DO SUL - Centro II,T,86.0,4122206.0,,-25.205,-49.324,2014-07-25,2014-08-08T12:24:19+0000,,CEMADEN
25174931.0,P,RIO BRANCO DO SUL - Rio Branco do Sul l,T,86.0,4122206.0,,-25.167,-49.309,2014-07-25,2014-08-08T12:24:24+0000,,CEMADEN
20224264.0,P,RIO CASCA - ,T,86.0,3154903.0,,-20.2276,-42.6485,2014-12-17,2014-12-17T17:18:46+0000,,CEMADEN
20234265.0,P,RIO CASCA - Centro,T,86.0,3154903.0,,-20.227,-42.648,2015-02-05,2015-02-06T16:49:06+0000,,CEMADEN
22394755.0,P,RIO CLARO - ,T,86.0,3543907.0,,-22.3933,-47.5558,2014-12-01,2014-12-01T21:18:12+0000,,CEMADEN
22424757.0,P,RIO CLARO - ,T,86.0,3543907.0,,-22.4264,-47.5778,2014-12-01,2014-12-01T12:33:22+0000,,CEMADEN
22424755.0,P,RIO CLARO - ,T,86.0,3543907.0,,-22.4294,-47.5522,2014-12-01,2014-12-01T19:18:35+0000,,CEMADEN
22374758.0,P,RIO CLARO - ,T,86.0,3543907.0,,-22.3789,-47.5883,2014-12-01,2014-12-01T17:18:07+0000,,CEMADEN
22434755.0,P,RIO CLARO - Jardim Conduta,T,86.0,3543907.0,,-22.429,-47.552,2015-02-05,2015-02-06T16:46:33+0000,,CEMADEN
22434758.0,P,RIO CLARO - Jardim Inocoop,T,86.0,3543907.0,,-22.426,-47.577,2015-02-05,2015-02-06T16:46:33+0000,,CEMADEN
22384759.0,P,RIO CLARO - Jardim Santa Maria,T,86.0,3543907.0,,-22.378,-47.588,2015-02-05,2015-02-06T16:46:33+0000,,CEMADEN
22724414.0,P,RIO CLARO - RIO CLARO,T,86.0,3304409.0,,-22.7224,-44.1424,2018-07-11,2018-07-20T17:17:32+0000,,CEMADEN
22664408.0,P,RIO CLARO - RIO CLARO,T,86.0,3304409.0,,-22.6693,-44.085,2018-07-10,2018-07-20T17:17:35+0000,,CEMADEN
22394756.0,P,RIO CLARO - Vila Operária,T,86.0,3543907.0,,-22.393,-47.564,2015-02-05,2015-02-06T16:46:33+0000,,CEMADEN
22854761.0,P,RIO DAS PEDRAS - Centro,T,86.0,3544004.0,,-22.83954,-47.60469,2016-08-01,2016-07-26T16:16:22+0000,,CEMADEN
22884329.0,P,RIO DE JANEIRO - Abolição,T,86.0,3304557.0,,-22.88591,-43.29775,2014-08-06,2014-08-12T13:12:20+0000,,CEMADEN
22894330.0,P,RIO DE JANEIRO - Abolição,T,86.0,3304557.0,,-22.88591,-43.29775,2015-02-05,2015-02-06T16:50:01+0000,,CEMADEN
22974330.0,P,RIO DE JANEIRO- Alto da Boa Vista,T,86.0,3304557.0,,-22.9666,-43.2965,2015-08-19,2015-08-20T13:36:54+0000,,CEMADEN
22924325.0,P,RIO DE JANEIRO - Andaraí,T,86.0,3304557.0,,-22.92189,-43.25032,2014-08-06,2014-08-12T13:12:04+0000,,CEMADEN
22934325.0,P,RIO DE JANEIRO- Andaraí,T,86.0,3304557.0,,-22.93,-43.25,2015-08-04,2015-08-04T20:17:42+0000,,CEMADEN
22924318.0,P,RIO DE JANEIRO- Catete,T,86.0,3304557.0,,-22.923,-43.176,2015-05-26,2015-05-26T18:18:28+0000,,CEMADEN
22804320.0,P,RIO DE JANEIRO- CIEP Dr. João Ramos de Souza,T,86.0,3304557.0,,-22.7961,-43.2032,2015-05-14,2015-05-14T16:18:39+0000,,CEMADEN
22924323.0,P,RIO DE JANEIRO- CIEP Samuel Wainer,T,86.0,3304557.0,,-22.921,-43.227,2015-05-20,2015-05-20T23:18:26+0000,,CEMADEN
22894368.0,P,RIO DE JANEIRO- Defesa Civil Santa Cruz,T,86.0,3304557.0,,-22.894,-43.676,2015-02-20,2015-02-20T16:18:17+0000,,CEMADEN
22974327.0,P,RIO DE JANEIRO - Est. Pedra Bonita,T,86.0,3304557.0,,-22.97786,-43.27744,2014-08-06,2014-08-12T13:12:22+0000,,CEMADEN
22984328.0,P,RIO DE JANEIRO - Est. Pedra Bonita,T,86.0,3304557.0,,-22.97786,-43.27744,2015-02-05,2015-02-06T16:50:03+0000,2016-02-04,CEMADEN
22914317.0,P,RIO DE JANEIRO - Gl¢ria,T,86.0,3304557.0,,-22.915,-43.176,2014-08-06,2014-08-12T13:12:21+0000,,CEMADEN
22914318.0,P,RIO DE JANEIRO - Gl¢ria,T,86.0,3304557.0,,-22.915,-43.176,2015-02-05,2015-02-06T16:50:02+0000,,CEMADEN
22854337.0,P,RIO DE JANEIRO- Guadalupe,T,86.0,3304557.0,,-22.848,-43.372,2015-04-16,2015-04-16T18:18:25+0000,,CEMADEN
22874327.0,P,RIO DE JANEIRO- Higienópolis,T,86.0,3304557.0,,-22.869,-43.265,2015-05-26,2015-05-26T18:18:29+0000,,CEMADEN
22764311.0,P,RIO DE JANEIRO - Ilha de Paquetá,T,86.0,3304904.0,,-22.7613,-43.1084,2015-06-25,2015-06-25T19:17:58+0000,,CEMADEN
22994337.0,P,RIO DE JANEIRO - Jacarepaguá,T,86.0,3304557.0,,-22.9922,-43.367,2015-05-06,2015-05-06T16:18:19+0000,,CEMADEN
22964361.0,P,RIO DE JANEIRO - Jardim Maravilha,T,86.0,3304557.0,,-22.9592,-43.6082,2015-07-23,2015-07-23T22:18:38+0000,,CEMADEN
22924329.0,P,RIO DE JANEIRO- Lins de Vasconcelos,T,86.0,3304557.0,,-22.9162,-43.2856,2015-04-16,2015-04-17T13:18:24+0000,,CEMADEN
22874345.0,P,RIO DE JANEIRO- Padre Miguel,T,86.0,3304557.0,,-22.8689,-43.4507,2015-04-16,2015-04-16T21:18:18+0000,,CEMADEN
22814336.0,P,RIO DE JANEIRO- Pavuna,T,86.0,3304557.0,,-22.8076,-43.3584,2015-05-04,2015-05-04T21:18:19+0000,,CEMADEN
22834327.0,P,RIO DE JANEIRO - Penha,T,86.0,3304557.0,,-22.839,-43.279,2014-08-06,2014-08-12T13:12:21+0000,,CEMADEN
22844328.0,P,RIO DE JANEIRO - Penha,T,86.0,3304557.0,,-22.839,-43.279,2015-02-05,2015-02-06T16:50:02+0000,,CEMADEN
