time,y,x,laii,laio,laif
20.0,7201615.942,695148.259,0.69529885,0.024297222,1.2721742
20.0,7201615.942,700148.259,0.6237791,0.004329354,1.9832906
20.0,7201615.942,705148.259,0.61833286,0.006283995,2.3450398
20.0,7206615.942,610148.259,2.0269046,0.0012297189,0.5014845
20.0,7206615.942,615148.259,1.1994061,0.000905316,0.3636236
20.0,7206615.942,620148.259,0.8361974,0.0,1.2304487
20.0,7206615.942,625148.259,0.845071,0.0,1.053995
20.0,7206615.942,630148.259,0.7944512,0.00015892823,1.4043967
20.0,7206615.942,635148.259,0.9131917,0.0,1.4867843
20.0,7206615.942,640148.259,0.5335755,0.0,1.9985939
20.0,7206615.942,645148.259,0.65521276,0.0014954656,1.5007206
20.0,7206615.942,650148.259,0.8426337,0.0014245943,1.5164115
20.0,7206615.942,655148.259,1.1492299,0.001433378,1.9819597
20.0,7206615.942,660148.259,0.864644,0.011630657,1.4888097
20.0,7206615.942,665148.259,0.6671964,0.042538777,1.0626296
20.0,7206615.942,670148.259,0.6410669,0.07303766,0.6317738
20.0,7206615.942,675148.259,0.81212723,0.011728944,1.3068371
20.0,7206615.942,680148.259,0.8020794,0.04039613,0.83498883
20.0,7206615.942,685148.259,0.84644896,0.019127196,0.9764745
20.0,7206615.942,690148.259,0.78099376,0.007380428,1.7189702
20.0,7206615.942,695148.259,0.9751764,0.00066082017,1.1820785
20.0,7206615.942,700148.259,0.86507505,0.0,1.7215922
20.0,7206615.942,705148.259,0.79547477,0.0012841097,1.8557559
21.0,7151615.942,610148.259,0.9777028,0.0,0.85561216
21.0,7151615.942,615148.259,0.936271,0.0,0.763712
21.0,7151615.942,620148.259,1.0188849,0.00012576453,0.9805921
21.0,7151615.942,625148.259,1.1107754,0.02909145,0.30608755
21.0,7151615.942,630148.259,0.74532694,0.052603446,0.41099992
21.0,7151615.942,635148.259,0.94498944,0.0001348482,0.9206398
21.0,7151615.942,640148.259,0.9446275,0.00039805967,0.65402097
21.0,7151615.942,645148.259,0.8830157,0.00054573466,0.4473509
21.0,7151615.942,650148.259,0.8498971,0.00024393553,0.41342255
21.0,7151615.942,655148.259,0.8514983,7.585807e-05,0.44818515
21.0,7151615.942,660148.259,0.8900751,0.0013229715,0.4336511
21.0,7151615.942,665148.259,0.85944736,0.0048967907,0.5776122
21.0,7151615.942,670148.259,0.73297906,0.028875945,0.50413024
21.0,7151615.942,675148.259,0.7491641,0.004979191,0.79193723
21.0,7151615.942,680148.259,0.77906024,0.002225774,0.5403058
21.0,7151615.942,685148.259,0.6476097,0.009124221,0.8671542
21.0,7151615.942,690148.259,0.78870296,0.019123578,1.9265049
21.0,7151615.942,695148.259,0.41828784,0.0,4.481663
21.0,7151615.942,700148.259,0.19878152,0.0,3.8345113
21.0,7151615.942,705148.259,0.0133148,0.0,4.286642
21.0,7156615.942,610148.259,1.2232718,0.0,1.110038
21.0,7156615.942,615148.259,1.0869836,0.00048561406,0.7443892
21.0,7156615.942,620148.259,1.1882695,0.0019771934,0.33699223
21.0,7156615.942,625148.259,1.38577,0.005197139,0.16009259
21.0,7156615.942,630148.259,1.0531783,0.00034510743,0.44542623
21.0,7156615.942,635148.259,0.91025627,0.0139840245,0.49937686
21.0,7156615.942,640148.259,1.0142382,0.0010336534,0.51322216
21.0,7156615.942,645148.259,0.85902727,0.026276108,0.30085522
21.0,7156615.942,650148.259,0.8593579,0.009045315,0.33631685
21.0,7156615.942,655148.259,0.9543422,0.003046488,0.3265725
21.0,7156615.942,660148.259,0.8740297,0.00039327945,0.5204282
21.0,7156615.942,665148.259,0.70952845,0.011975268,0.6013262
21.0,7156615.942,670148.259,0.5344866,0.047614336,0.26592878
21.0,7156615.942,675148.259,0.66460216,0.010268657,0.586631
21.0,7156615.942,680148.259,0.7288619,0.0040889387,0.48022783
21.0,7156615.942,685148.259,0.65733254,0.029907377,0.5790296
21.0,7156615.942,690148.259,0.6956097,0.002592033,0.85513306
21.0,7156615.942,695148.259,0.46649563,0.00039311452,3.294571
21.0,7156615.942,700148.259,0.08144054,0.0,3.8851864
21.0,7156615.942,705148.259,0.02133341,0.0040750415,3.6407712
21.0,7161615.942,610148.259,1.0790269,0.0,0.7876211
21.0,7161615.942,615148.259,1.3764336,0.00010117191,0.42314377
21.0,7161615.942,620148.259,1.4323457,6.29379e-05,0.13375202
21.0,7161615.942,625148.259,1.1655439,0.0,0.23444211
21.0,7161615.942,630148.259,1.3518578,0.0,0.5481232
21.0,7161615.942,635148.259,0.9098169,0.00031996646,0.62192595
21.0,7161615.942,640148.259,0.9867116,0.0001324104,0.5107212
21.0,7161615.942,645148.259,1.0121549,0.011253592,0.3754135
21.0,7161615.942,650148.259,0.81728417,0.011722495,0.33415735
21.0,7161615.942,655148.259,0.93852955,0.002264042,0.35006416
21.0,7161615.942,660148.259,0.805164,0.003990547,0.4233106
21.0,7161615.942,665148.259,0.38615516,0.044319298,0.4235722
21.0,7161615.942,670148.259,0.07484895,0.10399922,0.10816587
21.0,7161615.942,675148.259,0.61670357,0.02761931,0.29040045
21.0,7161615.942,680148.259,0.75310916,0.023839168,0.2475584
21.0,7161615.942,685148.259,0.50114924,0.05166163,0.42356467
21.0,7161615.942,690148.259,0.8489644,0.0060873395,0.48071024
21.0,7161615.942,695148.259,0.69160426,0.004829915,1.5509903
21.0,7161615.942,700148.259,0.45787767,0.00025156484,2.6713
21.0,7161615.942,705148.259,0.18415777,0.0,3.1824753
21.0,7166615.942,610148.259,1.0234072,0.00017974197,0.3675356
21.0,7166615.942,615148.259,0.901592,0.00020866781,0.39756024
21.0,7166615.942,620148.259,1.3532904,0.00018862695,0.2126061
21.0,7166615.942,625148.259,0.94508797,0.0025308514,0.45559025
21.0,7166615.942,630148.259,0.7284435,0.011035391,0.8534281
21.0,7166615.942,635148.259,0.67767864,0.058547568,0.58187133
21.0,7166615.942,640148.259,0.54173845,0.03199792,0.58827657
21.0,7166615.942,645148.259,0.729427,0.010292956,0.41202262
21.0,7166615.942,650148.259,0.63867265,0.014754506,0.46429467
21.0,7166615.942,655148.259,0.67210215,0.010492025,0.48578236
21.0,7166615.942,660148.259,0.40295777,0.062257867,0.24572465
21.0,7166615.942,665148.259,0.24099809,0.09065963,0.2853832
21.0,7166615.942,670148.259,0.37080535,0.052752383,0.3357831
21.0,7166615.942,675148.259,0.4519401,0.044663716,0.36348596
21.0,7166615.942,680148.259,0.5139537,0.030735403,0.48987406
21.0,7166615.942,685148.259,0.4179749,0.05468301,0.47796366
21.0,7166615.942,690148.259,0.7783699,0.010711759,0.53367794
21.0,7166615.942,695148.259,0.6919154,0.0070475787,1.2348002
21.0,7166615.942,700148.259,0.42653668,0.0041887164,2.4566793
21.0,7166615.942,705148.259,0.324384,0.00017592731,2.808214
21.0,7171615.942,610148.259,0.7845993,0.017277855,0.78405434
21.0,7171615.942,615148.259,1.5596199,0.0031895519,0.5440989
21.0,7171615.942,620148.259,1.0348719,0.003948967,0.25585255
21.0,7171615.942,625148.259,0.97309893,0.0040063756,0.29754356
21.0,7171615.942,630148.259,1.3910474,0.00058256,0.7732675
21.0,7171615.942,635148.259,0.68074906,0.039430726,0.705635
21.0,7171615.942,640148.259,0.8875503,0.015072513,0.58011216
21.0,7171615.942,645148.259,0.8467401,0.0008350348,0.51661634
21.0,7171615.942,650148.259,0.8101225,0.0013520265,0.4494961
21.0,7171615.942,655148.259,0.7350834,0.0038938331,0.4932723
21.0,7171615.942,660148.259,0.18493183,0.102003224,0.16947725
21.0,7171615.942,665148.259,0.07238195,0.115187444,0.16387258
21.0,7171615.942,670148.259,0.12015853,0.11593698,0.18275253
21.0,7171615.942,675148.259,0.2061777,0.093306035,0.21416955
21.0,7171615.942,680148.259,0.19303656,0.0962429,0.15155396
21.0,7171615.942,685148.259,0.29592758,0.08581251,0.093136065
21.0,7171615.942,690148.259,0.6729163,0.020622263,0.62601864
21.0,7171615.942,695148.259,0.5684305,0.025503583,1.1229479
21.0,7171615.942,700148.259,0.49890053,0.0022981733,2.0144799
21.0,7171615.942,705148.259,0.11856858,0.00020983804,3.6138883
21.0,7176615.942,610148.259,1.0281585,0.0061990754,0.41267353
21.0,7176615.942,615148.259,1.1419375,0.0005887032,0.22000293
21.0,7176615.942,620148.259,1.1849848,0.00030735423,0.34708473
21.0,7176615.942,625148.259,1.0796862,0.00041409116,0.3511397
21.0,7176615.942,630148.259,0.8941594,0.000568265,0.30236152
21.0,7176615.942,635148.259,0.86989826,0.010721263,0.5197534
21.0,7176615.942,640148.259,0.8920115,0.0055881892,0.679918
21.0,7176615.942,645148.259,0.7499903,0.0096593425,0.70524186
21.0,7176615.942,650148.259,0.59168535,0.0036956517,0.40707466
21.0,7176615.942,655148.259,0.84488744,0.0007319576,0.41690975
21.0,7176615.942,660148.259,0.6149539,0.014022632,0.47975907
21.0,7176615.942,665148.259,0.21765302,0.088242024,0.20163025
21.0,7176615.942,670148.259,0.013182838,0.11003888,0.046656623
21.0,7176615.942,675148.259,0.006414148,0.0958754,0.010080293
21.0,7176615.942,680148.259,0.09624991,0.09429882,0.04541197
21.0,7176615.942,685148.259,0.1355244,0.096110106,0.112508185
21.0,7176615.942,690148.259,0.41108814,0.08202257,0.2611721
21.0,7176615.942,695148.259,0.5768343,0.012197652,0.52326155
21.0,7176615.942,700148.259,0.44296086,0.0052729915,2.3234608
21.0,7176615.942,705148.259,0.05353853,0.0,4.5797486
21.0,7181615.942,610148.259,1.1679308,0.0016892125,0.19161455
21.0,7181615.942,615148.259,1.1923953,0.0005403385,0.2717185
21.0,7181615.942,620148.259,1.307461,0.00054898905,0.48911163
21.0,7181615.942,625148.259,0.89536965,0.0026703011,0.2260407
21.0,7181615.942,630148.259,0.7854386,0.012685539,0.39559612
21.0,7181615.942,635148.259,0.73052573,0.0093298815,0.733825
21.0,7181615.942,640148.259,0.7016664,0.028195707,0.71763825
21.0,7181615.942,645148.259,0.28495705,0.10955243,0.3434893
21.0,7181615.942,650148.259,0.41374454,0.060953304,0.45779985
21.0,7181615.942,655148.259,0.74832016,0.0033362692,0.6721009
21.0,7181615.942,660148.259,0.5141294,0.025683433,0.5224446
21.0,7181615.942,665148.259,0.1493832,0.10899037,0.20317492
21.0,7181615.942,670148.259,0.019196529,0.11552901,0.018586088
21.0,7181615.942,675148.259,0.0009393487,0.09891177,0.0034095165
21.0,7181615.942,680148.259,0.017618041,0.10508371,0.026996352
21.0,7181615.942,685148.259,0.15174432,0.08787126,0.08525582
21.0,7181615.942,690148.259,0.3838441,0.061654907,0.37510857
21.0,7181615.942,695148.259,0.58237666,0.06705189,0.48759842
21.0,7181615.942,700148.259,0.21339548,0.0011165804,2.6713955
21.0,7181615.942,705148.259,0.075136706,0.0,4.958146
21.0,7186615.942,610148.259,1.9651891,0.0003457273,0.3000723
21.0,7186615.942,615148.259,2.0170937,0.0023334627,0.3457275
21.0,7186615.942,620148.259,1.1877987,0.0059775473,0.18661423
21.0,7186615.942,625148.259,0.97166955,0.0019473437,0.18652207
21.0,7186615.942,630148.259,0.8892007,0.00068710756,1.174697
21.0,7186615.942,635148.259,0.7482428,0.0007491037,1.9142025
21.0,7186615.942,640148.259,0.68684566,0.009972886,1.3026553
21.0,7186615.942,645148.259,0.55503005,0.080899514,0.6537547
21.0,7186615.942,650148.259,0.5914982,0.067639105,0.3712665
21.0,7186615.942,655148.259,0.6519347,0.023994425,0.48228073
21.0,7186615.942,660148.259,0.6151764,0.020348504,0.46907896
21.0,7186615.942,665148.259,0.13167112,0.13207158,0.1692744
21.0,7186615.942,670148.259,0.07958625,0.14633371,0.12877405
21.0,7186615.942,675148.259,0.006963885,0.12151826,0.0069580483
21.0,7186615.942,680148.259,0.012294578,0.10383629,0.0056892727
21.0,7186615.942,685148.259,0.22116731,0.09484698,0.1412948
21.0,7186615.942,690148.259,0.3356002,0.01655711,0.3490891
21.0,7186615.942,695148.259,0.50224674,0.059137866,0.59276706
21.0,7186615.942,700148.259,0.21806243,0.05254209,3.4066193
21.0,7186615.942,705148.259,0.05156265,0.0,3.8811002
21.0,7191615.942,610148.259,2.036627,0.0011829992,0.1915216
21.0,7191615.942,615148.259,1.6419232,0.0037905015,0.11412696
21.0,7191615.942,620148.259,0.99147177,0.0046675494,0.223179
21.0,7191615.942,625148.259,0.953648,0.0010438656,0.27589354
21.0,7191615.942,630148.259,0.54611206,0.012747362,1.8694614
21.0,7191615.942,635148.259,0.74322367,0.0010969251,1.9827992
21.0,7191615.942,640148.259,0.827827,0.00044371837,1.8033717
21.0,7191615.942,645148.259,0.73431426,0.013487288,1.2779182
21.0,7191615.942,650148.259,1.1234283,0.010094899,0.83403
21.0,7191615.942,655148.259,0.9886713,0.02154141,0.42423323
21.0,7191615.942,660148.259,0.71198493,0.028897414,0.30314115
21.0,7191615.942,665148.259,0.30241,0.09439172,0.48484284
21.0,7191615.942,670148.259,0.21375124,0.12558958,0.34733385
21.0,7191615.942,675148.259,0.075054996,0.1607841,0.11363555
21.0,7191615.942,680148.259,0.029955521,0.1237235,0.041192975
21.0,7191615.942,685148.259,0.22614267,0.11511293,0.17680839
21.0,7191615.942,690148.259,0.32915026,0.068776324,0.2884372
21.0,7191615.942,695148.259,0.3785614,0.07872198,0.50163907
21.0,7191615.942,700148.259,0.38651878,0.033489656,3.7346823
21.0,7191615.942,705148.259,0.60160744,0.0,3.2286108
21.0,7196615.942,610148.259,1.1506044,0.00697995,0.124759726
21.0,7196615.942,615148.259,1.2934521,0.0026470555,0.16171701
21.0,7196615.942,620148.259,0.863956,0.0001695159,0.502019
21.0,7196615.942,625148.259,0.9549535,0.00019133893,0.8777729
21.0,7196615.942,630148.259,0.6549734,0.007024337,1.8169042
21.0,7196615.942,635148.259,0.40046877,0.054669213,1.7447618
21.0,7196615.942,640148.259,0.88648677,0.0025353057,1.8008745
21.0,7196615.942,645148.259,0.7660234,0.0020557197,1.4923615
21.0,7196615.942,650148.259,0.8952055,0.015396436,1.6046888
21.0,7196615.942,655148.259,0.9844873,0.012453074,1.7970817
21.0,7196615.942,660148.259,0.9566443,0.0023615223,0.8654374
21.0,7196615.942,665148.259,0.66287315,0.0031143115,1.2201983
21.0,7196615.942,670148.259,0.51329726,0.06364163,0.5598918
21.0,7196615.942,675148.259,0.21910352,0.12604924,0.37460488
21.0,7196615.942,680148.259,0.23379324,0.12233723,0.3735273
21.0,7196615.942,685148.259,0.3687414,0.11586261,0.5312862
21.0,7196615.942,690148.259,0.64122695,0.035815537,0.97869855
21.0,7196615.942,695148.259,0.51986593,0.066036016,0.7420767
21.0,7196615.942,700148.259,0.74210346,0.01298039,1.5293177
21.0,7196615.942,705148.259,0.5805867,0.0018872131,2.2354362
21.0,7201615.942,610148.259,1.2459892,0.0036610318,0.20559518
21.0,7201615.942,615148.259,0.9603003,0.00047944303,0.27110273
21.0,7201615.942,620148.259,0.6722581,0.0,1.7277179
21.0,7201615.942,625148.259,0.6441691,0.0,2.1891358
21.0,7201615.942,630148.259,0.58808076,0.00031240867,1.8420255
21.0,7201615.942,635148.259,0.6611784,0.0006493623,1.3658819
21.0,7201615.942,640148.259,0.61665744,0.0,2.0148742
21.0,7201615.942,645148.259,0.7452833,0.00030827214,1.6534599
21.0,7201615.942,650148.259,0.8895265,0.0008177675,1.4381903
21.0,7201615.942,655148.259,0.81762093,0.0043146336,1.2960459
21.0,7201615.942,660148.259,0.6704978,0.0018597496,1.0553794
21.0,7201615.942,665148.259,0.6667987,0.025166797,0.8644352
21.0,7201615.942,670148.259,0.42359355,0.054089777,0.88918144
21.0,7201615.942,675148.259,0.5818825,0.031723972,0.8552069
21.0,7201615.942,680148.259,0.5789521,0.062143743,0.57088596
21.0,7201615.942,685148.259,0.73004454,0.011080578,1.1860528
21.0,7201615.942,690148.259,0.77726823,0.00571424,1.1891341
21.0,7201615.942,695148.259,0.6616553,0.023121549,1.2106174
21.0,7201615.942,700148.259,0.5764035,0.004000542,1.8326609
21.0,7201615.942,705148.259,0.58398104,0.0059348843,2.2147598
21.0,7206615.942,610148.259,1.8935555,0.0011488163,0.4684921
21.0,7206615.942,615148.259,1.1228484,0.00084752985,0.34041357
21.0,7206615.942,620148.259,0.755275,0.0,1.111373
21.0,7206615.942,625148.259,0.74129033,0.0,0.92455703
21.0,7206615.942,630148.259,0.7463027,0.00014929623,1.3192818
21.0,7206615.942,635148.259,0.8751421,0.0,1.4248351
21.0,7206615.942,640148.259,0.5335755,0.0,1.9985939
21.0,7206615.942,645148.259,0.6350523,0.0014494512,1.4545445
21.0,7206615.942,650148.259,0.8070295,0.0013644003,1.4523379
21.0,7206615.942,655148.259,1.1247782,0.0014028806,1.9397904
21.0,7206615.942,660148.259,0.8045992,0.010822972,1.3854201
21.0,7206615.942,665148.259,0.60867035,0.038807306,0.96941644
21.0,7206615.942,670148.259,0.6001477,0.068375684,0.59144783
21.0,7206615.942,675148.259,0.69967884,0.010104937,1.1258904
21.0,7206615.942,680148.259,0.74266607,0.037403826,0.7731378
21.0,7206615.942,685148.259,0.787049,0.017784936,0.90795
21.0,7206615.942,690148.259,0.71933633,0.006797762,1.5832618
21.0,7206615.942,695148.259,0.8851601,0.0005998214,1.0729636
21.0,7206615.942,700148.259,0.7874401,0.0,1.5670903
21.0,7206615.942,705148.259,0.7258707,0.00117175,1.6933773
22.0,7151615.942,610148.259,0.95992637,0.0,0.8400555
22.0,7151615.942,615148.259,0.9179127,0.0,0.7487372
22.0,7151615.942,620148.259,1.0019035,0.00012366846,0.9642489
22.0,7151615.942,625148.259,1.1349226,0.029723871,0.3127416
22.0,7151615.942,630148.259,0.74532694,0.052603446,0.41099992
22.0,7151615.942,635148.259,0.8943651,0.0001276242,0.87131983
22.0,7151615.942,640148.259,0.9249478,0.00038976676,0.6403955
22.0,7151615.942,645148.259,0.8830157,0.00054573466,0.4473509
22.0,7151615.942,650148.259,0.82753134,0.00023751617,0.402543
22.0,7151615.942,655148.259,0.8078317,7.1967916e-05,0.42520127
22.0,7151615.942,660148.259,0.8233194,0.0012237485,0.40112725
22.0,7151615.942,665148.259,0.8203816,0.0046742093,0.55135715
22.0,7151615.942,670148.259,0.7151016,0.028171655,0.49183443
22.0,7151615.942,675148.259,0.7332245,0.004873251,0.77508754
22.0,7151615.942,680148.259,0.77906024,0.002225774,0.5403058
22.0,7151615.942,685148.259,0.6338308,0.00893009,0.84870416
22.0,7151615.942,690148.259,0.7980922,0.019351238,1.9494393
22.0,7151615.942,695148.259,0.41828784,0.0,4.481663
22.0,7151615.942,700148.259,0.20206717,0.0,3.8978918
22.0,7151615.942,705148.259,0.013727663,0.0,4.4195614
22.0,7156615.942,610148.259,1.170846,0.0,1.062465
22.0,7156615.942,615148.259,1.0672202,0.00047678468,0.7308548
22.0,7156615.942,620148.259,1.2657652,0.0021061408,0.35896996
22.0,7156615.942,625148.259,1.4152544,0.0053077163,0.1634988
22.0,7156615.942,630148.259,1.0765823,0.0003527765,0.45532462
22.0,7156615.942,635148.259,0.91025627,0.0139840245,0.49937686
22.0,7156615.942,640148.259,0.9921895,0.0010111827,0.5020652
22.0,7156615.942,645148.259,0.88163316,0.026967583,0.30877244
22.0,7156615.942,650148.259,0.9058097,0.009534251,0.35449615
22.0,7156615.942,655148.259,0.9543422,0.003046488,0.3265725
22.0,7156615.942,660148.259,0.85321945,0.00038391564,0.50803703
22.0,7156615.942,665148.259,0.6922229,0.011683188,0.5866597
22.0,7156615.942,670148.259,0.5344866,0.047614336,0.26592878
22.0,7156615.942,675148.259,0.64756113,0.010005359,0.5715892
22.0,7156615.942,680148.259,0.7288619,0.0040889387,0.48022783
22.0,7156615.942,685148.259,0.67336506,0.030636827,0.5931523
22.0,7156615.942,690148.259,0.7104098,0.0026471827,0.8733274
22.0,7156615.942,695148.259,0.4706239,0.00039659342,3.3237264
22.0,7156615.942,700148.259,0.08486242,0.0,4.04843
22.0,7156615.942,705148.259,0.022095317,0.0042205784,3.7707987
22.0,7161615.942,610148.259,1.0597585,0.0,0.7735564
22.0,7161615.942,615148.259,1.4019232,0.000103045466,0.4309798
22.0,7161615.942,620148.259,1.5542475,6.829432e-05,0.14513516
22.0,7161615.942,625148.259,1.1932949,0.0,0.24002406
22.0,7161615.942,630148.259,1.3518578,0.0,0.5481232
22.0,7161615.942,635148.259,0.92959553,0.00032692225,0.6354461
22.0,7161615.942,640148.259,1.0086386,0.00013535285,0.5220706
22.0,7161615.942,645148.259,1.0592319,0.0117770145,0.3928746
22.0,7161615.942,650148.259,0.86268884,0.012373745,0.35272163
22.0,7161615.942,655148.259,0.96259445,0.0023220943,0.35904017
22.0,7161615.942,660148.259,0.805164,0.003990547,0.4233106
22.0,7161615.942,665148.259,0.38615516,0.044319298,0.4235722
22.0,7161615.942,670148.259,0.07484895,0.10399922,0.10816587
22.0,7161615.942,675148.259,0.6564908,0.029401198,0.3091359
22.0,7161615.942,680148.259,0.77593064,0.02456157,0.2550602
22.0,7161615.942,685148.259,0.51546776,0.05313768,0.43566653
22.0,7161615.942,690148.259,0.86967087,0.0062358114,0.4924349
22.0,7161615.942,695148.259,0.6712629,0.0046878583,1.5053729
22.0,7161615.942,700148.259,0.47736183,0.00026226972,2.7849724
22.0,7161615.942,705148.259,0.19145115,0.0,3.3085139
22.0,7166615.942,610148.259,1.0477741,0.00018402154,0.37628642
22.0,7166615.942,615148.259,0.9247098,0.00021401828,0.40775412
22.0,7166615.942,620148.259,1.4108773,0.00019665362,0.22165316
22.0,7166615.942,625148.259,0.92310923,0.0024719946,0.44499514
22.0,7166615.942,630148.259,0.7284435,0.011035391,0.8534281
22.0,7166615.942,635148.259,0.67767864,0.058547568,0.58187133
22.0,7166615.942,640148.259,0.5552819,0.032797866,0.6029834
22.0,7166615.942,645148.259,0.7491413,0.010571144,0.42315838
22.0,7166615.942,650148.259,0.6564135,0.015164352,0.47719175
22.0,7166615.942,655148.259,0.69026715,0.010775593,0.49891162
22.0,7166615.942,660148.259,0.40295777,0.062257867,0.24572465
22.0,7166615.942,665148.259,0.23207223,0.087301865,0.27481344
22.0,7166615.942,670148.259,0.3584452,0.05099397,0.32459033
22.0,7166615.942,675148.259,0.4665188,0.04610448,0.3752113
22.0,7166615.942,680148.259,0.5286381,0.03161356,0.5038705
22.0,7166615.942,685148.259,0.44256163,0.057899658,0.5060792
22.0,7166615.942,690148.259,0.7973546,0.010973022,0.5466945
22.0,7166615.942,695148.259,0.680188,0.006928128,1.2138714
22.0,7166615.942,700148.259,0.42163396,0.00414057,2.4284418
22.0,7166615.942,705148.259,0.3278349,0.00017779888,2.8380885
22.0,7171615.942,610148.259,0.8153679,0.017955419,0.8148016
22.0,7171615.942,615148.259,1.4876375,0.0030423417,0.51898664
22.0,7171615.942,620148.259,1.0348719,0.003948967,0.25585255
22.0,7171615.942,625148.259,0.97309893,0.0040063756,0.29754356
22.0,7171615.942,630148.259,1.3696467,0.00057359756,0.7613711
22.0,7171615.942,635148.259,0.68074906,0.039430726,0.705635
22.0,7171615.942,640148.259,0.90684485,0.015400176,0.59272325
22.0,7171615.942,645148.259,0.86739236,0.00085540157,0.52921677
22.0,7171615.942,650148.259,0.83144146,0.001387606,0.46132493
22.0,7171615.942,655148.259,0.7350834,0.0038938331,0.4932723
22.0,7171615.942,660148.259,0.19297233,0.10643814,0.17684582
22.0,7171615.942,665148.259,0.07238195,0.115187444,0.16387258
22.0,7171615.942,670148.259,0.12015853,0.11593698,0.18275253
22.0,7171615.942,675148.259,0.21476842,0.097193785,0.22309327
22.0,7171615.942,680148.259,0.20181094,0.10061757,0.15844278
22.0,7171615.942,685148.259,0.29592758,0.08581251,0.093136065
22.0,7171615.942,690148.259,0.6889381,0.021113267,0.6409238
22.0,7171615.942,695148.259,0.5684305,0.025503583,1.1229479
22.0,7171615.942,700148.259,0.51859397,0.0023888906,2.0939987
22.0,7171615.942,705148.259,0.120685875,0.00021358515,3.6784222
22.0,7176615.942,610148.259,1.0281585,0.0061990754,0.41267353
22.0,7176615.942,615148.259,1.1140854,0.0005743446,0.21463703
22.0,7176615.942,620148.259,1.1334637,0.000293991,0.3319941
22.0,7176615.942,625148.259,1.0796862,0.00041409116,0.3511397
22.0,7176615.942,630148.259,0.8941594,0.000568265,0.30236152
22.0,7176615.942,635148.259,0.86989826,0.010721263,0.5197534
22.0,7176615.942,640148.259,0.9105952,0.00570461,0.694083
22.0,7176615.942,645148.259,0.76665676,0.009873995,0.7209139
22.0,7176615.942,650148.259,0.6076769,0.0037955341,0.4180767
22.0,7176615.942,655148.259,0.8893552,0.0007704817,0.43885237
22.0,7176615.942,660148.259,0.64731985,0.014760665,0.50500953
22.0,7176615.942,665148.259,0.21765302,0.088242024,0.20163025
22.0,7176615.942,670148.259,0.013182838,0.11003888,0.046656623
22.0,7176615.942,675148.259,0.006414148,0.0958754,0.010080293
22.0,7176615.942,680148.259,0.09624991,0.09429882,0.04541197
22.0,7176615.942,685148.259,0.14265727,0.101168536,0.11842967
22.0,7176615.942,690148.259,0.41108814,0.08202257,0.2611721
22.0,7176615.942,695148.259,0.60641557,0.012823173,0.55009544
22.0,7176615.942,700148.259,0.45280445,0.005390169,2.3750935
22.0,7176615.942,705148.259,0.055849545,0.0,4.7774353
22.0,7181615.942,610148.259,1.196417,0.0017304128,0.19628808
22.0,7181615.942,615148.259,1.1923953,0.0005403385,0.2717185
22.0,7181615.942,620148.259,1.2348243,0.0005184897,0.46193877
22.0,7181615.942,625148.259,0.89536965,0.0026703011,0.2260407
22.0,7181615.942,630148.259,0.7854386,0.012685539,0.39559612
22.0,7181615.942,635148.259,0.73052573,0.0093298815,0.733825
22.0,7181615.942,640148.259,0.7016664,0.028195707,0.71763825
22.0,7181615.942,645148.259,0.28495705,0.10955243,0.3434893
22.0,7181615.942,650148.259,0.42556584,0.06269483,0.47087985
22.0,7181615.942,655148.259,0.7653274,0.0034120933,0.6873759
22.0,7181615.942,660148.259,0.52841073,0.02639686,0.5369569
22.0,7181615.942,665148.259,0.15535852,0.11334999,0.21130192
22.0,7181615.942,670148.259,0.019196529,0.11552901,0.018586088
22.0,7181615.942,675148.259,0.0009393487,0.09891177,0.0034095165
22.0,7181615.942,680148.259,0.01635961,0.09757773,0.025068041
22.0,7181615.942,685148.259,0.14331408,0.08298952,0.080519386
22.0,7181615.942,690148.259,0.3838441,0.061654907,0.37510857
22.0,7181615.942,695148.259,0.596581,0.068687305,0.4994911
22.0,7181615.942,700148.259,0.22257377,0.0011646055,2.7862945
22.0,7181615.942,705148.259,0.0756343,0.0,4.9909816
22.0,7186615.942,610148.259,2.0229886,0.00035589575,0.30889794
22.0,7186615.942,615148.259,2.1023228,0.0024320597,0.36033568
22.0,7186615.942,620148.259,1.1877987,0.0059775473,0.18661423
22.0,7186615.942,625148.259,0.97166955,0.0019473437,0.18652207
22.0,7186615.942,630148.259,0.8318329,0.000642778,1.0989101
22.0,7186615.942,635148.259,0.69212455,0.0006929209,1.7706372
22.0,7186615.942,640148.259,0.6418066,0.009318926,1.2172353
22.0,7186615.942,645148.259,0.55503005,0.080899514,0.6537547
22.0,7186615.942,650148.259,0.6234711,0.07129528,0.39133498
22.0,7186615.942,655148.259,0.6871744,0.025291422,0.50834996
22.0,7186615.942,660148.259,0.6327529,0.02092989,0.48248124
22.0,7186615.942,665148.259,0.13693796,0.13735445,0.17604537
22.0,7186615.942,670148.259,0.08621845,0.15852818,0.13950521
22.0,7186615.942,675148.259,0.006963885,0.12151826,0.0069580483
22.0,7186615.942,680148.259,0.013240315,0.1118237,0.006126909
22.0,7186615.942,685148.259,0.21155134,0.090723194,0.13515155
22.0,7186615.942,690148.259,0.32317057,0.015943883,0.33615986
22.0,7186615.942,695148.259,0.48969054,0.057659417,0.57794785
22.0,7186615.942,700148.259,0.21618259,0.05208914,3.3772519
