,thetar3,thetas2,thetar1,thetas3,thetar2,thetas3_o,thetar3_o,thetas1_o,thetas1,thetas2_o,thetas1_f,thetar1_o,thetar2_f,thetas3_f,thetas2_f,thetar2_o,thetar3_f,thetar1_f
327,6366.86,99.5375,160.054,99.565,10487.3,99.5375,99.5375,99.5069,99.5375,98.6066,98.3978,99.5375,99.5375,99.5375,19.498,99.5375,99.5375,99.5375
328,40816.6,98.2387,158.788,98.2662,10485.8,98.2387,98.2387,98.2303,98.2387,97.3432,97.0933,98.2387,98.2387,98.2387,18.2032,98.2387,98.2387,98.2387
329,6366.81,99.1713,159.675,99.1989,10486.8,99.1713,99.1713,99.1155,99.1713,98.1922,98.0313,99.1713,99.1713,99.1713,19.133,99.1713,99.1713,99.1713
330,40815.2,96.7279,157.301,96.7556,10484.2,96.7279,96.7279,96.7389,96.7279,95.8678,95.578,96.7279,96.7279,96.7279,16.7038,96.7279,96.7279,96.7279
331,6383.48,115.304,175.405,115.332,10502.7,115.304,115.304,114.816,115.304,113.578,114.197,115.304,115.304,115.304,35.1964,115.304,115.304,115.304
332,40829.5,113.879,174.096,113.907,10501.4,113.879,113.879,113.529,113.879,112.384,112.764,113.879,113.879,113.879,33.7911,113.879,113.879,113.879
333,6367.72,104.647,165.122,104.675,10491.9,104.647,104.647,104.571,104.647,103.63,103.504,104.647,104.647,104.647,24.5975,104.647,104.647,104.647
334,40815.5,100.03,160.614,100.058,10487.3,100.03,100.03,100.063,100.03,99.2085,98.873,100.03,100.03,100.03,19.9984,100.03,100.03,100.03
335,6363.35,97.7022,158.308,97.7303,10485.2,97.7022,97.7022,97.7564,97.7022,96.9164,96.5451,97.7022,97.7022,97.7022,17.6753,97.7022,97.7022,97.7022
336,40813.9,96.2216,156.849,96.2498,10483.7,96.2216,96.2216,96.2908,96.2216,95.4657,95.0646,96.2216,96.2216,96.2216,16.202,96.2216,96.2216,96.2216
337,6362.44,95.0548,155.683,95.083,10482.5,95.0548,95.0548,95.1198,95.0548,94.2941,93.898,95.0548,95.0548,95.0548,15.0381,95.0548,95.0548,95.0548
338,40834.6,114.826,174.923,114.854,10502.5,114.826,114.826,114.355,114.826,113.144,113.723,114.826,114.826,114.826,34.7219,114.826,114.826,114.826
339,6368.73,105.038,165.521,105.067,10492.3,105.038,105.038,104.954,105.038,104.014,103.9,105.038,105.038,105.038,24.9998,105.038,105.038,105.038
340,40822.7,105.915,166.35,105.943,10493.7,105.915,105.915,105.796,105.915,104.823,104.787,105.915,105.915,105.915,25.8598,105.915,105.915,105.915
341,6365.4,100.614,161.201,100.643,10488.1,100.614,100.614,100.64,100.614,99.7779,99.4682,100.614,100.614,100.614,20.5853,100.614,100.614,100.614
342,40816.7,99.2509,159.812,99.2795,10486.9,99.2509,99.2509,99.2509,99.2509,98.3684,98.1093,99.2509,99.2509,99.2509,19.2171,99.2509,99.2509,99.2509
343,6363.63,97.3326,157.939,97.3613,10484.8,97.3326,97.3326,97.3722,97.3326,96.5245,96.1817,97.3326,97.3326,97.3326,17.3097,97.3326,97.3326,97.3326
344,40817.0,98.3608,158.905,98.3895,10486.1,98.3608,98.3608,98.3363,98.3608,97.4374,97.2186,98.3608,98.3608,98.3608,18.3273,98.3608,98.3608,98.3608
345,6363.92,96.7939,157.392,96.8228,10484.3,96.7939,96.7939,96.8218,96.7939,95.9596,95.6433,96.7939,96.7939,96.7939,16.7711,96.7939,96.7939,96.7939
346,40813.8,94.9812,155.622,95.0102,10482.4,94.9812,94.9812,95.0462,94.9812,94.2159,93.8217,94.9812,94.9812,94.9812,14.9667,94.9812,94.9812,94.9812
347,6365.63,96.6224,157.18,96.6515,10484.4,96.6224,96.6224,96.6076,96.6224,95.714,95.4769,96.6224,96.6224,96.6224,16.5928,96.6224,96.6224,96.6224
348,40817.2,97.2364,157.775,97.2655,10484.9,97.2364,97.2364,97.1995,97.2364,96.29,96.0917,97.2364,97.2364,97.2364,17.2043,97.2364,97.2364,97.2364
349,6363.61,95.4177,156.001,95.4469,10482.7,95.4177,95.4177,95.4207,95.4177,94.5483,94.2593,95.4177,95.4177,95.4177,15.3962,95.4177,95.4177,95.4177
350,40814.4,94.2279,154.802,94.2571,10481.5,94.2279,94.2279,94.2237,94.2279,93.3466,93.0679,94.2279,94.2279,94.2279,14.2042,94.2279,94.2279,94.2279
351,6363.71,94.2699,154.823,94.2992,10481.7,94.2699,94.2699,94.2462,94.2699,93.352,93.1145,94.2699,94.2699,94.2699,14.2431,94.2699,94.2699,94.2699
352,40814.7,93.9862,154.533,94.0156,10481.4,93.9862,93.9862,93.9548,93.9862,93.0561,92.83,93.9862,93.9862,93.9862,13.9588,93.9862,93.9862,93.9862
353,6364.26,94.5931,155.111,94.6226,10482.0,94.5931,94.5931,94.5327,94.5931,93.6124,93.4408,94.5931,94.5931,94.5931,14.5617,94.5931,94.5931,94.5931
354,40818.5,97.5123,157.958,97.5419,10485.1,97.5123,97.5123,97.3808,97.5123,96.4073,96.3689,97.5123,97.5123,97.5123,17.4668,97.5123,97.5123,97.5123
355,6371.5,102.327,162.687,102.357,10490.1,102.327,102.327,102.118,102.327,101.089,101.196,102.327,102.327,102.327,22.2633,102.327,102.327,102.327
356,40817.9,99.1532,159.615,99.1829,10486.4,99.1532,99.1532,99.0508,99.1532,98.1018,98.0039,99.1532,99.1532,99.1532,19.1067,99.1532,99.1532,99.1532
357,6364.32,96.7599,157.276,96.7897,10483.8,96.7599,96.7599,96.7137,96.7599,95.8136,95.5967,96.7599,96.7599,96.7599,16.721,96.7599,96.7599,96.7599
358,40814.7,95.424,155.955,95.4539,10482.5,95.424,95.424,95.3916,95.424,94.5072,94.2553,95.424,95.424,95.424,15.388,95.424,95.424,95.424
359,6363.39,94.8732,155.391,94.9032,10481.9,94.8732,94.8732,94.8285,94.8732,93.9409,93.7018,94.8732,94.8732,94.8732,14.836,94.8732,94.8732,94.8732
360,40815.4,95.3469,155.812,95.377,10482.4,95.3469,95.3469,95.2535,95.3469,94.3347,94.178,95.3469,95.3469,95.3469,15.3017,95.3469,95.3469,95.3469
361,6378.13,109.069,169.168,109.1,10496.6,109.069,109.069,108.636,109.069,107.488,107.946,109.069,109.069,109.069,28.9581,109.069,109.069,109.069
362,40820.8,104.351,164.695,104.382,10491.3,104.351,104.351,104.148,104.351,103.146,103.2,104.351,104.351,104.351,24.2799,104.351,104.351,104.351
363,6366.96,101.681,162.089,101.711,10488.7,101.681,101.681,101.541,101.681,100.581,100.52,101.681,101.681,101.681,21.615,101.681,101.681,101.681
364,40816.7,100.196,160.639,100.227,10487.2,100.196,100.196,100.091,100.196,99.1555,99.0289,100.196,100.196,100.196,20.1354,100.196,100.196,100.196
365,6401.86,137.617,197.065,137.647,10523.3,137.617,137.617,136.529,137.617,134.988,136.479,137.617,137.617,137.617,57.3643,137.617,137.617,137.617
366,40826.3,117.984,178.186,118.015,10504.3,117.984,117.984,117.656,117.984,116.576,116.811,117.984,117.984,117.984,37.8614,117.984,117.984,117.984
367,6382.65,123.771,183.798,123.801,10511.0,123.771,123.771,123.296,123.771,122.116,122.636,123.771,123.771,123.771,43.5998,123.771,123.771,123.771
368,40826.9,118.84,179.094,118.87,10506.0,118.84,118.84,118.585,118.84,117.544,117.688,118.84,118.84,118.84,38.7105,118.84,118.84,118.84
369,6367.21,110.892,171.452,110.923,10497.8,110.892,110.892,110.906,110.892,110.034,109.709,110.892,110.892,110.892,30.8233,110.892,110.892,110.892
370,40820.4,110.583,171.127,110.614,10498.1,110.583,110.583,110.569,110.583,109.672,109.415,110.583,110.583,110.583,30.5179,110.583,110.583,110.583
371,6365.37,106.758,167.423,106.789,10494.1,106.758,106.758,106.863,106.758,106.047,105.575,106.758,106.758,106.758,26.7166,106.758,106.758,106.758
372,40833.8,122.186,182.442,122.217,10509.9,122.186,122.186,121.887,122.186,120.806,121.063,122.186,122.186,122.186,42.0578,122.186,122.186,122.186
373,6369.2,112.321,172.905,112.352,10499.5,112.321,112.321,112.349,112.321,111.482,111.153,112.321,112.321,112.321,32.2638,112.321,112.321,112.321
374,40816.5,106.975,167.647,107.006,10494.1,106.975,106.975,107.089,106.975,106.287,105.786,106.975,106.975,106.975,26.9519,106.975,106.975,106.975
375,6368.51,107.994,168.565,108.026,10495.8,107.994,107.994,108.021,107.994,107.162,106.826,107.994,107.994,107.994,27.965,107.994,107.994,107.994
376,40876.6,167.787,226.867,167.818,10552.3,167.787,167.787,166.254,167.787,164.453,166.634,167.787,167.787,167.787,87.4598,167.787,167.787,167.787
377,6389.44,140.283,200.326,140.314,10527.3,140.283,140.283,139.794,140.283,138.6,139.141,140.283,140.283,140.283,60.1227,140.283,140.283,140.283
378,40825.3,124.268,184.731,124.3,10511.6,124.268,124.268,124.21,124.268,123.283,123.106,124.268,124.268,124.268,44.1895,124.268,124.268,124.268
379,6391.38,139.793,199.872,139.825,10527.1,139.793,139.793,139.345,139.793,138.178,138.673,139.793,139.793,139.793,59.6255,139.793,139.793,139.793
380,40852.4,152.647,212.504,152.678,10539.4,152.647,152.647,151.972,152.647,150.666,151.537,152.647,152.647,152.647,72.429,152.647,152.647,152.647
381,6373.41,128.262,188.846,128.294,10515.3,128.262,128.262,128.317,128.262,127.464,127.095,128.262,128.262,128.262,48.2037,128.262,128.262,128.262
382,40817.9,118.395,179.176,118.427,10505.8,118.395,118.395,118.637,118.395,117.908,117.204,118.395,118.395,118.395,38.3868,118.395,118.395,118.395
383,6364.43,113.343,174.21,113.374,10500.9,113.343,113.343,113.648,113.343,112.961,112.149,113.343,113.343,113.343,33.3694,113.343,113.343,113.343
384,40814.2,109.792,170.699,109.824,10497.3,109.792,109.792,110.129,109.792,109.47,108.582,109.792,109.792,109.792,29.8309,109.792,109.792,109.792
385,6364.51,108.624,169.477,108.656,10496.5,108.624,108.624,108.905,108.624,108.207,107.431,108.624,108.624,108.624,28.6602,108.624,108.624,108.624
386,40815.4,107.184,168.012,107.216,10494.9,107.184,107.184,107.443,107.184,106.733,105.986,107.184,107.184,107.184,27.2196,107.184,107.184,107.184
387,6363.02,105.143,165.978,105.175,10492.5,105.143,105.143,105.4,105.143,104.696,103.933,105.143,105.143,105.143,25.1881,105.143,105.143,105.143
388,40817.8,106.493,167.207,106.525,10494.4,106.493,106.493,106.645,106.493,105.875,105.305,106.493,106.493,106.493,26.5138,106.493,106.493,106.493
389,6364.73,104.748,165.486,104.781,10492.2,104.748,104.748,104.912,104.748,104.147,103.553,104.748,104.748,104.748,24.7777,104.748,104.748,104.748
390,40815.2,103.106,163.841,103.139,10490.5,103.106,103.106,103.261,103.106,102.487,101.904,103.106,103.106,103.106,23.1316,103.106,103.106,103.106
391,6362.83,101.305,162.063,101.337,10488.4,101.305,101.305,101.468,101.305,100.703,100.09,101.305,101.305,101.305,21.3372,101.305,101.305,101.305
392,40813.6,99.7281,160.473,99.7606,10486.7,99.7281,99.7281,99.8758,99.7281,99.1053,98.504,99.7281,99.7281,99.7281,19.7562,99.7281,99.7281,99.7281
393,6365.07,100.61,161.264,100.642,10488.1,100.61,100.61,100.681,100.61,99.8619,99.4099,100.61,100.61,100.61,20.6217,100.61,100.61,100.61
394,40814.5,99.3353,160.022,99.368,10486.3,99.3353,99.3353,99.4306,99.3353,98.6252,98.1184,99.3353,99.3353,99.3353,19.3521,99.3353,99.3353,99.3353
395,6362.67,97.8801,158.572,97.9128,10484.7,97.8801,97.8801,97.9704,97.8801,97.164,96.6569,97.8801,97.8801,97.8801,17.8986,97.8801,97.8801,97.8801
396,40813.7,96.8632,157.535,96.896,10483.7,96.8632,96.8632,96.9371,96.8632,96.123,95.6381,96.8632,96.8632,96.8632,16.876,96.8632,96.8632,96.8632
397,6362.42,96.0009,156.663,96.0338,10482.8,96.0009,96.0009,96.0608,96.0009,95.2396,94.7761,96.0009,96.0009,96.0009,16.0132,96.0009,96.0009,96.0009
398,40814.4,95.7959,156.412,95.8288,10482.8,95.7959,95.7959,95.8205,95.7959,94.9748,94.5809,95.7959,95.7959,95.7959,15.7964,95.7959,95.7959,95.7959
399,6369.64,101.279,161.752,101.312,10489.0,101.279,101.279,101.176,101.279,100.25,100.102,101.279,101.279,101.279,21.2517,101.279,101.279,101.279
400,40816.2,98.7444,159.324,98.7775,10485.6,98.7444,98.7444,98.7271,98.7444,97.8462,97.5413,98.7444,98.7444,98.7444,18.7369,98.7444,98.7444,98.7444
401,6363.41,96.7741,157.384,96.8072,10483.4,96.7741,96.7741,96.7793,96.7741,95.9152,95.554,96.7741,96.7741,96.7741,16.7686,96.7741,96.7741,96.7741
402,40814.0,95.5143,156.13,95.5475,10482.1,95.5143,95.5143,95.5209,95.5143,94.6606,94.2901,95.5143,95.5143,95.5143,15.51,95.5143,95.5143,95.5143
403,6371.47,102.33,162.732,102.363,10490.0,102.33,102.33,102.157,102.33,101.194,101.155,102.33,102.33,102.33,22.2856,102.33,102.33,102.33
404,40816.5,98.9066,159.471,98.94,10485.5,98.9066,98.9066,98.8627,98.9066,97.9682,97.6992,98.9066,98.9066,98.9066,18.8936,98.9066,98.9066,98.9066
405,6363.23,96.1197,156.742,96.1532,10482.7,96.1197,96.1197,96.1151,96.1197,95.2352,94.8984,96.1197,96.1197,96.1197,16.1137,96.1197,96.1197,96.1197
406,40813.6,94.462,155.108,94.4955,10481.1,94.462,94.462,94.4702,94.462,93.596,93.2453,94.462,94.462,94.462,14.4617,94.462,94.462,94.462
407,6362.17,93.3114,153.964,93.345,10480.1,93.3114,93.3114,93.3242,93.3114,92.4484,92.0953,93.3114,93.3114,93.3114,13.3091,93.3114,93.3114,93.3114
408,40823.6,101.669,162.082,101.703,10489.6,101.669,101.669,101.475,101.669,100.473,100.525,101.669,101.669,101.669,21.6183,101.669,101.669,101.669
409,6395.88,128.564,188.443,128.598,10515.0,128.564,128.564,127.78,128.564,126.466,127.429,128.564,128.564,128.564,48.4016,128.564,128.564,128.564
410,40830.2,116.022,176.324,116.056,10503.5,116.022,116.022,115.709,116.022,114.629,114.885,116.022,116.022,116.022,35.9313,116.022,116.022,116.022
411,6379.91,116.702,176.993,116.736,10504.4,116.702,116.702,116.394,116.702,115.318,115.579,116.702,116.702,116.702,36.5914,116.702,116.702,116.702
412,40830.3,116.628,176.955,116.662,10504.3,116.628,116.628,116.353,116.628,115.287,115.507,116.628,116.628,116.628,36.5172,116.628,116.628,116.628
413,6378.69,117.087,177.437,117.122,10504.9,117.087,117.087,116.832,117.087,115.771,115.971,117.087,117.087,117.087,36.9785,117.087,117.087,117.087
414,40819.5,107.729,168.332,107.763,10495.1,107.729,107.729,107.72,107.729,106.798,106.58,107.729,107.729,107.729,27.6758,107.729,107.729,107.729
415,6364.68,102.598,163.329,102.632,10490.2,102.598,102.598,102.704,102.598,101.845,101.438,102.598,102.598,102.598,22.577,102.598,102.598,102.598
416,40814.6,99.486,160.262,99.5203,10487.3,99.486,99.486,99.6282,99.486,98.7903,98.3313,99.486,99.486,99.486,19.4818,99.486,99.486,99.486
417,6368.79,102.726,163.368,102.76,10491.2,102.726,102.726,102.743,102.726,101.83,101.605,102.726,102.726,102.726,22.6935,102.726,102.726,102.726
418,40822.2,105.173,165.776,105.207,10493.6,105.173,105.173,105.158,105.173,104.226,104.056,105.173,105.173,105.173,25.1342,105.173,105.173,105.173
419,6369.1,103.761,164.387,103.795,10491.9,103.761,103.761,103.77,103.761,102.852,102.638,103.761,103.761,103.761,23.7319,103.761,103.761,103.761
420,40817.3,100.506,161.187,100.541,10488.5,100.506,100.506,100.567,100.506,99.6786,99.3733,100.506,100.506,100.506,20.4918,100.506,100.506,100.506
421,6364.3,97.9376,158.651,97.9722,10485.9,97.9376,97.9376,98.0287,97.9376,97.1567,96.7992,97.9376,97.9376,97.9376,17.9315,97.9376,97.9376,97.9376
422,40836.4,118.232,178.437,118.266,10505.6,118.232,118.232,117.807,118.232,116.684,117.115,118.232,118.232,118.232,38.1139,118.232,118.232,118.232
423,6376.33,112.823,173.248,112.858,10500.8,112.823,112.823,112.64,112.823,111.625,111.711,112.823,112.823,112.823,32.7535,112.823,112.823,112.823
424,40818.6,104.076,164.697,104.111,10491.8,104.076,104.076,104.096,104.076,103.195,102.945,104.076,104.076,104.076,24.0467,104.076,104.076,104.076
425,6364.47,99.6154,160.317,99.6503,10487.5,99.6154,99.6154,99.7053,99.6154,98.8423,98.4792,99.6154,99.6154,99.6154,19.6037,99.6154,99.6154,99.6154
426,40814.6,96.9894,157.721,97.0244,10485.0,96.9894,96.9894,97.1049,96.9894,96.2515,95.8542,96.9894,96.9894,96.9894,16.9855,96.9894,96.9894,96.9894
427,6379.39,111.94,172.29,111.975,10499.8,111.94,111.94,111.667,111.94,110.616,110.832,111.94,111.94,111.94,31.8573,111.94,111.94,111.94
428,40829.2,112.974,173.369,113.009,10501.0,112.974,112.974,112.768,112.974,111.746,111.87,112.974,112.974,112.974,32.8928,112.974,112.974,112.974
429,6367.99,104.309,164.899,104.344,10491.9,104.309,104.309,104.293,104.309,103.374,103.18,104.309,104.309,104.309,24.2703,104.309,104.309,104.309
430,40819.9,103.17,163.744,103.206,10491.3,103.17,103.17,103.148,103.17,102.221,102.052,103.17,103.17,103.17,23.1278,103.17,103.17,103.17
431,6372.11,106.279,166.797,106.314,10494.6,106.279,106.279,106.203,106.279,105.244,105.172,106.279,106.279,106.279,26.2259,106.279,106.279,106.279
432,40841.2,124.919,185.027,124.954,10512.5,124.919,124.919,124.416,124.919,123.251,123.829,124.919,124.919,124.919,44.7825,124.919,124.919,124.919
433,6370.32,109.589,170.13,109.624,10496.8,109.589,109.589,109.527,109.589,108.593,108.452,109.589,109.589,109.589,29.5366,109.589,109.589,109.589
434,40840.0,125.959,186.042,125.994,10513.4,125.959,125.959,125.436,125.959,124.271,124.86,125.959,125.959,125.959,45.7984,125.959,125.959,125.959
435,6385.68,126.277,186.453,126.313,10514.0,126.277,126.277,125.864,126.277,124.743,125.187,126.277,126.277,126.277,46.1334,126.277,126.277,126.277
436,40854.8,146.308,206.039,146.344,10532.9,146.308,146.308,145.44,146.308,144.11,145.217,146.308,146.308,146.308,66.0702,146.308,146.308,146.308
437,6374.3,121.204,181.673,121.24,10508.5,121.204,121.204,121.102,121.204,120.14,120.085,121.204,121.204,121.204,41.1111,121.204,121.204,121.204
438,40819.4,112.404,173.06,112.439,10500.2,112.404,112.404,112.488,112.404,111.617,111.278,112.404,112.404,112.404,32.3519,112.404,112.404,112.404
439,6364.71,107.228,168.016,107.264,10495.2,107.228,107.228,107.431,107.228,106.62,106.096,107.228,107.228,107.228,27.2135,107.228,107.228,107.228
440,40817.5,106.541,167.287,106.577,10494.8,106.541,106.541,106.7,106.541,105.865,105.417,106.541,106.541,106.541,26.5241,106.541,106.541,106.541
441,6373.45,112.621,173.195,112.657,10501.2,112.621,112.621,112.616,112.621,111.699,111.517,112.621,112.621,112.621,32.5762,112.621,112.621,112.621
442,40821.7,110.394,171.054,110.43,10498.7,110.394,110.394,110.458,110.394,109.569,109.283,110.394,110.394,110.394,30.3715,110.394,110.394,110.394
443,6373.92,113.081,173.652,113.117,10501.5,113.081,113.081,113.053,113.081,112.118,111.977,113.081,113.081,113.081,33.0387,113.081,113.081,113.081
444,40827.6,115.693,176.211,115.729,10504.0,115.693,115.693,115.61,115.693,114.646,114.594,115.693,115.693,115.693,35.6434,115.693,115.693,115.693
445,6367.12,107.274,168.002,107.311,10495.3,107.274,107.274,107.397,107.274,106.537,106.156,107.274,107.274,107.274,27.2658,107.274,107.274,107.274
446,40815.5,102.676,163.472,102.713,10490.8,102.676,102.676,102.859,102.676,102.036,101.549,102.676,102.676,102.676,22.6855,102.676,102.676,102.676
447,6363.08,99.7553,160.58,99.7918,10487.9,99.7553,99.7553,99.9573,99.7553,99.1467,98.6259,99.7553,99.7553,99.7553,19.7762,99.7553,99.7553,99.7553
448,40813.9,97.6223,158.438,97.6589,10485.8,97.6223,97.6223,97.8155,97.6223,96.9982,96.4944,97.6223,97.6223,97.6223,17.644,97.6223,97.6223,97.6223
449,6362.28,96.0846,156.895,96.1213,10484.2,96.0846,96.0846,96.2685,96.0846,95.4465,94.9559,96.0846,96.0846,96.0846,16.1081,96.0846,96.0846,96.0846
450,40813.4,94.7456,155.544,94.7823,10482.9,94.7456,94.7456,94.9157,94.7456,94.0876,93.6162,94.7456,94.7456,94.7456,14.7688,94.7456,94.7456,94.7456
451,6361.95,93.571,154.354,93.6078,10481.6,93.571,93.571,93.7227,93.571,92.8893,92.4399,93.571,93.571,93.571,13.5932,93.571,93.571,93.571
452,40813.1,92.4857,153.248,92.5226,10480.5,92.4857,92.4857,92.6158,92.4857,91.7756,91.3533,92.4857,92.4857,92.4857,12.5053,92.4857,92.4857,92.4857
453,6371.08,100.242,160.78,100.279,10488.7,100.242,100.242,100.158,100.242,99.2047,99.1374,100.242,100.242,100.242,20.2102,100.242,100.242,100.242
454,40820.8,100.69,161.257,100.727,10488.8,100.69,100.69,100.631,100.69,99.6872,99.5785,100.69,100.69,100.69,20.6679,100.69,100.69,100.69
455,6365.05,96.6021,157.253,96.6392,10484.5,96.6021,96.6021,96.6297,96.6021,95.733,95.4788,96.6021,96.6021,96.6021,16.593,96.6021,96.6021,96.6021
456,40817.9,96.7964,157.392,96.8336,10485.1,96.7964,96.7964,96.7786,96.7964,95.8539,95.6868,96.7964,96.7964,96.7964,16.7735,96.7964,96.7964,96.7964
457,6381.69,112.275,172.548,112.312,10500.1,112.275,112.275,111.938,112.275,110.868,111.179,112.275,112.275,112.275,32.1782,112.275,112.275,112.275
458,40823.5,105.502,165.981,105.54,10493.5,105.502,105.502,105.37,105.502,104.388,104.397,105.502,105.502,105.502,25.4472,105.502,105.502,105.502
459,6366.25,99.3025,159.905,99.3399,10487.2,99.3025,99.3025,99.2967,99.3025,98.3785,98.1868,99.3025,99.3025,99.3025,19.2707,99.3025,99.3025,99.3025
460,40815.6,96.1755,156.824,96.2129,10484.2,96.1755,96.1755,96.2125,96.1755,95.3168,95.0565,96.1755,96.1755,96.1755,16.1531,96.1755,96.1755,96.1755
461,6363.42,94.2815,154.949,94.3191,10482.4,94.2815,94.2815,94.3363,94.2815,93.4498,93.1623,94.2815,94.2815,94.2815,14.2646,94.2815,94.2815,94.2815
462,40814.4,92.9512,153.621,92.9888,10481.1,92.9512,92.9512,93.0119,92.9512,92.1257,91.8349,92.9512,92.9512,92.9512,12.936,92.9512,92.9512,92.9512
463,6371.09,100.095,160.573,100.132,10488.4,100.095,100.095,99.9685,100.095,98.988,98.9991,100.095,100.095,100.095,20.0345,100.095,100.095,100.095
464,40816.9,96.4153,157.039,96.453,10484.5,96.4153,96.4153,96.4268,96.4153,95.5152,95.3039,96.4153,96.4153,96.4153,16.3909,96.4153,96.4153,96.4153
465,6363.88,93.6748,154.325,93.7125,10481.7,93.6748,93.6748,93.7128,93.6748,92.8182,92.5583,93.6748,93.6748,93.6748,13.656,93.6748,93.6748,93.6748
466,40840.1,118.453,178.509,118.491,10505.6,118.453,118.453,117.877,118.453,116.714,117.344,118.453,118.453,118.453,38.2883,118.453,118.453,118.453
467,6370.71,105.006,165.499,105.044,10492.7,105.006,105.006,104.885,105.006,103.917,103.891,105.006,105.006,105.006,24.9473,105.006,105.006,105.006
468,40817.2,98.6985,159.3,98.7365,10486.6,98.6985,98.6985,98.6942,98.6985,97.779,97.5806,98.6985,98.6985,98.6985,18.661,98.6985,98.6985,98.6985
469,6383.01,114.777,175.035,114.815,10502.6,114.777,114.777,114.45,114.777,113.396,113.677,114.777,114.777,114.777,34.6653,114.777,114.777,114.777
470,40820.5,103.604,164.156,103.642,10491.5,103.604,103.604,103.55,103.604,102.605,102.492,103.604,103.604,103.604,23.5517,103.604,103.604,103.604
471,6365.47,98.7023,159.328,98.7405,10486.7,98.7023,98.7023,98.7169,98.7023,97.8024,97.5845,98.7023,98.7023,98.7023,18.6632,98.7023,98.7023,98.7023
472,40816.1,97.0396,157.662,97.0779,10485.1,97.0396,97.0396,97.0471,97.0396,96.1269,95.9235,97.0396,97.0396,97.0396,16.999,97.0396,97.0396,97.0396
473,6368.03,99.6317,160.189,99.67,10487.9,99.6317,99.6317,99.5769,99.6317,98.6264,98.5239,99.6317,99.6317,99.6317,19.5766,99.6317,99.6317,99.6317
474,40816.1,96.8291,157.487,96.8675,10484.9,96.8291,96.8291,96.871,96.8291,95.9674,95.7154,96.8291,96.8291,96.8291,16.8039,96.8291,96.8291,96.8291
475,6363.55,94.5494,155.235,94.5879,10482.7,94.5494,94.5494,94.6178,94.5494,93.7301,93.4335,94.5494,94.5494,94.5494,14.5344,94.5494,94.5494,94.5494
476,40814.5,93.1057,153.783,93.1443,10481.3,93.1057,93.1057,93.1672,93.1057,92.2735,91.9924,93.1057,93.1057,93.1057,13.0903,93.1057,93.1057,93.1057
477,6363.26,92.5246,153.195,92.5632,10480.8,92.5246,92.5246,92.5784,92.5246,91.6797,91.4123,92.5246,92.5246,92.5246,12.5089,92.5246,92.5246,92.5246
478,40814.0,91.5747,152.262,91.6134,10479.7,91.5747,91.5747,91.6389,91.5747,90.7466,90.4599,91.5747,91.5747,91.5747,11.5645,91.5747,91.5747,91.5747
479,6362.53,90.5844,151.271,90.6232,10478.7,90.5844,90.5844,90.6447,90.5844,89.7521,89.4686,90.5844,90.5844,90.5844,10.5754,90.5844,90.5844,90.5844
480,40813.2,89.7422,150.425,89.7811,10477.5,89.7422,89.7422,89.7907,89.7422,88.9026,88.6124,89.7422,89.7422,89.7422,9.73427,89.7422,89.7422,89.7422
481,6361.89,88.9994,149.673,89.0383,10476.7,88.9994,88.9994,89.0363,88.9994,88.1446,87.8666,88.9994,88.9994,88.9994,8.9905,88.9994,88.9994,88.9994
482,40814.2,89.4512,150.089,89.4902,10477.2,89.4512,89.4512,89.4538,89.4512,88.5448,88.3222,89.4512,89.4512,89.4512,9.43403,89.4512,89.4512,89.4512
483,6362.27,88.9663,149.621,89.0054,10476.6,88.9663,88.9663,88.977,88.9663,88.0718,87.8319,88.9663,88.9663,88.9663,8.95302,88.9663,88.9663,88.9663
484,40813.3,88.3027,148.957,88.3418,10475.9,88.3027,88.3027,88.3115,88.3027,87.4074,87.1666,88.3027,88.3027,88.3027,8.29056,88.3027,88.3027,88.3027
485,6362.07,87.8429,148.478,87.8821,10475.4,87.8429,87.8429,87.8367,87.8429,86.924,86.7073,87.8429,87.8429,87.8429,7.82711,87.8429,87.8429,87.8429
486,40813.1,87.525,148.166,87.5643,10475.0,87.525,87.525,87.5212,87.525,86.6104,86.3857,87.525,87.525,87.525,7.51034,87.525,87.525,87.525
487,6361.74,87.0671,147.704,87.1064,10474.5,87.0671,87.0671,87.0578,87.0671,86.1481,85.9263,87.0671,87.0671,87.0671,7.05298,87.0671,87.0671,87.0671
488,40812.9,86.592,147.22,86.6314,10474.0,86.592,86.592,86.5739,86.592,85.6631,85.4503,86.592,86.592,86.592,6.57631,86.592,86.592,86.592
489,6361.67,86.1886,146.809,86.2281,10473.6,86.1886,86.1886,86.1621,86.1886,85.2493,85.0466,86.1886,86.1886,86.1886,6.17124,86.1886,86.1886,86.1886
490,40812.9,85.8597,146.474,85.8993,10473.3,85.8597,85.8597,85.8264,85.8597,84.9116,84.7174,85.8597,85.8597,85.8597,5.84111,85.8597,85.8597,85.8597
491,6361.63,85.564,146.172,85.6036,10473.0,85.564,85.564,85.5237,85.564,84.6069,84.4212,85.564,85.564,85.564,5.54387,85.564,85.564,85.564
492,40812.9,85.3091,145.912,85.3488,10472.7,85.3091,85.3091,85.2641,85.3091,84.3439,84.1668,85.3091,85.3091,85.3091,5.28755,85.3091,85.3091,85.3091
493,6361.6,85.1252,145.726,85.1649,10472.5,85.1252,85.1252,85.0761,85.1252,84.1547,83.9821,85.1252,85.1252,85.1252,5.10305,85.1252,85.1252,85.1252
