,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o
49,108.529,108.53,108.529,108.529,108.53,110.853,108.53,108.53,108.529,108.53,108.53,108.53,108.541,108.53,108.53,108.53,108.53,108.53,108.53,108.53,108.53,108.534,108.529,108.53,108.53,108.53,108.53,108.528,108.53,108.53,108.53,109.84,6.20938,111.71,109.75,108.634,109.638,109.057,108.53,108.53,108.53,108.53,108.53,112.612,108.528,7053.57,108.53,108.53,108.53,108.53
50,128.413,128.412,128.412,128.413,128.412,126.033,128.412,128.411,128.412,128.412,128.412,128.412,128.425,128.412,128.412,128.412,128.412,128.412,128.412,128.412,128.412,128.417,128.412,128.412,128.412,128.412,128.412,128.411,128.412,128.412,128.412,127.714,6.40259,147.987,129.6,128.517,129.504,128.941,128.412,128.412,128.412,128.412,128.412,139.383,128.41,20429.5,128.412,128.412,128.412,128.412
51,114.497,114.497,114.497,114.497,114.497,116.639,114.497,114.498,114.497,114.497,114.497,114.497,114.509,114.497,114.497,114.497,114.497,114.497,114.497,114.497,114.497,114.502,114.497,114.497,114.497,114.497,114.497,114.496,114.497,114.497,114.497,115.376,6.36749,118.866,115.756,114.61,115.645,115.028,114.497,114.497,114.497,114.497,114.497,118.125,114.496,7081.87,114.497,114.497,114.497,114.497
52,128.913,128.912,128.912,128.913,128.912,127.455,128.912,128.911,128.912,128.912,128.912,128.912,128.924,128.912,128.912,128.912,128.912,128.912,128.912,128.912,128.912,128.917,128.911,128.912,128.912,128.912,128.912,128.91,128.912,128.912,128.912,128.73,6.23419,142.296,130.14,129.025,130.037,129.443,128.912,128.912,128.912,128.912,128.912,137.516,128.91,20433.1,128.912,128.912,128.912,128.912
53,108.309,108.31,108.31,108.309,108.31,111.456,108.31,108.311,108.31,108.31,108.31,108.31,108.32,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.314,108.31,108.31,108.31,108.31,108.31,108.309,108.31,108.31,108.31,109.307,6.1265,111.227,109.578,108.428,109.481,108.843,108.31,108.31,108.31,108.31,108.31,107.173,108.309,7049.39,108.31,108.31,108.31,108.31
54,95.9951,95.9958,95.9957,95.9952,95.9958,98.4452,95.9958,95.9966,95.9956,95.9958,95.9958,95.9958,96.003,95.9958,95.9958,95.9958,95.9958,95.9958,95.9958,95.9958,95.9958,95.9994,95.9954,95.9958,95.9958,95.9958,95.9958,95.9945,95.9958,95.9958,95.9958,96.9342,5.36849,96.924,97.195,96.1079,97.1086,96.53,95.9958,95.9958,95.9958,95.9958,95.9958,91.0336,95.9942,20389.4,95.9958,95.9958,95.9958,95.9958
55,89.0377,89.0381,89.038,89.0378,89.0381,90.6373,89.0381,89.0386,89.038,89.0381,89.0381,89.0381,89.0436,89.0381,89.0381,89.0381,89.0381,89.0381,89.0381,89.0381,89.0381,89.0413,89.0377,89.0381,89.0381,89.0381,89.0381,89.0369,89.0381,89.0381,89.0381,89.9884,5.13803,89.4179,90.177,89.1447,90.0994,89.5734,89.0381,89.0381,89.0381,89.0381,89.0381,82.2579,89.0366,7052.07,89.0381,89.0381,89.0381,89.0381
56,120.653,120.651,120.652,120.653,120.651,115.443,120.651,120.649,120.652,120.651,120.651,120.651,120.66,120.651,120.651,120.651,120.651,120.651,120.651,120.651,120.651,120.655,120.651,120.651,120.651,120.651,120.651,120.65,120.651,120.651,120.651,119.227,6.08103,142.357,121.739,120.753,121.668,121.188,120.651,120.651,120.651,120.651,120.651,125.7,120.65,20432.0,120.651,120.651,120.651,120.651
57,104.791,104.791,104.791,104.791,104.791,106.564,104.791,104.792,104.791,104.791,104.791,104.791,104.798,104.791,104.791,104.791,104.791,104.791,104.791,104.791,104.791,104.795,104.791,104.791,104.791,104.791,104.791,104.79,104.791,104.791,104.791,104.95,6.16771,109.442,105.946,104.902,105.877,105.329,104.791,104.791,104.791,104.791,104.791,102.663,104.79,7081.29,104.791,104.791,104.791,104.791
58,94.0744,94.075,94.0748,94.0745,94.075,95.9119,94.075,94.0756,94.0748,94.075,94.075,94.075,94.08,94.075,94.075,94.075,94.075,94.075,94.075,94.075,94.075,94.078,94.0746,94.075,94.075,94.075,94.075,94.0738,94.075,94.075,94.075,94.7559,5.51827,95.5068,95.1796,94.1814,95.1256,94.6133,94.075,94.075,94.075,94.075,94.075,89.3574,94.0736,20411.4,94.075,94.075,94.075,94.075
59,85.5299,85.5305,85.5303,85.53,85.5305,87.157,85.5305,85.5311,85.5303,85.5305,85.5305,85.5305,85.5338,85.5305,85.5305,85.5305,85.5305,85.5305,85.5305,85.5305,85.5305,85.5331,85.5301,85.5305,85.5305,85.5305,85.5305,85.5294,85.5305,85.5305,85.5305,86.3171,5.29928,86.0446,86.5875,85.6327,86.548,86.0696,85.5305,85.5305,85.5305,85.5305,85.5305,78.1546,85.5292,7081.17,85.5305,85.5305,85.5305,85.5305
60,78.7238,78.7243,78.7242,78.7239,78.7243,79.9021,78.7243,78.7248,78.7242,78.7243,78.7243,78.7243,78.7262,78.7243,78.7243,78.7243,78.7243,78.7243,78.7243,78.7243,78.7243,78.7265,78.7239,78.7243,78.7243,78.7243,78.7243,78.7232,78.7243,78.7243,78.7243,79.504,5.08995,78.9499,79.7216,78.8209,79.6875,79.2642,78.7243,78.7243,78.7243,78.7243,78.7243,69.9325,78.7231,20413.9,78.7243,78.7243,78.7243,78.7243
61,72.9649,72.9653,72.9652,72.965,72.9653,73.8047,72.9653,72.9657,72.9652,72.9653,72.9653,72.9653,72.9661,72.9653,72.9653,72.9653,72.9653,72.9653,72.9653,72.9653,72.9653,72.9672,72.965,72.9653,72.9653,72.9653,72.9653,72.9643,72.9653,72.9653,72.9653,73.7648,5.0147,73.0791,73.9044,73.0564,73.873,73.506,72.9653,72.9653,72.9653,72.9653,72.9653,63.4837,72.9641,7074.12,72.9653,72.9653,72.9653,72.9653
62,69.5318,69.5321,69.532,69.5319,69.5321,69.8119,69.5321,69.5323,69.532,69.5321,69.5321,69.5321,69.5324,69.5321,69.5321,69.5321,69.5321,69.5321,69.5321,69.5321,69.5321,69.5338,69.5317,69.5321,69.5321,69.5321,69.5321,69.5311,69.5321,69.5321,69.5321,70.092,4.97256,69.6148,70.4163,69.6178,70.3869,70.0734,69.5321,69.5321,69.5321,69.5321,69.5321,60.9255,69.531,20450.5,69.5321,69.5321,69.5321,69.5321
63,103.628,103.625,103.626,103.628,103.625,97.0867,103.625,103.623,103.626,103.625,103.625,103.625,103.629,103.625,103.625,103.625,103.625,103.625,103.625,103.625,103.625,103.628,103.625,103.625,103.625,103.625,103.625,103.625,103.625,103.625,103.625,101.695,5.90689,126.416,104.477,103.708,104.45,104.167,103.625,103.625,103.625,103.625,103.625,106.871,103.624,7118.89,103.625,103.625,103.625,103.625
64,145.125,145.122,145.123,145.124,145.122,138.75,145.122,145.119,145.123,145.122,145.122,145.122,145.13,145.122,145.122,145.122,145.122,145.122,145.122,145.122,145.122,145.125,145.122,145.122,145.122,145.122,145.122,145.121,145.122,145.122,145.122,141.31,8.38078,193.018,146.035,145.219,146.015,145.665,145.122,145.122,145.122,145.122,145.122,162.174,145.121,20502.1,145.122,145.122,145.122,145.122
65,119.826,119.828,119.828,119.827,119.828,122.444,119.828,119.83,119.828,119.828,119.828,119.828,119.836,119.828,119.828,119.828,119.828,119.828,119.828,119.828,119.828,119.832,119.828,119.828,119.828,119.828,119.828,119.827,119.828,119.828,119.828,118.391,8.08819,128.803,120.816,119.947,120.801,120.371,119.828,119.828,119.828,119.828,119.828,127.025,119.827,7107.35,119.828,119.828,119.828,119.828
66,122.509,122.509,122.509,122.509,122.509,122.885,122.509,122.509,122.509,122.509,122.509,122.509,122.517,122.509,122.509,122.509,122.509,122.509,122.509,122.509,122.509,122.513,122.509,122.509,122.509,122.509,122.509,122.508,122.509,122.509,122.509,120.526,7.30134,133.052,123.497,122.624,123.477,123.053,122.509,122.509,122.509,122.509,122.509,130.864,122.508,20485.0,122.509,122.509,122.509,122.509
67,115.121,115.122,115.122,115.121,115.122,116.773,115.122,115.122,115.122,115.122,115.122,115.122,115.129,115.122,115.122,115.122,115.122,115.122,115.122,115.122,115.122,115.125,115.122,115.122,115.122,115.122,115.122,115.121,115.122,115.122,115.122,113.576,6.90982,118.852,116.142,115.237,116.126,115.666,115.122,115.122,115.122,115.122,115.122,119.273,115.121,7127.87,115.122,115.122,115.122,115.122
68,103.908,103.909,103.909,103.908,103.909,106.143,103.909,103.91,103.909,103.909,103.909,103.909,103.915,103.909,103.909,103.909,103.909,103.909,103.909,103.909,103.909,103.912,103.909,103.909,103.909,103.909,103.909,103.908,103.909,103.909,103.909,102.939,6.32035,104.95,104.926,104.022,104.917,104.454,103.909,103.909,103.909,103.909,103.909,103.249,103.908,20470.3,103.909,103.909,103.909,103.909
69,127.284,127.283,127.283,127.284,127.283,124.147,127.283,127.282,127.283,127.283,127.283,127.283,127.291,127.283,127.283,127.283,127.283,127.283,127.283,127.283,127.283,127.287,127.283,127.283,127.283,127.283,127.283,127.282,127.283,127.283,127.283,124.504,6.50874,141.157,128.276,127.391,128.262,127.828,127.283,127.283,127.283,127.283,127.283,135.039,127.282,7121.97,127.283,127.283,127.283,127.283
70,143.628,143.627,143.628,143.628,143.627,141.244,143.627,143.626,143.628,143.627,143.627,143.627,143.637,143.627,143.627,143.627,143.627,143.627,143.627,143.627,143.627,143.631,143.627,143.627,143.627,143.627,143.627,143.627,143.627,143.627,143.627,139.796,7.42885,168.454,144.659,143.742,144.653,144.173,143.627,143.627,143.627,143.627,143.627,155.601,143.627,20527.0,143.627,143.627,143.627,143.627
71,142.367,142.367,142.367,142.367,142.367,142.79,142.367,142.367,142.367,142.367,142.367,142.367,142.377,142.367,142.367,142.367,142.367,142.367,142.367,142.367,142.367,142.371,142.367,142.367,142.367,142.367,142.367,142.366,142.367,142.367,142.367,138.673,7.75248,157.853,143.433,142.489,143.436,142.913,142.367,142.367,142.367,142.367,142.367,152.577,142.366,7143.55,142.367,142.367,142.367,142.367
72,120.141,120.142,120.142,120.141,120.142,123.723,120.142,120.144,120.142,120.142,120.142,120.142,120.15,120.142,120.142,120.142,120.142,120.142,120.142,120.142,120.142,120.146,120.142,120.142,120.142,120.142,120.142,120.142,120.142,120.142,120.142,117.61,7.18819,123.459,121.212,120.27,121.231,120.688,120.142,120.142,120.142,120.142,120.142,120.725,120.142,20466.1,120.142,120.142,120.142,120.142
73,125.488,125.487,125.488,125.488,125.487,125.513,125.487,125.487,125.488,125.487,125.487,125.487,125.495,125.487,125.487,125.487,125.487,125.487,125.487,125.487,125.487,125.491,125.487,125.487,125.487,125.487,125.487,125.487,125.487,125.487,125.487,120.342,6.5366,131.321,126.51,125.609,126.538,126.034,125.487,125.487,125.487,125.487,125.487,128.168,125.487,7124.02,125.487,125.487,125.487,125.487
74,143.803,143.803,143.803,143.803,143.803,141.285,143.803,143.802,143.803,143.803,143.803,143.803,143.812,143.803,143.803,143.803,143.803,143.803,143.803,143.803,143.803,143.807,143.802,143.803,143.803,143.803,143.803,143.802,143.803,143.803,143.803,136.289,6.99523,161.959,144.824,143.928,144.865,144.349,143.803,143.803,143.803,143.803,143.803,151.711,143.802,20508.1,143.803,143.803,143.803,143.803
75,124.989,124.99,124.99,124.989,124.99,127.562,124.99,124.991,124.99,124.99,124.99,124.99,124.997,124.99,124.99,124.99,124.99,124.99,124.99,124.99,124.99,124.994,124.99,124.99,124.99,124.99,124.99,124.99,124.99,124.99,124.99,120.612,6.902,129.157,126.044,125.122,126.086,125.537,124.99,124.99,124.99,124.99,124.99,124.545,124.99,7144.64,124.99,124.99,124.99,124.99
76,110.118,110.119,110.118,110.118,110.119,112.788,110.119,110.119,110.118,110.119,110.119,110.119,110.123,110.119,110.119,110.119,110.119,110.119,110.119,110.119,110.119,110.121,110.118,110.119,110.119,110.119,110.119,110.118,110.119,110.119,110.119,106.512,6.17283,111.372,111.132,110.245,111.183,110.665,110.119,110.119,110.119,110.119,110.119,104.371,110.118,20446.9,110.119,110.119,110.119,110.119
77,112.002,112.002,112.002,112.002,112.002,112.086,112.002,112.001,112.002,112.002,112.002,112.002,112.005,112.002,112.002,112.002,112.002,112.002,112.002,112.002,112.002,112.004,112.001,112.002,112.002,112.002,112.002,112.001,112.002,112.002,112.002,106.225,5.78992,114.394,112.96,112.122,113.014,112.548,112.002,112.002,112.002,112.002,112.002,108.114,112.001,7107.81,112.002,112.002,112.002,112.002
78,111.626,111.627,111.627,111.626,111.627,111.443,111.627,111.627,111.627,111.627,111.627,111.627,111.63,111.627,111.627,111.627,111.627,111.627,111.627,111.627,111.627,111.629,111.626,111.627,111.627,111.627,111.627,111.626,111.627,111.627,111.627,105.395,5.6114,112.322,112.573,111.746,112.639,112.174,111.627,111.627,111.627,111.627,111.627,107.503,111.626,20456.3,111.627,111.627,111.627,111.627
79,118.571,118.571,118.571,118.571,118.571,117.073,118.571,118.571,118.571,118.571,118.571,118.571,118.575,118.571,118.571,118.571,118.571,118.571,118.571,118.571,118.571,118.574,118.571,118.571,118.571,118.571,118.571,118.57,118.571,118.571,118.571,111.494,5.40869,118.837,119.508,118.686,119.57,119.118,118.571,118.571,118.571,118.571,118.571,117.394,118.57,7139.31,118.571,118.571,118.571,118.571
80,104.162,104.163,104.163,104.162,104.163,106.094,104.163,104.164,104.163,104.163,104.163,104.163,104.165,104.163,104.163,104.163,104.163,104.163,104.163,104.163,104.163,104.165,104.163,104.163,104.163,104.163,104.163,104.163,104.163,104.163,104.163,99.4674,5.32827,104.243,105.104,104.279,105.169,104.71,104.163,104.163,104.163,104.163,104.163,97.3685,104.163,20486.9,104.163,104.163,104.163,104.163
81,96.8202,96.8205,96.8204,96.8203,96.8205,98.0638,96.8205,96.8207,96.8204,96.8205,96.8205,96.8205,96.8211,96.8205,96.8205,96.8205,96.8205,96.8205,96.8205,96.8205,96.8205,96.8223,96.8203,96.8205,96.8205,96.8205,96.8205,96.8199,96.8205,96.8205,96.8205,93.201,5.15514,96.8563,97.7076,96.9295,97.773,97.3677,96.8205,96.8205,96.8205,96.8205,96.8205,89.2956,96.8199,7151.11,96.8205,96.8205,96.8205,96.8205
82,108.976,108.976,108.976,108.976,108.976,106.673,108.976,108.975,108.976,108.976,108.976,108.976,108.977,108.976,108.976,108.976,108.976,108.976,108.976,108.976,108.976,108.978,108.975,108.976,108.976,108.976,108.976,108.975,108.976,108.976,108.976,102.734,5.16781,111.559,109.823,109.081,109.901,109.523,108.976,108.976,108.976,108.976,108.976,106.85,108.975,20508.9,108.976,108.976,108.976,108.976
83,101.831,101.831,101.831,101.831,101.831,102.562,101.831,101.831,101.831,101.831,101.831,101.831,101.832,101.831,101.831,101.831,101.831,101.831,101.831,101.831,101.831,101.833,101.831,101.831,101.831,101.831,101.831,101.83,101.831,101.831,101.831,96.0299,5.16098,102.45,102.694,101.937,102.772,102.378,101.831,101.831,101.831,101.831,101.831,97.0457,101.83,7143.11,101.831,101.831,101.831,101.831
84,97.9977,97.9978,97.9978,97.9977,97.9978,98.4692,97.9978,97.9979,97.9978,97.9978,97.9978,97.9978,97.9982,97.9978,97.9978,97.9978,97.9978,97.9978,97.9978,97.9978,97.9978,97.9995,97.9977,97.9978,97.9978,97.9978,97.9978,97.9973,97.9978,97.9978,97.9978,93.4203,5.01397,98.2015,98.8329,98.1004,98.9147,98.5452,97.9978,97.9978,97.9978,97.9978,97.9978,93.091,97.9973,20508.0,97.9978,97.9978,97.9978,97.9978
85,89.0266,89.0271,89.027,89.0267,89.0271,90.4311,89.0271,89.0277,89.027,89.0271,89.0271,89.0271,89.0264,89.0271,89.0271,89.0271,89.0271,89.0271,89.0271,89.0271,89.0271,89.0285,89.027,89.0271,89.0271,89.0271,89.0271,89.0266,89.0271,89.0271,89.0271,85.546,4.96145,89.0939,89.8393,89.1284,89.9258,89.5746,89.0271,89.0271,89.0271,89.0271,89.0271,81.5108,89.0266,7159.37,89.0271,89.0271,89.0271,89.0271
86,81.4584,81.4589,81.4587,81.4584,81.4589,82.6902,81.4589,81.4594,81.4587,81.4589,81.4589,81.4589,81.457,81.4589,81.4589,81.4589,81.4589,81.4589,81.4589,81.4589,81.4589,81.4598,81.4587,81.4589,81.4589,81.4589,81.4589,81.4584,81.4589,81.4589,81.4589,78.4309,4.92174,81.4862,82.2277,81.5554,82.3121,82.0063,81.4589,81.4589,81.4589,81.4589,81.4589,72.391,81.4583,20516.7,81.4589,81.4589,81.4589,81.4589
87,76.0806,76.0809,76.0809,76.0807,76.0809,76.8621,76.0809,76.0813,76.0809,76.0809,76.0809,76.0809,76.0785,76.0809,76.0809,76.0809,76.0809,76.0809,76.0809,76.0809,76.0809,76.0817,76.0808,76.0809,76.0809,76.0809,76.0809,76.0805,76.0809,76.0809,76.0809,73.5632,4.90792,76.0943,76.805,76.1719,76.8854,76.6284,76.0809,76.0809,76.0809,76.0809,76.0809,67.1237,76.0805,7136.84,76.0809,76.0809,76.0809,76.0809
88,71.9228,71.923,71.923,71.9228,71.923,72.4942,71.923,71.9233,71.923,71.923,71.923,71.923,71.92,71.923,71.923,71.923,71.923,71.923,71.923,71.923,71.923,71.9236,71.9229,71.923,71.923,71.923,71.923,71.9226,71.923,71.923,71.923,69.58,4.89733,71.9301,72.6132,72.0101,72.6957,72.4705,71.923,71.923,71.923,71.923,71.923,62.7735,71.9226,20489.9,71.923,71.923,71.923,71.923
89,67.1865,67.1868,67.1868,67.1866,67.1868,67.719,67.1868,67.1872,67.1867,67.1868,67.1868,67.1868,67.1832,67.1868,67.1868,67.1868,67.1868,67.1868,67.1868,67.1868,67.1868,67.1872,67.1867,67.1868,67.1868,67.1868,67.1868,67.1864,67.1868,67.1868,67.1868,65.2382,4.88864,67.1908,67.8414,67.2699,67.9262,67.7342,67.1868,67.1868,67.1868,67.1868,67.1868,57.8056,67.1863,7131.55,67.1868,67.1868,67.1868,67.1868
90,62.7151,62.7154,62.7154,62.7152,62.7154,63.1466,62.7154,62.7158,62.7153,62.7154,62.7154,62.7154,62.7114,62.7154,62.7154,62.7154,62.7154,62.7154,62.7154,62.7154,62.7154,62.7156,62.7153,62.7154,62.7154,62.7154,62.7154,62.715,62.7154,62.7154,62.7154,61.2811,4.88133,62.7179,63.3341,62.794,63.4165,63.2628,62.7154,62.7154,62.7154,62.7154,62.7154,53.3028,62.715,20518.6,62.7154,62.7154,62.7154,62.7154
91,70.2258,70.2254,70.2255,70.2258,70.2254,67.9261,70.2254,70.2249,70.2255,70.2254,70.2254,70.2254,70.2222,70.2254,70.2254,70.2254,70.2254,70.2254,70.2254,70.2254,70.2254,70.2257,70.2252,70.2254,70.2254,70.2254,70.2254,70.2249,70.2254,70.2254,70.2254,69.0292,4.87513,70.3468,70.8095,70.2995,70.8885,70.7727,70.2254,70.2254,70.2254,70.2254,70.2254,64.9633,70.2249,7172.55,70.2254,70.2254,70.2254,70.2254
92,69.381,69.3809,69.3809,69.381,69.3809,68.9633,69.3809,69.3807,69.3809,69.3809,69.3809,69.3809,69.3778,69.3809,69.3809,69.3809,69.3809,69.3809,69.3809,69.3809,69.3809,69.3811,69.3807,69.3809,69.3809,69.3809,69.3809,69.3805,69.3809,69.3809,69.3809,67.7544,4.87371,69.9585,69.9741,69.4561,70.0586,69.9282,69.3809,69.3809,69.3809,69.3809,69.3809,63.9502,69.3804,20531.9,69.3809,69.3809,69.3809,69.3809
93,65.8142,65.8146,65.8145,65.8143,65.8146,65.8372,65.8146,65.815,65.8145,65.8146,65.8146,65.8146,65.8115,65.8146,65.8146,65.8146,65.8146,65.8146,65.8146,65.8146,65.8146,65.8148,65.8145,65.8146,65.8146,65.8146,65.8146,65.8142,65.8146,65.8146,65.8146,64.4726,4.86946,65.971,66.3882,65.8879,66.486,66.3618,65.8146,65.8146,65.8146,65.8146,65.8146,60.5558,65.8142,7172.97,65.8146,65.8146,65.8146,65.8146
94,71.6159,71.6159,71.6159,71.6159,71.6159,70.035,71.6159,71.6159,71.6159,71.6159,71.6159,71.6159,71.6135,71.6159,71.6159,71.6159,71.6159,71.6159,71.6159,71.6159,71.6159,71.6162,71.6158,71.6159,71.6159,71.6159,71.6159,71.6155,71.6159,71.6159,71.6159,70.1922,4.87803,72.0326,72.1744,71.6868,72.269,72.163,71.6159,71.6159,71.6159,71.6159,71.6159,69.2672,71.6155,20524.9,71.6159,71.6159,71.6159,71.6159
95,63.6498,63.6502,63.6501,63.6498,63.6502,64.6923,63.6502,63.6506,63.6501,63.6502,63.6502,63.6502,63.6471,63.6502,63.6502,63.6502,63.6502,63.6502,63.6502,63.6502,63.6502,63.6503,63.65,63.6502,63.6502,63.6502,63.6502,63.6498,63.6502,63.6502,63.6502,62.3836,4.87823,63.7249,64.2179,63.7207,64.3069,64.1972,63.6502,63.6502,63.6502,63.6502,63.6502,58.3303,63.6498,7131.76,63.6502,63.6502,63.6502,63.6502
96,56.9366,56.937,56.9369,56.9367,56.937,58.0112,56.937,56.9375,56.9369,56.937,56.937,56.937,56.9336,56.937,56.937,56.937,56.937,56.937,56.937,56.937,56.937,56.937,56.9369,56.937,56.937,56.937,56.937,56.9366,56.937,56.937,56.937,55.9807,4.86481,56.9593,57.4714,57.0034,57.5552,57.484,56.937,56.937,56.937,56.937,56.937,51.1398,56.9366,20534.7,56.937,56.937,56.937,56.937
97,59.077,59.0771,59.077,59.077,59.0771,58.655,59.0771,59.0771,59.077,59.0771,59.0771,59.0771,59.074,59.0771,59.0771,59.0771,59.0771,59.0771,59.0771,59.0771,59.0771,59.077,59.0769,59.0771,59.0771,59.0771,59.0771,59.0767,59.0771,59.0771,59.0771,57.0806,4.86029,59.2959,59.5865,59.1401,59.6659,59.6239,59.0771,59.0771,59.0771,59.0771,59.0771,55.2145,59.0766,7186.86,59.0771,59.0771,59.0771,59.0771
98,54.4147,54.415,54.4149,54.4147,54.415,55.1456,54.415,54.4153,54.4149,54.415,54.415,54.415,54.4114,54.415,54.415,54.415,54.415,54.415,54.415,54.415,54.415,54.4148,54.4148,54.415,54.415,54.415,54.415,54.4146,54.415,54.415,54.415,52.9731,4.85754,54.4537,54.9249,54.476,55.0039,54.9618,54.415,54.415,54.415,54.415,54.415,48.8252,54.4146,20522.2,54.415,54.415,54.415,54.415
99,49.6718,49.6721,49.672,49.6718,49.6721,50.3679,49.6721,49.6724,49.672,49.6721,49.6721,49.6721,49.6682,49.6721,49.6721,49.6721,49.6721,49.6721,49.6721,49.6721,49.6721,49.6718,49.672,49.6721,49.6721,49.6721,49.6721,49.6717,49.6721,49.6721,49.6721,48.725,4.8542,49.6829,50.1534,49.7297,50.2282,50.2188,49.6721,49.6721,49.6721,49.6721,49.6721,43.739,49.6717,7161.01,49.6721,49.6721,49.6721,49.6721
100,46.2448,46.245,46.2449,46.2448,46.245,46.7875,46.245,46.2452,46.2449,46.245,46.245,46.245,46.2409,46.245,46.245,46.245,46.245,46.245,46.245,46.245,46.245,46.2446,46.2449,46.245,46.245,46.245,46.245,46.2446,46.245,46.245,46.245,45.575,4.85136,46.249,46.7007,46.2999,46.7755,46.7916,46.245,46.245,46.245,46.245,46.245,40.1784,46.2446,20514.2,46.245,46.245,46.245,46.245
101,48.3262,48.3261,48.3261,48.3262,48.3261,47.5862,48.3261,48.3259,48.3261,48.3261,48.3261,48.3261,48.3224,48.3261,48.3261,48.3261,48.3261,48.3261,48.3261,48.3261,48.3261,48.3257,48.326,48.3261,48.3261,48.3261,48.3261,48.3257,48.3261,48.3261,48.3261,47.4865,4.8488,48.3286,48.7579,48.3784,48.8327,48.8726,48.3261,48.3261,48.3261,48.3261,48.3261,44.1841,48.3257,7155.6,48.3261,48.3261,48.3261,48.3261
102,142.853,142.848,142.849,142.852,142.848,128.188,142.848,142.844,142.849,142.848,142.848,142.848,142.853,142.848,142.848,142.848,142.848,142.848,142.848,142.848,142.848,142.85,142.848,142.848,142.848,142.848,142.848,142.848,142.848,142.848,142.848,132.86,9.21594,230.147,143.28,142.901,143.354,143.395,142.848,142.848,142.848,142.848,142.848,170.604,142.848,20057.6,142.848,142.848,142.848,142.848
103,97.1222,97.124,97.1236,97.1225,97.124,101.907,97.124,97.1259,97.1235,97.124,97.124,97.124,97.127,97.124,97.124,97.124,97.124,97.124,97.124,97.124,97.124,97.1252,97.1239,97.124,97.124,97.124,97.124,97.1236,97.124,97.124,97.124,92.2889,9.35108,110.992,97.6731,97.1947,97.7485,97.6702,97.124,97.124,97.124,97.124,97.124,105.638,97.1236,6944.63,97.124,97.124,97.124,97.124
104,77.0438,77.0448,77.0446,77.044,77.0448,81.0977,77.0448,77.046,77.0446,77.0448,77.0448,77.0448,77.0461,77.0448,77.0448,77.0448,77.0448,77.0448,77.0448,77.0448,77.0448,77.0457,77.0447,77.0448,77.0448,77.0448,77.0448,77.0445,77.0448,77.0448,77.0448,73.5994,7.58351,80.5984,77.5687,77.1124,77.6424,77.5909,77.0448,77.0448,77.0448,77.0448,77.0448,78.2987,77.0445,20383.5,77.0448,77.0448,77.0448,77.0448
105,67.6965,67.6971,67.697,67.6966,67.6971,70.3141,67.6971,67.6977,67.6969,67.6971,67.6971,67.6971,67.697,67.6971,67.6971,67.6971,67.6971,67.6971,67.6971,67.6971,67.6971,67.6977,67.697,67.6971,67.6971,67.6971,67.6971,67.6967,67.6971,67.6971,67.6971,64.7648,6.31187,68.9301,68.1909,67.7607,68.2612,68.243,67.6971,67.6971,67.6971,67.6971,67.6971,65.1358,67.6967,7050.91,67.6971,67.6971,67.6971,67.6971
106,61.559,61.5594,61.5593,61.5591,61.5594,63.2493,61.5594,61.5599,61.5593,61.5594,61.5594,61.5594,61.5584,61.5594,61.5594,61.5594,61.5594,61.5594,61.5594,61.5594,61.5594,61.5598,61.5593,61.5594,61.5594,61.5594,61.5594,61.5591,61.5594,61.5594,61.5594,58.9728,5.54281,62.0833,62.0242,61.6193,62.0904,62.1053,61.5594,61.5594,61.5594,61.5594,61.5594,57.0515,61.5591,20383.1,61.5594,61.5594,61.5594,61.5594
107,56.8858,56.8861,56.886,56.8858,56.8861,58.0212,56.8861,56.8864,56.886,56.8861,56.8861,56.8861,56.8842,56.8861,56.8861,56.8861,56.8861,56.8861,56.8861,56.8861,56.8861,56.8862,56.886,56.8861,56.8861,56.8861,56.8861,56.8857,56.8861,56.8861,56.8861,54.501,5.18739,57.1415,57.3247,56.9428,57.3899,57.4318,56.8861,56.8861,56.8861,56.8861,56.8861,51.1234,56.8857,7094.52,56.8861,56.8861,56.8861,56.8861
108,52.6527,52.653,52.6529,52.6528,52.653,53.4454,52.653,52.6533,52.6529,52.653,52.653,52.653,52.6504,52.653,52.653,52.653,52.653,52.653,52.653,52.653,52.653,52.6529,52.6529,52.653,52.653,52.653,52.653,52.6527,52.653,52.653,52.653,50.4692,5.09344,52.7911,53.0659,52.7064,53.1272,53.1986,52.653,52.653,52.653,52.653,52.653,46.2393,52.6527,20467.8,52.653,52.653,52.653,52.653
