,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o,ksat2_f,thetar3_o,lambda2_f,lambda1_o,thetas1_o,lambda3_o,lambda1,ksat2,thetas1,thetas2_o,ksat1,genua3_o,genua2,genua2_f,thetas1_f,ksat3_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,genua1,thetas3_f,ksat3,lambda3_f,genua2_o,thetas2_f,thetar2_o,lambda2,thetar3_f,thetar1_f
1744,83.2545,83.2544,83.2544,83.2544,57.8138,79.8453,83.2544,83.2544,83.2544,83.2544,83.2544,83.2544,83.2295,83.2544,83.2544,83.2544,83.2544,83.2544,83.2544,83.2544,83.2544,83.2529,83.2593,83.2544,83.2544,83.2544,83.2544,83.2734,83.2544,83.2544,83.2544,86.883,758.848,83.2544,80.2962,82.7174,80.6336,702009.0,83.2544,83.2544,83.2544,83.2544,83.2544,3195.26,83.2526,95.6112,83.2544,76689.7,83.2544,83.2544,83.2544,83.2544,83.2544,83.2544,54.2588,83.2544,83.2544,83.2544,83.2544,34.157,83.2544,83.2544,83.2544,83.2544,82.4721,83.2544,83.2544,83.2543,83.2544,83.2544,83.2544,83.2544,83.2544,83.2544,83.2539,83.2544,83.2544,68.7623,83.2544,83.2544,83.2544,83.2544
1745,133.915,133.915,133.915,133.915,89.5524,142.728,133.915,133.915,133.915,133.915,133.915,133.915,133.868,133.915,133.915,133.915,133.915,133.915,133.915,133.915,133.915,133.911,133.92,133.915,133.915,133.915,133.915,133.934,133.915,133.915,133.915,139.047,1920.18,133.915,131.145,133.414,131.465,93281.2,133.915,133.915,133.915,133.915,133.915,3247.24,133.913,146.468,133.915,76747.9,133.915,133.915,133.915,133.915,133.915,133.915,122.773,133.915,133.915,133.915,133.915,88.097,133.915,133.915,133.915,133.915,135.735,133.915,133.915,133.915,133.915,133.915,133.915,133.915,133.915,133.915,133.914,133.915,133.915,120.273,133.915,133.915,133.915,133.915
1746,143.581,143.582,143.582,143.582,96.9013,142.83,143.582,143.582,143.582,143.582,143.582,143.582,143.529,143.582,143.582,143.582,143.582,143.582,143.582,143.582,143.582,143.576,143.587,143.582,143.582,143.582,143.582,143.601,143.582,143.582,143.582,147.863,1544.54,143.582,140.124,142.936,140.533,702016.0,143.582,143.582,143.582,143.582,143.582,3255.98,143.58,156.311,143.582,76754.3,143.582,143.582,143.582,143.582,143.582,143.582,114.658,143.582,143.582,143.582,143.582,81.6423,143.582,143.582,143.582,143.582,144.67,143.582,143.582,143.582,143.582,143.582,143.582,143.582,143.582,143.582,143.581,143.582,143.582,125.275,143.582,143.582,143.582,143.582
1747,126.293,126.293,126.293,126.293,84.6395,122.184,126.293,126.293,126.293,126.293,126.293,126.293,126.247,126.293,126.293,126.293,126.293,126.293,126.293,126.293,126.293,126.288,126.298,126.293,126.293,126.293,126.293,126.313,126.293,126.293,126.293,128.056,1201.34,126.293,122.422,125.579,122.875,93241.6,126.293,126.293,126.293,126.293,126.293,3239.94,126.291,139.18,126.293,76741.2,126.293,126.293,126.293,126.293,126.293,126.293,90.691,126.293,126.293,126.293,126.293,58.7746,126.293,126.293,126.293,126.293,125.918,126.293,126.293,126.293,126.293,126.293,126.293,126.293,126.293,126.293,126.292,126.293,126.293,106.372,126.293,126.293,126.293,126.293
1748,123.859,123.859,123.859,123.859,83.153,123.072,123.859,123.859,123.859,123.859,123.859,123.859,123.816,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.854,123.865,123.859,123.859,123.859,123.859,123.88,123.859,123.859,123.859,127.066,1215.48,123.859,119.99,123.158,120.438,702006.0,123.859,123.859,123.859,123.859,123.859,3236.55,123.858,136.889,123.859,76729.3,123.859,123.859,123.859,123.859,123.859,123.859,87.6449,123.859,123.859,123.859,123.859,57.8758,123.859,123.859,123.859,123.859,123.217,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.859,123.859,104.386,123.859,123.859,123.859,123.859
1749,108.742,108.742,108.742,108.742,73.9046,105.45,108.742,108.742,108.742,108.742,108.742,108.742,108.709,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.737,108.748,108.742,108.742,108.742,108.742,108.763,108.742,108.742,108.742,111.545,1017.08,108.742,104.708,108.017,105.171,93208.8,108.742,108.742,108.742,108.742,108.742,3222.7,108.74,121.898,108.742,76727.9,108.742,108.742,108.742,108.742,108.742,108.742,71.3573,108.742,108.742,108.742,108.742,42.0198,108.742,108.742,108.742,108.742,107.286,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.742,108.742,89.0364,108.742,108.742,108.742,108.742
1750,96.0297,96.0296,96.0296,96.0296,64.774,93.989,96.0296,96.0296,96.0296,96.0296,96.0296,96.0296,96.0043,96.0296,96.0296,96.0296,96.0296,96.0296,96.0296,96.0296,96.0296,96.0252,96.0349,96.0296,96.0296,96.0296,96.0296,96.0502,96.0296,96.0296,96.0296,97.9908,914.798,96.0296,92.3094,95.3607,92.737,701958.0,96.0296,96.0296,96.0296,96.0296,96.0296,3208.99,96.0277,109.299,96.0296,76702.2,96.0296,96.0296,96.0296,96.0296,96.0296,96.0296,61.1117,96.0296,96.0296,96.0296,96.0296,34.7191,96.0296,96.0296,96.0296,96.0296,94.3358,96.0296,96.0296,96.0295,96.0296,96.0296,96.0296,96.0296,96.0296,96.0296,96.0291,96.0296,96.0296,77.7935,96.0296,96.0296,96.0296,96.0296
1751,87.3644,87.3643,87.3643,87.3643,58.4136,86.127,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3455,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3605,87.3697,87.3643,87.3643,87.3643,87.3643,87.3851,87.3643,87.3643,87.3643,88.7273,833.165,87.3643,83.9024,86.7427,84.3044,93208.6,87.3643,87.3643,87.3643,87.3643,87.3643,3201.58,87.3624,100.734,87.3643,76702.3,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,54.6475,87.3643,87.3643,87.3643,87.3643,30.6481,87.3643,87.3643,87.3643,87.3643,85.5442,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3643,87.3638,87.3643,87.3643,70.3705,87.3643,87.3643,87.3643,87.3643
1752,80.0226,80.0225,80.0226,80.0226,52.8378,79.2653,80.0225,80.0225,80.0226,80.0225,80.0225,80.0225,80.009,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.0192,80.028,80.0225,80.0225,80.0225,80.0225,80.0435,80.0225,80.0225,80.0225,80.5698,761.231,80.0225,76.828,79.4495,77.1998,701978.0,80.0225,80.0225,80.0225,80.0225,80.0225,3193.21,80.0206,93.4809,80.0225,76689.8,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,49.5272,80.0225,80.0225,80.0225,80.0225,27.776,80.0225,80.0225,80.0225,80.0225,78.1687,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.0225,80.022,80.0225,80.0225,64.2307,80.0225,80.0225,80.0225,80.0225
1753,82.0284,82.0284,82.0284,82.0284,53.052,84.1665,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0142,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.025,82.0339,82.0284,82.0284,82.0284,82.0284,82.0495,82.0284,82.0284,82.0284,82.4542,846.224,82.0284,79.0938,81.5022,79.4359,93209.6,82.0284,82.0284,82.0284,82.0284,82.0284,3196.43,82.0265,95.5653,82.0284,76695.8,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,53.6581,82.0284,82.0284,82.0284,82.0284,33.9745,82.0284,82.0284,82.0284,82.0284,80.3667,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0284,82.0279,82.0284,82.0284,67.3621,82.0284,82.0284,82.0284,82.0284
1754,77.0082,77.0081,77.0081,77.0082,50.4997,76.079,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,76.9987,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0052,77.0136,77.0081,77.0081,77.0081,77.0081,77.0293,77.0081,77.0081,77.0081,77.4207,737.404,77.0081,73.9257,76.4648,74.2905,701940.0,77.0081,77.0081,77.0081,77.0081,77.0081,3190.37,77.0062,90.6139,77.0081,76684.1,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,48.3031,77.0081,77.0081,77.0081,77.0081,28.5567,77.0081,77.0081,77.0081,77.0081,75.1306,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0081,77.0076,77.0081,77.0081,62.2155,77.0081,77.0081,77.0081,77.0081
1755,88.5919,88.592,88.592,88.592,58.6628,92.586,88.592,88.592,88.592,88.592,88.592,88.592,88.5773,88.592,88.592,88.592,88.592,88.592,88.592,88.592,88.592,88.5884,88.5975,88.592,88.592,88.592,88.592,88.6133,88.592,88.592,88.592,92.3193,965.549,88.592,85.7545,88.092,86.0918,93197.9,88.592,88.592,88.592,88.592,88.592,3203.13,88.5901,102.258,88.592,76708.4,88.592,88.592,88.592,88.592,88.592,88.592,62.0235,88.592,88.592,88.592,88.592,44.1908,88.592,88.592,88.592,88.592,87.3804,88.592,88.592,88.592,88.592,88.592,88.592,88.592,88.592,88.592,88.5915,88.592,88.592,74.908,88.592,88.592,88.592,88.592
1756,84.0275,84.0274,84.0274,84.0274,55.7031,82.6224,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0155,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.024,84.033,84.0274,84.0274,84.0274,84.0274,84.0488,84.0274,84.0274,84.0274,86.4706,827.069,84.0274,80.7551,83.4517,81.1417,701941.0,84.0274,84.0274,84.0274,84.0274,84.0274,3197.51,84.0255,97.7458,84.0274,76691.4,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,55.0202,84.0274,84.0274,84.0274,84.0274,35.3123,84.0274,84.0274,84.0274,84.0274,82.3266,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0274,84.0269,84.0274,84.0274,69.1624,84.0274,84.0274,84.0274,84.0274
1757,74.6096,74.6095,74.6095,74.6095,49.4454,72.8156,74.6095,74.6095,74.6095,74.6095,74.6095,74.6095,74.6013,74.6095,74.6095,74.6095,74.6095,74.6095,74.6095,74.6095,74.6095,74.6065,74.615,74.6095,74.6095,74.6095,74.6095,74.6309,74.6095,74.6095,74.6095,75.9638,725.053,74.6095,71.4178,74.052,71.8069,93180.6,74.6095,74.6095,74.6095,74.6095,74.6095,3189.28,74.6075,88.3729,74.6095,76690.7,74.6095,74.6095,74.6095,74.6095,74.6095,74.6095,46.7875,74.6095,74.6095,74.6095,74.6095,28.1345,74.6095,74.6095,74.6095,74.6095,72.8293,74.6095,74.6095,74.6094,74.6095,74.6095,74.6095,74.6095,74.6095,74.6095,74.6089,74.6095,74.6095,60.3507,74.6095,74.6095,74.6095,74.6095
1758,67.3888,67.3888,67.3888,67.3888,44.5492,66.1419,67.3888,67.3888,67.3888,67.3888,67.3888,67.3888,67.3842,67.3888,67.3888,67.3888,67.3888,67.3888,67.3888,67.3888,67.3888,67.3862,67.3943,67.3888,67.3888,67.3888,67.3888,67.4103,67.3888,67.3888,67.3888,68.5113,646.294,67.3888,64.3866,66.865,64.7585,701937.0,67.3888,67.3888,67.3888,67.3888,67.3888,3180.98,67.3868,81.1908,67.3888,76678.2,67.3888,67.3888,67.3888,67.3888,67.3888,67.3888,41.3279,67.3888,67.3888,67.3888,67.3888,24.1891,67.3888,67.3888,67.3888,67.3888,65.6312,67.3888,67.3888,67.3887,67.3888,67.3888,67.3888,67.3888,67.3888,67.3888,67.3882,67.3888,67.3888,54.0274,67.3888,67.3888,67.3888,67.3888
1759,91.7545,91.7547,91.7547,91.7547,63.1122,98.1294,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7401,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7509,91.7603,91.7547,91.7547,91.7547,91.7547,91.7763,91.7547,91.7547,91.7547,100.167,1149.86,91.7547,88.9971,91.2737,89.3396,93220.7,91.7547,91.7547,91.7547,91.7547,91.7547,3206.49,91.7528,105.589,91.7547,76707.3,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,67.6301,91.7547,91.7547,91.7547,91.7547,52.0338,91.7547,91.7547,91.7547,91.7547,91.1484,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7547,91.7542,91.7547,91.7547,79.3765,91.7547,91.7547,91.7547,91.7547
1760,84.1904,84.1903,84.1903,84.1903,57.7874,81.6182,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1793,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1868,84.1959,84.1903,84.1903,84.1903,84.1903,84.2119,84.1903,84.1903,84.1903,88.4548,817.059,84.1903,80.8409,83.5914,81.2597,701957.0,84.1903,84.1903,84.1903,84.1903,84.1903,3197.85,84.1883,98.0518,84.1903,76691.4,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,55.3996,84.1903,84.1903,84.1903,84.1903,36.196,84.1903,84.1903,84.1903,84.1903,82.7699,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1903,84.1898,84.1903,84.1903,69.5063,84.1903,84.1903,84.1903,84.1903
1761,99.5671,99.5672,99.5672,99.5672,67.3235,102.76,99.5672,99.5672,99.5672,99.5672,99.5672,99.5672,99.5487,99.5672,99.5672,99.5672,99.5672,99.5672,99.5672,99.5672,99.5672,99.5628,99.5728,99.5672,99.5672,99.5672,99.5672,99.5888,99.5672,99.5672,99.5672,105.33,1077.77,99.5672,96.4005,99.0038,96.8049,93199.5,99.5672,99.5672,99.5672,99.5672,99.5672,3214.35,99.5652,113.451,99.5672,76718.6,99.5672,99.5672,99.5672,99.5672,99.5672,99.5672,72.2716,99.5672,99.5672,99.5672,99.5672,54.2675,99.5672,99.5672,99.5672,99.5672,98.9709,99.5672,99.5672,99.5671,99.5672,99.5672,99.5672,99.5672,99.5672,99.5672,99.5667,99.5672,99.5672,85.6404,99.5672,99.5672,99.5672,99.5672
1762,88.1723,88.1722,88.1723,88.1723,60.1696,85.0051,88.1722,88.1722,88.1723,88.1722,88.1722,88.1722,88.159,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1683,88.1778,88.1722,88.1722,88.1722,88.1722,88.1938,88.1722,88.1722,88.1722,91.8115,817.05,88.1722,84.5323,87.5239,84.9914,701921.0,88.1722,88.1722,88.1722,88.1722,88.1722,3201.87,88.1703,102.073,88.1722,76694.9,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,57.5276,88.1722,88.1722,88.1722,88.1722,36.8003,88.1722,88.1722,88.1722,88.1722,86.7942,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1722,88.1717,88.1722,88.1722,72.572,88.1722,88.1722,88.1722,88.1722
1763,89.6177,89.6177,89.6177,89.6177,60.0179,90.2589,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6028,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6135,89.6233,89.6177,89.6177,89.6177,89.6177,89.6393,89.6177,89.6177,89.6177,93.4233,895.366,89.6177,86.2675,89.0214,86.6912,93205.5,89.6177,89.6177,89.6177,89.6177,89.6177,3204.41,89.6157,103.532,89.6177,76705.1,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,60.9887,89.6177,89.6177,89.6177,89.6177,41.9246,89.6177,89.6177,89.6177,89.6177,88.4532,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6177,89.6172,89.6177,89.6177,75.023,89.6177,89.6177,89.6177,89.6177
1764,113.102,113.102,113.102,113.102,77.449,117.104,113.102,113.102,113.102,113.102,113.102,113.102,113.078,113.102,113.102,113.102,113.102,113.102,113.102,113.102,113.102,113.097,113.108,113.102,113.102,113.102,113.102,113.124,113.102,113.102,113.102,121.253,1354.42,113.102,109.52,112.47,109.967,702010.0,113.102,113.102,113.102,113.102,113.102,3226.78,113.1,127.026,113.102,76723.3,113.102,113.102,113.102,113.102,113.102,113.102,83.7049,113.102,113.102,113.102,113.102,63.8275,113.102,113.102,113.102,113.102,112.777,113.102,113.102,113.102,113.102,113.102,113.102,113.102,113.102,113.102,113.101,113.102,113.102,98.0759,113.102,113.102,113.102,113.102
1765,97.6769,97.6768,97.6768,97.6769,67.6529,93.7882,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6595,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6719,97.6824,97.6768,97.6768,97.6768,97.6768,97.6984,97.6768,97.6768,97.6768,102.883,928.85,97.6768,93.577,96.947,94.089,93183.6,97.6768,97.6768,97.6768,97.6768,97.6768,3212.45,97.6749,111.608,97.6768,76710.6,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,64.2024,97.6768,97.6768,97.6768,97.6768,41.074,97.6768,97.6768,97.6768,97.6768,96.3464,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6768,97.6763,97.6768,97.6768,80.6082,97.6768,97.6768,97.6768,97.6768
1766,84.1764,84.1763,84.1763,84.1764,57.7445,81.5678,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.165,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1721,84.1819,84.1763,84.1763,84.1763,84.1763,84.1979,84.1763,84.1763,84.1763,87.9189,787.413,84.1763,80.3572,83.4985,80.8402,701918.0,84.1763,84.1763,84.1763,84.1763,84.1763,3197.85,84.1744,98.1105,84.1763,76690.4,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,52.9417,84.1763,84.1763,84.1763,84.1763,31.596,84.1763,84.1763,84.1763,84.1763,82.6411,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1763,84.1758,84.1763,84.1763,68.2312,84.1763,84.1763,84.1763,84.1763
1767,75.243,75.243,75.243,75.243,50.9801,73.693,75.243,75.2429,75.243,75.243,75.243,75.243,75.2364,75.243,75.243,75.243,75.243,75.243,75.243,75.2429,75.2429,75.2393,75.2485,75.243,75.243,75.243,75.243,75.2645,75.243,75.243,75.243,77.9961,707.743,75.243,71.7383,74.621,72.1814,93145.5,75.243,75.243,75.243,75.243,75.243,3190.06,75.241,89.1776,75.243,76694.2,75.243,75.243,75.243,75.243,75.243,75.243,46.3572,75.243,75.243,75.243,75.243,26.9662,75.243,75.243,75.243,75.243,73.6362,75.243,75.243,75.2429,75.243,75.243,75.243,75.243,75.243,75.243,75.2424,75.243,75.243,60.4783,75.243,75.243,75.243,75.243
1768,72.965,72.9649,72.9649,72.965,48.5526,73.3352,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9594,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9614,72.9705,72.9649,72.9649,72.9649,72.9649,72.9865,72.9649,72.9649,72.9649,75.9125,729.737,72.9649,69.7487,72.3943,70.1556,701943.0,72.9649,72.9649,72.9649,72.9649,72.9649,3186.66,72.963,86.8977,72.9649,76679.6,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,46.2233,72.9649,72.9649,72.9649,72.9649,28.6164,72.9649,72.9649,72.9649,72.9649,71.3491,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9649,72.9644,72.9649,72.9649,59.2812,72.9649,72.9649,72.9649,72.9649
1769,92.4845,92.4846,92.4846,92.4846,62.3935,97.286,92.4846,92.4847,92.4846,92.4846,92.4846,92.4846,92.4719,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4802,92.4902,92.4846,92.4846,92.4846,92.4846,92.5061,92.4846,92.4846,92.4846,98.9686,1040.51,92.4846,89.2229,91.9097,89.6599,93202.7,92.4846,92.4846,92.4846,92.4846,92.4846,3207.25,92.4827,106.413,92.4846,76707.9,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,66.2734,92.4846,92.4846,92.4846,92.4846,49.116,92.4846,92.4846,92.4846,92.4846,91.5634,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4846,92.4841,92.4846,92.4846,79.079,92.4846,92.4846,92.4846,92.4846
1770,83.2705,83.2704,83.2704,83.2704,57.1778,80.7599,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2624,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2665,83.2759,83.2704,83.2704,83.2704,83.2704,83.2918,83.2704,83.2704,83.2704,87.7833,792.69,83.2704,79.5035,82.6063,80.0093,701934.0,83.2704,83.2704,83.2704,83.2704,83.2704,3196.95,83.2684,97.1927,83.2704,76693.4,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,53.9537,83.2704,83.2704,83.2704,83.2704,34.2076,83.2704,83.2704,83.2704,83.2704,81.713,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2704,83.2699,83.2704,83.2704,68.302,83.2704,83.2704,83.2704,83.2704
1771,72.7673,72.7672,72.7672,72.7672,49.5588,70.8372,72.7672,72.7672,72.7672,72.7672,72.7672,72.7672,72.7635,72.7672,72.7672,72.7672,72.7672,72.7672,72.7672,72.7672,72.7672,72.7638,72.7727,72.7672,72.7672,72.7672,72.7672,72.7886,72.7672,72.7672,72.7672,76.056,680.931,72.7672,69.2523,72.1486,69.73,93181.9,72.7672,72.7672,72.7672,72.7672,72.7672,3187.53,72.7652,86.6814,72.7672,76687.8,72.7672,72.7672,72.7672,72.7672,72.7672,72.7672,45.3967,72.7672,72.7672,72.7672,72.7672,27.217,72.7672,72.7672,72.7672,72.7672,71.1517,72.7672,72.7672,72.7671,72.7672,72.7672,72.7672,72.7672,72.7672,72.7672,72.7666,72.7672,72.7672,58.7732,72.7672,72.7672,72.7672,72.7672
1772,65.4023,65.4023,65.4023,65.4023,43.936,64.1885,65.4023,65.4023,65.4023,65.4023,65.4023,65.4023,65.402,65.4023,65.4023,65.4023,65.4023,65.4023,65.4023,65.4023,65.4023,65.3994,65.4078,65.4023,65.4023,65.4023,65.4023,65.4236,65.4023,65.4023,65.4023,67.6883,614.052,65.4023,62.1764,64.8346,62.6148,701915.0,65.4023,65.4023,65.4023,65.4023,65.4023,3179.05,65.4003,79.3067,65.4023,76672.0,65.4023,65.4023,65.4023,65.4023,65.4023,65.4023,40.0596,65.4023,65.4023,65.4023,65.4023,23.5868,65.4023,65.4023,65.4023,65.4023,63.8005,65.4023,65.4023,65.4022,65.4023,65.4023,65.4023,65.4023,65.4023,65.4023,65.4017,65.4023,65.4023,52.471,65.4023,65.4023,65.4023,65.4023
1773,59.6756,59.6755,59.6755,59.6755,39.5113,58.8916,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.678,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.6731,59.681,59.6755,59.6755,59.6755,59.6755,59.6968,59.6755,59.6755,59.6755,61.1422,561.276,59.6755,56.7071,59.1534,57.1113,93169.5,59.6755,59.6755,59.6755,59.6755,59.6755,3174.43,59.6736,73.5687,59.6755,76678.2,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,36.1489,59.6755,59.6755,59.6755,59.6755,21.2405,59.6755,59.6755,59.6755,59.6755,58.1105,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.6755,59.675,59.6755,59.6755,47.8022,59.6755,59.6755,59.6755,59.6755
1774,54.9823,54.9823,54.9823,54.9823,35.7262,54.5278,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9868,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9803,54.9878,54.9823,54.9823,54.9823,54.9823,55.0036,54.9823,54.9823,54.9823,55.5345,515.185,54.9823,52.2502,54.502,52.623,701944.0,54.9823,54.9823,54.9823,54.9823,54.9823,3168.62,54.9803,68.8629,54.9823,76661.2,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,33.1336,54.9823,54.9823,54.9823,54.9823,19.6955,54.9823,54.9823,54.9823,54.9823,53.4712,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9823,54.9818,54.9823,54.9823,44.1141,54.9823,54.9823,54.9823,54.9823
1775,99.7684,99.7688,99.7688,99.7687,66.5853,110.251,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.756,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7646,99.7743,99.7688,99.7688,99.7688,99.7688,99.79,99.7688,99.7688,99.7688,106.364,1514.27,99.7688,97.2558,99.3272,97.6001,93215.3,99.7688,99.7688,99.7688,99.7688,99.7688,3214.47,99.7668,113.636,99.7688,76714.8,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,86.0503,99.7688,99.7688,99.7688,99.7688,67.2467,99.7688,99.7688,99.7688,99.7688,100.224,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7688,99.7683,99.7688,99.7688,89.8097,99.7688,99.7688,99.7688,99.7688
1776,87.0094,87.0093,87.0093,87.0094,59.5448,82.9611,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0011,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0056,87.0148,87.0093,87.0093,87.0093,87.0093,87.0305,87.0093,87.0093,87.0093,90.7308,841.293,87.0093,83.5678,86.3889,84.0734,701935.0,87.0093,87.0093,87.0093,87.0093,87.0093,3200.61,87.0074,100.861,87.0093,76696.9,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,61.8889,87.0093,87.0093,87.0093,87.0093,39.9247,87.0093,87.0093,87.0093,87.0093,86.0923,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0093,87.0088,87.0093,87.0093,72.9145,87.0093,87.0093,87.0093,87.0093
1777,73.3726,73.3725,73.3725,73.3725,49.5766,70.5562,73.3725,73.3724,73.3725,73.3725,73.3725,73.3725,73.3686,73.3725,73.3725,73.3725,73.3725,73.3725,73.3725,73.3725,73.3725,73.3693,73.3779,73.3725,73.3725,73.3725,73.3725,73.3936,73.3725,73.3725,73.3725,75.5898,678.969,73.3725,70.1297,72.7914,70.6146,93134.5,73.3725,73.3725,73.3725,73.3725,73.3725,3188.06,73.3705,87.2088,73.3725,76688.1,73.3725,73.3725,73.3725,73.3725,73.3725,73.3725,48.6646,73.3725,73.3725,73.3725,73.3725,29.1986,73.3725,73.3725,73.3725,73.3725,72.2207,73.3725,73.3725,73.3724,73.3725,73.3725,73.3725,73.3725,73.3725,73.3725,73.3719,73.3725,73.3725,60.1293,73.3725,73.3725,73.3725,73.3725
