y,x,ec_ldd_x,thetar3,genua1_f,genua1_o,lambda2_o,pixelarea,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat2_f,lambda2_f,lambda1_o,thetas1_o,thetas2_o,genua2_f,thetas1_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,ksat3,genua2_o,thetas2_f,thetar1_f,ec_chanbw,chanlength,pixarea,area,chan,chanbw,chanman,chans,lzavin_x,acc_metros,ec_ldd_y,elvstd,gradient,ec_chanbnkf,changrad,ec_chanman,pixleng,chanbnkf,ec_outlets,lzavin_y,lat,cropgrpn_o,mannings_o,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_0,soildepth2_f,mannings_f,soildepth3_f,mannings_i,cropgrpn_f,soildepth3_o,cropcoef_f,fracirrigated,fracother,fracforest,fracrice,fracsealed,fracwater
-25.7,-49.24,1.0,0.041,0.030250926,0.030250926,0.29796207,1.0,0.041,0.2964033,0.5361184,14.732317,0.041,14.732317,0.29796207,0.39946824,0.577779,0.53300583,0.0049167285,0.577779,0.39946824,0.0049167285,0.041,0.041,54.052147,54.052147,13.922015,0.0049167285,0.53300583,0.041,32.326225,2267.52099609375,27900594.0,1.0,1.0,2.3836941e-05,0.05365,1.0,0.4950000000000041,7449.044,1.0,12.604664,,1.6625296,0.0038,0.053875,5282.1013,0.2662093,0.0,0.4950000000000041,-25.699305556,4.0,1.8302257e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.046066333,3800.0,0.035342477,3.5,3800.0,1.0,0.1,0.46,0.43,0.0,0.01,0.0
-25.7,-49.19,16.0,0.041,0.026637128,0.026637128,0.3043748,1.0,0.041,0.3030433,0.52736574,16.133778,0.041,16.133778,0.3043748,0.38132203,0.5729173,0.5300495,0.0056445887,0.5729173,0.38132203,0.0056445887,0.041,0.041,48.20955,48.20955,14.819449,0.0056445887,0.5300495,0.041,23.646383,3300.96044921875,27900594.0,1.0,1.0,4.7673882e-05,0.053755,1.0,0.4950000000000041,14898.088,16.0,8.05846,,1.6311653,0.1834,0.05374,5282.1013,0.20465724,0.0,0.4950000000000041,-25.699305556,4.0,5.0839603e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04487046,3800.0,0.035055764,3.5,3800.0,1.0,0.12,0.48,0.39,0.0,0.01,0.0
-25.7,-49.14,64.0,0.041,0.02341353,0.02341353,0.29463896,1.0,0.041,0.2930746,0.54503095,10.336798,0.041,10.336798,0.29463896,0.3705627,0.58544886,0.54502237,0.0046252455,0.58544886,0.3705627,0.0046252455,0.041,0.041,32.874718,32.874718,10.385704,0.0046252455,0.54502237,0.041,24.642563,2582.796875,27900594.0,1.0,1.0,7.1510825e-05,0.053875,1.0,0.4800000000000116,22347.133,64.0,6.61939,,1.6337832,0.185,0.05368,5282.1013,0.23866084,0.0,0.4800000000000116,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.041082818,3800.0,0.035321478,3.5,3800.0,1.0,0.07,0.4,0.49,0.0,0.04,0.0
-25.7,-49.09,16.0,0.041,0.015629912,0.015629912,0.28243214,1.0,0.041,0.28077865,0.54571646,9.695496,0.041,9.695496,0.28243214,0.32893613,0.591246,0.54273045,0.003908372,0.591246,0.32893613,0.003908372,0.179,0.041,19.460995,19.460995,9.970845,0.003908372,0.54273045,0.179,15.817135,991.9449462890625,27900594.0,1.0,1.0,7.1510825e-05,0.05455,1.0,0.49999999999999994,22347.133,16.0,13.09619,,1.5946183,0.194,0.053725,5282.1013,0.18745631,0.0,0.49999999999999994,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.040145796,3800.0,0.03549901,3.5,3800.0,1.0,0.08,0.3,0.62,0.0,0.0,0.0
-25.7,-49.04,64.0,0.041,0.018947942,0.018947942,0.15983523,1.0,0.179,0.15643607,0.5508002,9.997491,0.179,9.997491,0.15983523,0.35768592,0.60718644,0.553911,0.0002513301,0.60718644,0.35768592,0.00025555622,0.041,0.179,22.984125,22.984125,10.570169,0.0002513301,0.553911,0.041,12.602794,501.9527587890625,27900594.0,1.0,1.0,7.1510825e-05,0.055764999999999995,1.0,0.49550555197521656,22347.133,64.0,46.514866,,1.5914934,0.2102,0.057895,5282.1013,0.14221503,0.0,0.49550555197521656,-25.699305556,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04001962,3800.0,0.0362203,3.5,3800.0,1.0,0.0,0.09,0.91,0.0,0.0,0.0
-25.7,-48.99,1.0,0.041,0.0195931,0.0195931,0.24270749,1.0,0.041,0.23978013,0.53636456,12.345028,0.041,12.345028,0.24270749,0.34886372,0.58093077,0.54481405,0.0018128204,0.58093077,0.34886372,0.0018128204,0.041,0.041,27.251537,27.251537,11.913654,0.0018128204,0.54481405,0.041,27.950071,501.8514099121094,27900594.0,1.0,1.0,4.7673882e-05,0.05212,1.0,0.4950000000000041,14898.088,1.0,24.22345,,1.691917,0.0174,0.05197,5282.1013,0.40234438,0.0,0.4950000000000041,-25.699305556,4.0,3.1520554e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.03998792,3800.0,0.035659723,3.5,3800.0,1.0,0.0,0.05,0.94,0.0,0.0,0.01
-25.69,-49.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044444444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044444444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.69,-48.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35555555555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.65,-49.89,16.0,0.041,0.031345204,0.031345204,0.30246276,3.0,0.041,0.3010689,0.518196,14.435471,0.041,14.435471,0.30246276,0.39788246,0.5659537,0.51819354,0.0056306394,0.5659537,0.39788246,0.0056306394,0.041,0.041,57.38283,57.38283,13.484381,0.0056306394,0.51819354,0.041,51.955235,,,,1.0,,0.052735000000000004,1.0,0.5,,16.0,22.180613,,1.6291093,0.013,,5282.1013,0.21423158,0.0,0.5,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.0465503,3800.0,0.0353037,3.5,3800.0,1.0,0.22,0.38,0.4,0.0,0.0,0.0
-25.65,-49.84,16.0,0.041,0.027499001,0.027499001,0.31041244,3.0,0.041,0.3072316,0.51517016,15.056946,0.041,15.056946,0.31041244,0.37310576,0.5554184,0.5234856,0.0060651214,0.5554184,0.37310576,0.005931759,0.041,0.041,57.66072,57.66072,15.69694,0.0060651214,0.5234856,0.041,36.59917,,,,1.0,,0.05305,1.0,0.5,,16.0,12.282392,,1.6485989,0.0096,,5282.1013,0.2180156,0.0,0.5,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04465282,3800.0,0.035,3.5,3800.0,1.0,0.47,0.32,0.21,0.0,0.0,0.0
-25.65,-49.79,16.0,0.041,0.02720339,0.02720339,0.29702368,3.0,0.041,0.29567805,0.5066762,16.679884,0.041,16.679884,0.29702368,0.36619866,0.5439219,0.5066762,0.005687849,0.5439219,0.36619866,0.005687849,0.041,0.041,61.493332,61.493332,16.679884,0.005687849,0.5066762,0.041,187.84436,,,,1.0,,0.05341,1.0,0.5,,16.0,6.78233,,1.7362486,0.0004,,5282.1013,0.19497174,0.0,0.5,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.06056573,3800.0,0.03517079,3.5,3800.0,1.0,0.49,0.34,0.17,0.0,0.0,0.0
-25.65,-49.74,16.0,0.041,0.028031802,0.028031802,0.2795623,3.0,0.041,0.27781686,0.5217395,12.589949,0.041,12.589949,0.2795623,0.38343585,0.5667822,0.5217395,0.004127752,0.5667822,0.38343585,0.004127752,0.041,0.041,57.358925,57.358925,12.589949,0.004127752,0.5217395,0.041,529.1402,,,,1.0,,0.053335,1.0,0.5,,16.0,8.030554,,1.9089952,0.001,,5282.1013,0.36781585,0.0,0.5,-25.649305555999998,4.0,3.050376e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.07148546,3800.0,0.035520125,3.5,3800.0,1.0,0.31,0.4,0.29,0.0,0.0,0.0
-25.65,-49.69,64.0,0.041,0.02931164,0.02931164,0.24984193,1.0,0.041,0.24723464,0.51844525,13.93744,0.041,13.93744,0.24984193,0.3902731,0.56934667,0.51850134,0.0023644043,0.56934667,0.3902731,0.0023644043,0.041,0.041,54.450016,54.450016,14.059763,0.0023644043,0.51850134,0.041,484.7772,,,,1.0,,0.05371,1.0,0.5,,64.0,21.396643,,1.8386071,0.0002,,5282.1013,0.2833539,0.0,0.5,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.05366717,3800.0,0.036653645,3.5,3800.0,1.0,0.16,0.32,0.52,0.0,0.0,0.0
-25.65,-49.64,64.0,0.041,0.0354758,0.0354758,0.29772562,3.0,0.041,0.2963536,0.5155947,15.198261,0.041,15.198261,0.29772562,0.41265586,0.5621468,0.5155947,0.005399578,0.5621468,0.41265586,0.005399578,0.041,0.041,85.8274,85.8274,15.198261,0.005399578,0.5155947,0.041,555.30615,,,,1.0,,0.053725,1.0,0.5,,64.0,6.446008,,1.832811,0.183,,5282.1013,0.19645698,0.0,0.5,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.0451467,3800.0,0.035410807,3.5,3800.0,1.0,0.25,0.38,0.37,0.0,0.0,0.0
-25.65,-49.59,16.0,0.041,0.03303947,0.03303947,0.30046922,3.0,0.041,0.29934222,0.51252526,14.528037,0.041,14.528037,0.30046922,0.39971587,0.55690247,0.5099577,0.0060098134,0.55690247,0.39971587,0.0060098134,0.041,0.041,71.46378,71.46378,15.43064,0.0060098134,0.5099577,0.041,573.748,,,,1.0,,0.053395,1.0,0.5,,16.0,6.2873373,,1.8509549,0.009,,5282.1013,0.22615522,0.0,0.5,-25.649305555999998,4.0,6.100752e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.055256795,3800.0,0.03522238,3.5,3800.0,1.0,0.26,0.41,0.33,0.0,0.0,0.0
-25.65,-49.54,64.0,0.041,0.029519536,0.029519536,0.265913,3.0,0.041,0.26402533,0.5104393,12.080751,0.041,12.080751,0.265913,0.38579196,0.5577169,0.5104393,0.0035001768,0.5577169,0.38579196,0.0035001768,0.041,0.041,60.36357,60.36357,12.080751,0.0035001768,0.5104393,0.041,446.33136,,,,1.0,,0.053395,1.0,0.4900000000000075,,64.0,4.9156146,,1.849262,0.1786,,5282.1013,0.27081236,0.0,0.4900000000000075,-25.649305555999998,4.0,2.8470176e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.05046829,3800.0,0.03513145,3.5,3800.0,1.0,0.28,0.44,0.26,0.0,0.02,0.0
-25.65,-49.49,16.0,0.041,0.028319547,0.028319547,0.3024195,3.0,0.041,0.30112013,0.5213217,13.451072,0.041,13.451072,0.3024195,0.38483137,0.56377876,0.5213217,0.005739216,0.56377876,0.38483137,0.005739216,0.041,0.041,53.07573,53.07573,13.451072,0.005739216,0.5213217,0.041,361.5994,,,,1.0,,0.053470000000000004,1.0,0.4950000000000041,,16.0,10.66369,,1.8098027,0.0048,,5282.1013,0.25958863,0.0,0.4950000000000041,-25.649305555999998,4.0,1.0167921e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.045204625,3800.0,0.035264406,3.5,3800.0,1.0,0.27,0.44,0.28,0.0,0.01,0.0
-25.65,-49.44,16.0,0.041,0.029111862,0.029111862,0.2912161,3.0,0.041,0.2896926,0.51853657,14.2622795,0.041,14.2622795,0.2912161,0.38496184,0.5636582,0.51562446,0.004944755,0.5636582,0.38496184,0.004944755,0.041,0.041,58.30381,58.30381,14.033822,0.004944755,0.51562446,0.041,391.28406,,,,1.0,,0.053605,1.0,0.4950000000000041,,16.0,11.134612,,1.787968,0.0044,,5282.1013,0.20185526,0.0,0.4950000000000041,-25.649305555999998,4.0,1.016792e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.041739337,3800.0,0.035076182,3.5,3800.0,1.0,0.37,0.4,0.22,0.0,0.01,0.0
-25.65,-49.39,64.0,0.041,0.030208005,0.030208005,0.2785747,1.0,0.041,0.2749196,0.5074154,13.826236,0.041,13.826236,0.2785747,0.3881437,0.55462706,0.5072284,0.004164579,0.55462706,0.3881437,0.0040504294,0.041,0.041,70.52548,70.52548,13.429317,0.004164579,0.5072284,0.041,964.6873,,,,1.0,,0.053155,1.0,0.4800000000000116,,64.0,14.319246,,2.1764867,0.1754,,5282.1013,0.7716159,0.0,0.4800000000000116,-25.649305555999998,4.0,1.7285465e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04532957,3800.0,0.035080336,3.5,3800.0,1.0,0.17,0.47,0.32,0.0,0.03,0.01
-25.65,-49.34,16.0,0.041,0.031642705,0.031642705,0.28172988,4.0,0.041,0.27994898,0.52461004,12.75337,0.041,12.75337,0.28172988,0.40198696,0.57166874,0.52461004,0.0040468536,0.57166874,0.40198696,0.0040468536,0.041,0.041,60.86197,60.86197,12.75337,0.0040468536,0.52461004,0.041,902.98914,,,,1.0,,0.05314,1.0,0.3399999999999968,,16.0,8.328706,,2.2015316,0.0036,,5282.1013,0.6730096,0.0,0.3399999999999968,-25.649305555999998,4.0,7.015865e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.06254336,3800.0,0.035138886,3.5,3800.0,1.0,0.08,0.38,0.22,0.0,0.32,0.0
-25.65,-49.29,64.0,0.041,0.03153299,0.03153299,0.28745866,4.0,0.041,0.2854404,0.5266259,14.290124,0.041,14.290124,0.28745866,0.40460324,0.58040756,0.5266259,0.0041351514,0.58040756,0.40460324,0.0041351514,0.041,0.041,48.15851,48.15851,14.290124,0.0041351514,0.5266259,0.041,395.3895,,,,1.0,,0.05341,1.0,0.370000000000004,,64.0,6.388766,,1.9065177,0.1788,,5282.1013,0.18410747,0.0,0.370000000000004,-25.649305555999998,4.0,2.3004513e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.04298038,3800.0,0.035072662,3.5,3800.0,1.0,0.13,0.39,0.22,0.0,0.26,0.0
-25.65,-49.24,64.0,0.041,0.030432083,0.030432083,0.31898466,3.0,0.041,0.31768873,0.5263359,16.55236,0.041,16.55236,0.31898466,0.40264168,0.57768375,0.5263359,0.006516365,0.57768375,0.40264168,0.006516365,0.041,0.041,56.3552,56.3552,16.55236,0.006516365,0.5263359,0.041,172.43387,,,,1.0,,0.053365,1.0,0.4900000000000075,,64.0,3.5571141,,1.8400568,0.0012,,5282.1013,0.3535484,0.0,0.4900000000000075,-25.649305555999998,4.0,7.0675494e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.049562667,3800.0,0.035179034,3.5,3800.0,1.0,0.11,0.56,0.31,0.0,0.02,0.0
-25.65,-49.19,64.0,0.041,0.02429946,0.02429946,0.30545813,3.0,0.041,0.30446047,0.5360561,14.625677,0.041,14.625677,0.30545813,0.3706205,0.57944,0.5411812,0.0051943343,0.57944,0.3706205,0.005237824,0.041,0.041,37.43484,37.43484,13.4317,0.0051943343,0.5411812,0.041,84.32454,,,,1.0,,0.053455,1.0,0.4450000000000151,,64.0,7.3748055,,1.7892103,0.0018,,5282.1013,0.30390412,0.0,0.4450000000000151,-25.649305555999998,4.0,1.7285465e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.05328165,3800.0,0.03504027,3.5,3800.0,1.0,0.13,0.48,0.28,0.0,0.1,0.01
-25.65,-49.14,16.0,0.041,0.024622086,0.024622086,0.31383276,1.0,0.041,0.31250882,0.5414375,13.216972,0.041,13.216972,0.31383276,0.37990066,0.58793527,0.5414375,0.005881903,0.58793527,0.37990066,0.005881903,0.041,0.041,40.100517,40.100517,13.216972,0.005881903,0.5414375,0.041,57.256237,,,,1.0,,0.05359,1.0,0.4800000000000116,,16.0,5.3623786,,1.7459548,0.0038,,5282.1013,0.27846357,0.0,0.4800000000000116,-25.649305555999998,4.0,1.2201504e-05,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.0446699,3800.0,0.0350447,3.5,3800.0,1.0,0.1,0.48,0.38,0.0,0.03,0.01
-25.65,-49.09,16.0,0.041,0.015974825,0.015974825,0.30196404,1.0,0.041,0.3002197,0.55038923,12.176346,0.041,12.176346,0.30196404,0.33736357,0.602631,0.55038923,0.00445383,0.602631,0.33736357,0.00445383,0.179,0.041,18.928883,18.928883,12.176346,0.00445383,0.55038923,0.179,39.397747,,,,1.0,,0.053815,1.0,0.4950000000000041,,16.0,9.749934,,1.683339,0.0098,,5282.1013,0.27391267,0.0,0.4950000000000041,-25.649305555999998,4.0,6.100752e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.042307034,3800.0,0.0351988,3.5,3800.0,1.0,0.11,0.47,0.41,0.0,0.01,0.0
-25.65,-49.04,16.0,0.041,0.016728753,0.016728753,0.24862534,1.0,0.041,0.24616697,0.53344053,13.958026,0.041,13.958026,0.24862534,0.33276704,0.58498466,0.53345925,0.0021515586,0.58498466,0.33276704,0.0021575466,0.179,0.041,22.753542,22.753542,13.998742,0.0021515586,0.53345925,0.179,19.845104,,,,1.0,,0.054114999999999996,1.0,0.5,,16.0,14.359808,,1.612262,0.022,,5282.1013,0.22091927,0.0,0.5,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.0407928,3800.0,0.03569602,3.5,3800.0,1.0,0.02,0.23,0.75,0.0,0.0,0.0
-25.65,-48.99,1.0,0.041,0.018100884,0.018100884,0.23032703,1.0,0.179,0.22731751,0.5452347,11.0165615,0.179,11.0165615,0.23032703,0.34591085,0.5901392,0.54834014,0.0014341406,0.5901392,0.34591085,0.0014341406,0.179,0.179,25.23039,25.23039,12.473837,0.0014341406,0.54834014,0.179,12.239703,,,,1.0,,0.053425,1.0,0.4993573519780696,,1.0,14.79727,,1.57989,0.006,,5282.1013,0.27828535,0.0,0.4993573519780696,-25.649305555999998,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.03999562,3800.0,0.035,3.5,3800.0,1.0,0.0,0.11,0.89,0.0,0.0,0.0
-25.64,-49.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.061279296875,27900594.0,1.0,,0.0001191847,,,,37245.22,,,0.14444444444444443,,,0.053275,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.14105224609375,27900594.0,1.0,,0.0005959235,,,,186226.1,,,0.14444444444444443,,,0.05308,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.2385864257812,27900594.0,1.0,,0.000405228,,,,126633.75,,,0.044444444444444446,,,0.053335,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.7255859375,27900594.0,1.0,,4.7673882e-05,,,,14898.088,,,0.06666666666666667,,,0.052975,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.498291015625,27900594.0,1.0,,0.00016685859,,,,52143.31,,,0.1111111111111111,,,0.053725,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.130615234375,27900594.0,1.0,,2.3836941e-05,,,,7449.044,,,0.12222222222222222,,,0.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.832763671875,27900594.0,1.0,,0.0001191847,,,,37245.22,,,0.011111111111111112,,,0.053185,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.5517578125,27900594.0,1.0,,2.3836941e-05,,,,7449.044,,,0.03333333333333333,,,0.05314,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.13409423828125,27900594.0,1.0,,0.0028842697,,,,901334.3,,,0.0,,,0.053365,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.208740234375,27900594.0,1.0,,9.5347765e-05,,,,29796.176,,,0.0,,,0.05353,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355.23486328125,27900594.0,1.0,,9.5347765e-05,,,,29796.176,,,0.16666666666666666,,,0.05317,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.711181640625,27900594.0,1.0,,0.00021453247,,,,67041.4,,,0.044444444444444446,,,0.052975,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991.671875,27900594.0,1.0,,9.5347765e-05,,,,29796.176,,,0.05555555555555555,,,0.05359,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.874755859375,27900594.0,1.0,,2.3836941e-05,,,,7449.044,,,0.044444444444444446,,,0.05338,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.1654357910156,27900594.0,1.0,,0.00045290185,,,,141531.83,,,0.011111111111111112,,,0.053545,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.1802368164062,27900594.0,1.0,,2.3836941e-05,,,,7449.044,,,0.1,,,0.053395,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.1514892578125,27900594.0,1.0,,4.7673882e-05,,,,14898.088,,,0.1111111111111111,,,0.05383,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.2919921875,27900594.0,1.0,,4.7673882e-05,,,,14898.088,,,0.14444444444444443,,,0.05404,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.64,-48.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.09228515625,27900594.0,1.0,,0.00019069553,,,,59592.35,,,0.044444444444444446,,,0.05347,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.6,-49.89,16.0,0.041,0.029637465,0.029637465,0.30089092,3.0,0.041,0.29894212,0.5096706,16.803392,0.041,16.803392,0.30089092,0.38763857,0.5576615,0.5230597,0.004856613,0.5576615,0.38763857,0.004856613,0.041,0.041,66.87104,66.87104,14.720687,0.004856613,0.5230597,0.041,1207.0396,,,,1.0,,0.051985,1.0,0.5,,16.0,9.497583,,2.0194547,0.01,,5282.1013,0.7579063,0.0,0.5,-25.599305555999997,4.0,7.117544e-06,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.06411414,3800.0,0.035388205,3.5,3800.0,1.0,0.31,0.37,0.32,0.0,0.0,0.0
-25.6,-49.84,16.0,0.041,0.033073362,0.033073362,0.32135162,3.0,0.041,0.3197956,0.5210676,17.56293,0.041,17.56293,0.32135162,0.4105838,0.5771368,0.5285117,0.006492759,0.5771368,0.4105838,0.006492759,0.041,0.041,59.399662,59.399662,15.391608,0.006492759,0.5285117,0.041,863.0279,,,,1.0,,0.052975,1.0,0.5,,16.0,17.48177,,1.9112774,0.001,,5282.1013,0.14702281,0.0,0.5,-25.599305555999997,4.0,0.0,50.0,3.0,1.0,1.1,50.0,500.0,1500.0,1150.0,0.05069274,3800.0,0.035950433,3.5,3800.0,1.0,0.27,0.43,0.3,0.0,0.0,0.0
